FP1	F3	F7	FC3	C3	C5	P3	P7	PO7	PO3	O1	Oz	Pz	CPz	FP2	Fz	F4	F8	FC4	FCz	Cz	C4	C6	P4	P8	PO8	PO4	O2	ID	Condition
-1.754	-1.055	-7.881	-1.150	-3.241	5.015	-0.569	-0.965	-0.857	1.605	6.935	-0.355	-1.580	-0.435	5.424	0.765	1.267	-2.053	-1.515	-9.700	-0.532	-0.583	4.573	5.940	3.615	4.506	-2.950	2.963	21	Faces
0.758	-5.973	4.806	-8.383	2.887	2.245	1.328	2.982	-0.029	6.744	7.556	0.635	-7.311	0.349	-16.248	13.779	-4.156	-7.017	-7.905	-6.781	-1.093	-2.099	-3.136	0.108	3.925	5.043	6.857	6.022	21	ScrambledCars
2.063	-2.169	-4.855	0.350	2.309	-0.750	0.365	0.324	6.322	-1.930	2.381	-1.677	-2.059	4.194	3.986	1.168	-6.039	-2.900	-4.095	1.091	3.857	6.763	3.137	2.300	-4.858	0.153	7.745	-2.822	21	Cars
-1.472	6.210	3.463	2.349	1.908	1.435	1.850	-4.738	4.773	-1.562	-2.516	1.935	4.301	3.646	-2.291	-7.767	-3.854	1.888	0.953	2.002	6.820	-2.860	-4.679	-1.048	-4.535	0.750	-5.307	1.117	21	ScrambledCars
1.433	0.871	6.322	0.001	7.889	1.119	4.038	-8.060	-10.954	2.759	-0.118	-4.783	5.092	7.791	-10.006	5.477	-1.927	-2.237	-0.003	-1.441	6.464	1.340	1.423	2.488	1.680	7.929	-0.184	4.273	21	Faces
-0.531	-2.348	-8.508	0.393	0.578	5.323	0.614	1.286	16.597	1.346	-0.514	-3.365	-5.974	-2.462	-5.451	-15.349	3.487	-0.629	8.522	0.198	-0.935	-2.251	7.648	2.805	6.682	1.430	2.334	6.166	21	ScrambledCars
-3.355	-4.469	-4.214	-5.595	3.961	7.167	2.041	10.891	-1.854	1.263	-1.699	2.424	1.446	0.158	3.704	1.633	-6.034	-2.116	-3.539	-3.057	-3.754	-7.501	-2.237	1.127	3.217	1.957	-7.531	0.440	21	Faces
-5.397	-0.099	5.685	1.871	0.353	10.276	0.581	-2.458	10.916	0.930	4.667	-3.580	-0.584	-1.026	-7.826	19.469	-4.092	-4.055	-2.841	-0.465	-4.521	-1.480	-7.526	-5.152	-1.840	-0.100	0.947	-7.291	21	Cars
4.114	-10.050	-2.941	2.159	-0.517	-0.608	-0.054	-5.773	1.930	0.242	0.239	2.019	10.219	6.984	-3.859	-2.283	2.771	-0.961	-1.323	-1.638	6.338	3.155	0.164	2.505	-0.611	1.834	-0.668	5.607	21	ScrambledCars
-3.678	-2.917	-1.825	-3.205	-0.116	-4.748	1.758	-0.093	-7.289	-2.163	-0.239	4.492	-4.646	-0.735	7.179	-12.705	24.184	-3.800	0.208	-2.224	0.873	2.363	-0.152	-3.061	0.696	0.327	-1.024	-0.880	21	ScrambledCars
2.486	3.137	-2.548	1.169	1.002	-4.675	-4.012	-6.256	-4.414	3.210	1.317	0.358	1.070	5.696	1.524	-3.859	-4.327	0.977	0.478	5.737	0.482	6.562	3.867	1.739	7.561	-0.438	0.927	5.379	21	Faces
-0.475	-2.154	6.736	-1.917	-4.202	-2.608	0.051	2.440	6.828	-0.643	0.627	1.149	0.516	-3.279	-4.834	-2.344	2.433	3.759	-1.130	-7.450	-8.214	-0.709	-2.650	-3.941	0.029	-2.401	6.712	-0.771	21	ScrambledCars
-7.650	-3.070	-3.869	-2.315	1.564	7.244	1.707	4.564	-3.747	-1.908	-0.074	-2.385	-3.261	1.031	15.131	6.013	-14.078	-1.866	-7.228	1.350	-0.338	-0.663	-3.970	1.875	-0.936	2.274	11.422	3.819	21	ScrambledCars
0.815	2.905	0.173	-5.327	-1.953	-0.348	-0.483	7.307	2.318	-0.707	2.044	-10.876	2.119	1.195	-3.350	1.774	1.532	1.619	1.053	1.224	-2.197	-0.374	-1.984	0.398	-1.427	-1.622	0.003	4.894	21	Cars
-3.289	-3.899	2.472	0.914	5.865	8.317	-0.704	1.906	1.000	0.677	4.302	-0.851	6.649	0.263	2.259	-5.574	-1.242	-2.224	1.235	-4.286	3.033	-1.317	-1.064	0.439	-2.862	1.384	-1.268	2.613	21	Faces
4.387	-3.036	-4.378	2.228	2.226	-2.285	0.074	-7.121	-1.365	-1.345	-7.206	6.271	2.902	6.629	1.740	21.976	-5.243	-2.733	1.048	9.757	19.711	-1.755	-5.521	2.003	-8.834	-3.114	3.450	-1.223	21	Faces
-9.626	0.887	-7.789	0.521	0.965	3.639	10.201	5.981	6.753	6.673	8.315	0.605	4.304	5.114	7.860	-17.313	-10.572	-11.307	-8.493	-0.350	4.322	-0.461	-0.982	0.246	-1.696	1.249	8.779	-0.300	21	ScrambledCars
1.564	8.041	2.461	-3.118	-1.891	1.334	1.245	-2.024	-2.300	-0.203	-5.308	2.803	1.974	1.054	-0.130	0.345	-11.609	2.775	4.258	1.434	3.692	-3.042	4.083	8.097	1.291	7.127	0.211	-0.526	21	ScrambledCars
-1.740	4.671	1.168	-0.155	1.322	4.154	-0.365	-3.712	-8.652	2.249	0.680	0.524	-5.051	4.360	9.764	7.364	11.383	-4.532	-1.177	2.519	0.461	3.250	0.950	4.407	-1.137	-3.586	1.391	-2.163	21	Cars
-3.837	-4.509	-0.284	-9.908	-2.088	9.865	0.501	10.093	-2.873	2.519	8.856	8.581	2.027	2.567	6.454	-11.114	-11.836	-4.301	-7.598	-8.819	-5.927	-2.167	-0.734	4.750	6.114	6.542	-4.146	6.592	21	Cars
1.758	0.346	-8.865	8.084	1.711	8.761	1.350	-0.357	2.956	-1.669	3.172	-0.051	5.610	6.497	-2.294	-6.203	0.643	-1.155	-3.562	-3.643	5.255	0.763	-1.380	1.412	-4.208	-1.521	2.184	-2.241	21	ScrambledFaces
-1.178	0.515	8.448	0.518	-3.884	0.920	-4.336	6.799	-0.142	-1.782	-1.730	-3.403	-3.894	-1.572	3.381	-4.112	4.419	-3.226	2.022	7.379	1.449	-0.237	2.019	-2.024	1.053	-3.202	-3.155	-6.343	21	ScrambledCars
-2.362	14.116	2.809	2.509	5.645	3.538	0.351	-10.554	-9.677	-3.652	-5.223	-2.862	-8.667	2.033	6.362	-0.567	13.667	6.774	4.319	8.344	-1.707	-1.331	-0.338	0.920	5.019	-4.338	-15.678	-5.035	21	ScrambledCars
6.038	-3.236	-4.520	2.291	-0.545	-5.322	-4.033	-4.598	0.826	-2.137	-1.243	3.184	-0.948	5.784	0.917	14.230	-2.100	2.119	-2.790	4.070	3.760	3.206	0.254	-2.894	-1.383	0.640	-6.209	5.022	21	ScrambledFaces
1.769	6.737	-8.108	2.489	0.119	8.096	-2.822	3.347	-9.772	-4.313	-3.741	-3.012	-4.724	4.738	6.386	2.085	2.395	-0.707	7.934	5.817	6.875	-1.610	5.270	3.756	-0.075	-2.364	3.050	-11.483	21	ScrambledCars
-1.912	2.103	6.833	1.509	6.017	-4.259	-0.858	-5.522	-6.342	-1.027	-0.051	0.814	-7.698	-0.941	1.605	-3.716	-0.293	3.848	2.521	4.367	-0.515	-4.157	-1.600	-2.126	-4.689	-5.768	-0.556	0.944	21	Faces
-0.958	-2.699	-2.063	2.928	-5.276	11.925	0.904	2.125	-3.304	3.708	3.288	15.252	4.112	0.985	-0.330	7.468	-0.784	-4.869	-1.530	-5.286	-2.999	-4.533	-3.311	-2.877	-0.107	4.009	-3.265	3.690	21	Cars
0.721	0.251	0.649	-4.763	-2.655	-4.464	-1.517	-10.598	-9.550	-3.147	-1.162	-2.854	-9.834	0.220	0.544	-5.300	-4.810	8.265	4.715	-3.982	-0.362	0.007	2.161	1.163	3.918	-0.745	1.719	-0.031	21	ScrambledFaces
-4.592	1.378	1.687	-7.301	-1.749	-9.850	-0.925	-0.996	1.641	1.997	5.968	1.025	-6.778	-1.942	2.113	-7.523	2.386	-0.489	1.007	3.281	-2.061	3.006	1.516	-1.272	1.563	-1.110	17.394	0.265	21	ScrambledFaces
6.729	11.947	-2.316	5.536	8.561	-3.590	-6.374	-2.509	2.947	-1.946	-3.363	22.179	0.186	-0.477	3.488	3.491	6.511	1.424	3.784	5.738	-2.473	-0.102	0.041	-0.413	-4.295	-3.905	-25.821	-2.149	21	Faces
-3.085	-5.871	-2.287	-7.412	-1.622	-0.549	1.395	3.044	6.433	-2.585	2.833	-1.210	4.282	2.989	-4.907	-5.587	0.565	-3.292	0.758	0.471	-2.075	-1.427	-2.917	3.285	0.856	-0.510	-0.886	-1.059	21	ScrambledCars
2.072	10.376	2.617	0.410	-2.747	9.898	-1.775	-3.070	-8.052	-3.668	-4.513	-6.192	-23.069	-1.227	8.857	3.732	-1.573	3.947	1.055	3.945	2.158	0.406	4.043	0.264	-9.757	-2.233	-7.817	-1.542	21	ScrambledCars
2.760	0.458	-12.798	-4.586	1.196	3.384	2.143	2.493	-7.012	6.044	10.668	4.628	2.210	2.842	-12.753	-9.685	2.141	-3.688	0.665	-6.999	-2.741	0.681	1.211	2.300	8.459	3.501	5.019	4.438	21	ScrambledCars
-0.535	5.410	7.489	-2.417	0.436	5.209	-1.774	7.608	2.351	1.486	2.533	0.875	-4.027	-3.129	-4.291	-1.041	-2.550	-2.246	-0.623	-2.262	-2.749	-3.506	-2.434	-3.547	-4.533	0.394	-10.150	2.074	21	ScrambledCars
-2.378	6.732	-6.904	9.745	7.943	6.005	0.767	6.841	-0.213	0.859	-0.826	-2.737	1.821	-2.749	7.985	6.036	-6.196	-2.612	-1.003	7.644	3.715	-3.363	-4.587	-5.069	-8.872	-11.393	-13.833	-5.321	21	ScrambledFaces
2.654	2.074	-8.687	-2.233	-0.191	0.778	4.246	8.250	-7.573	5.066	6.337	-6.070	-4.260	4.797	-3.752	9.541	-2.567	-5.438	-6.462	-0.802	7.495	-2.843	0.207	0.286	2.350	1.295	1.260	8.347	21	ScrambledCars
-0.826	3.784	-9.230	-1.893	2.339	-14.164	-4.496	-2.450	6.019	1.860	7.262	2.950	6.247	4.554	-4.381	-15.785	-0.618	-1.978	-2.305	3.022	0.935	2.311	2.843	3.180	6.855	9.894	1.946	4.597	21	ScrambledCars
0.418	-5.020	-5.525	-2.728	0.726	4.558	2.001	-2.977	8.817	-0.440	-0.110	-0.195	-1.299	4.215	5.530	1.793	2.341	-5.416	2.640	6.142	8.044	5.805	1.502	3.258	-3.129	-1.945	1.566	1.891	21	Faces
6.316	0.748	-4.302	0.491	3.824	-6.817	-2.651	-0.824	-8.830	-5.031	-3.331	-5.428	-0.346	0.565	2.588	-0.582	6.706	4.362	4.080	7.133	3.516	8.850	3.948	-3.402	0.256	-0.036	1.145	-5.243	21	Cars
3.506	2.488	1.690	-4.530	4.937	-2.892	-2.391	0.536	-7.210	-3.285	-1.646	-2.611	-4.322	0.484	-2.311	4.313	9.244	7.658	-5.835	-1.394	-2.471	3.002	-4.483	1.942	-4.763	-0.717	21.571	-3.322	21	Cars
-1.664	3.806	3.596	8.684	6.549	5.592	1.857	-10.994	-25.737	-2.201	-0.729	-1.968	4.383	8.657	0.699	6.477	7.001	-3.704	4.428	6.977	5.018	5.900	-4.039	-0.685	-3.390	-5.988	4.533	0.371	21	Faces
6.285	-1.045	3.438	2.958	-0.528	6.031	-1.073	-1.773	-23.384	-1.302	-2.393	-3.121	1.781	0.954	2.022	10.793	2.751	4.095	1.375	-0.764	0.343	0.230	1.409	1.316	0.418	-3.551	-14.821	-1.506	21	Cars
-3.161	-1.919	10.782	1.381	-0.495	-5.964	1.245	-0.443	3.356	3.707	1.513	-1.262	-4.065	-1.358	1.253	8.486	-8.082	-0.021	-4.379	0.012	1.142	-7.202	1.243	1.465	1.504	-4.049	6.143	-1.449	21	Cars
2.356	1.556	-3.646	-9.428	-3.458	10.829	-0.262	6.908	22.137	1.613	-1.618	-0.800	-4.229	-1.918	-2.680	-3.872	-4.398	1.797	6.405	-5.157	-4.510	0.561	1.276	4.693	-2.268	-2.485	7.272	5.730	21	Cars
-0.404	6.631	-3.374	2.256	0.867	5.277	5.063	-5.030	-5.633	1.656	2.252	3.390	-8.392	5.543	4.623	11.729	-5.753	-7.187	-4.080	6.387	7.862	4.462	-0.634	-1.937	-1.088	-2.401	-1.808	-9.350	21	ScrambledFaces
-0.804	1.675	7.693	0.641	4.758	14.128	-2.621	5.554	13.752	-1.231	-4.427	-2.316	2.067	-0.736	-2.248	5.979	6.020	0.212	-1.911	3.198	2.318	-6.054	-7.458	-1.424	-6.457	-3.358	-14.936	-6.301	21	Faces
-3.788	-4.141	-6.914	-6.318	-4.677	-3.675	2.819	11.752	5.769	2.883	3.159	0.732	3.908	-5.054	5.374	2.955	-5.897	-6.648	-5.429	-6.799	-6.271	-0.734	0.807	5.168	1.057	3.950	3.911	5.018	21	ScrambledFaces
3.179	-0.656	6.609	5.058	5.184	-0.921	4.810	-3.367	-6.359	3.115	1.042	-0.232	3.557	3.630	-2.748	-2.592	-3.861	0.306	-1.650	0.904	4.265	-1.213	-0.740	-3.197	-4.244	-5.596	-15.087	5.805	21	Cars
4.290	0.587	-0.804	3.244	1.167	-3.469	6.446	4.207	-3.239	-0.976	0.110	1.049	7.472	3.195	-9.070	0.215	3.290	-2.955	3.323	0.765	1.718	0.881	-0.994	-3.362	1.166	-6.674	-4.870	-1.800	21	ScrambledCars
3.703	-7.148	-2.244	-1.279	-4.258	-1.847	1.894	1.948	1.280	3.174	-0.776	2.533	-1.292	5.939	8.298	-4.973	-2.321	-2.047	-4.202	2.271	5.612	2.030	6.373	2.945	8.312	1.635	2.656	4.321	21	Cars
2.232	-5.073	-2.633	0.382	-0.407	2.131	4.772	-10.014	6.249	2.539	-2.768	13.059	-1.578	-3.376	-6.012	9.584	18.978	-0.159	-0.118	-8.552	-2.623	-2.723	-1.451	-1.997	-2.690	4.971	-12.501	1.823	21	ScrambledCars
-1.488	2.400	5.703	-9.581	-4.063	-4.620	-4.007	-1.693	4.932	2.284	8.586	8.541	-1.956	-0.191	-4.996	-3.619	-10.745	-2.223	2.407	-1.307	-5.968	2.737	1.746	1.965	2.822	2.162	1.691	1.094	21	ScrambledFaces
0.899	0.692	4.049	2.816	1.050	-0.897	1.783	4.252	2.490	-1.243	-0.977	-6.155	-4.788	-2.412	4.438	5.317	1.924	1.048	-1.205	-0.012	-1.779	-5.102	5.556	-3.320	-5.771	2.081	-23.219	0.778	21	Faces
-0.982	4.854	1.769	2.894	-4.193	-8.275	-0.181	-3.469	-9.202	-0.182	-1.880	-0.589	6.934	4.779	1.719	-6.159	8.687	0.399	4.622	1.326	1.907	3.245	-1.195	-0.742	-1.867	-5.231	14.864	-0.716	21	Faces
