FP1	F3	F7	FC3	C3	C5	P3	P7	PO7	PO3	O1	Oz	Pz	CPz	FP2	Fz	F4	F8	FC4	FCz	Cz	C4	C6	P4	P8	PO8	PO4	O2	ID	Condition
-10.034	-9.367	-4.244	-6.524	-3.651	2.870	1.268	2.346	17.395	4.223	34.460	9.807	-2.206	-6.199	-11.383	-11.042	-12.963	-10.574	-9.464	-10.614	-10.275	-4.556	-6.038	1.105	5.000	13.738	8.219	18.490	35	ScrambledCars
-1.272	-10.394	-2.840	-5.422	-9.290	-1.183	-1.638	0.156	13.106	1.102	19.529	3.547	-8.881	-6.156	-5.662	-6.046	-8.206	-0.821	-10.453	-7.796	-8.965	-9.737	-5.321	-9.818	5.853	14.696	2.094	6.834	35	ScrambledFaces
6.643	1.763	-3.562	3.487	0.545	-17.651	-1.563	-6.797	-5.636	2.961	-2.917	-5.732	-1.039	6.167	1.102	7.658	7.847	3.692	4.890	8.651	7.234	2.327	2.869	-0.586	-3.560	-3.741	0.453	-5.999	35	Cars
-0.771	-1.776	-5.204	-2.231	1.337	-0.242	0.710	-12.272	-0.126	3.785	3.837	-1.656	11.325	2.785	1.662	6.914	5.705	-1.347	6.113	5.869	8.913	-2.153	3.432	1.437	-0.088	1.479	3.576	-2.077	35	ScrambledCars
-9.075	-14.688	0.010	-6.579	-0.781	4.849	4.085	-6.273	16.886	11.795	9.417	8.745	-0.944	-4.069	-6.254	-16.451	-14.459	-7.253	-6.852	-13.227	-6.067	-5.554	-4.253	0.149	6.383	9.331	8.655	12.785	35	Faces
10.120	10.758	2.161	7.731	1.726	3.975	2.214	7.573	-15.823	-0.923	-13.112	-7.987	-4.764	11.458	6.213	11.174	7.502	-2.539	10.284	13.283	9.374	3.338	6.597	6.954	-7.565	-8.795	-2.233	-3.672	35	Cars
-9.553	-9.384	-10.947	-3.550	-2.141	-6.737	4.310	-5.317	9.631	12.726	15.164	7.056	7.706	5.082	-4.165	-2.042	-3.332	-9.846	-3.321	3.922	4.047	4.918	-1.938	1.764	6.277	8.728	8.697	9.991	35	ScrambledFaces
-4.502	1.795	-1.308	-3.394	-6.708	-7.387	-4.922	1.867	7.429	-4.514	1.047	4.604	-8.786	-8.665	-2.436	0.070	4.803	0.798	2.238	-2.517	-6.722	-3.356	-3.548	-0.285	5.129	10.495	0.459	14.194	35	ScrambledCars
2.255	5.772	1.575	-0.733	-3.608	-2.993	-0.118	-7.468	7.363	-7.199	4.240	1.073	-18.418	-5.874	3.532	2.770	1.894	2.666	-3.179	2.752	-1.359	0.526	-3.089	-7.950	-1.155	-1.374	-4.254	5.676	35	Faces
6.763	-4.197	7.083	3.441	-0.748	10.501	12.072	-4.066	-5.300	-2.221	-5.309	-6.155	-3.671	-1.029	6.298	-0.386	4.127	4.621	2.732	2.305	3.320	4.384	-0.175	-4.743	-4.967	-5.208	-7.367	-17.814	35	Cars
-3.369	-6.543	1.861	-2.192	-2.564	12.456	4.192	-10.615	3.983	-1.902	-5.156	-1.495	-4.582	-5.208	-6.697	-6.051	-0.709	0.626	3.329	-7.212	-0.622	5.688	2.914	-5.168	1.043	0.102	1.819	7.736	35	ScrambledCars
-3.054	-2.975	-0.619	-7.946	-4.886	3.894	-2.021	3.760	9.167	-1.165	4.331	3.685	-1.145	-4.805	-1.004	-6.620	-4.757	3.171	-4.833	-14.538	-9.891	4.417	-0.944	4.557	-0.878	0.982	-0.499	2.529	35	ScrambledCars
9.190	2.429	11.436	0.135	-1.162	-1.467	6.024	-11.136	-3.969	1.162	-8.629	-2.503	-0.129	3.393	4.127	-4.345	3.987	5.884	-3.854	-1.814	-3.689	-1.960	-0.177	1.483	-3.555	-7.943	-2.956	0.127	35	Cars
2.342	-7.599	-0.515	-10.273	-3.947	-7.172	3.349	17.037	11.562	6.541	9.564	5.523	1.438	-3.771	-5.546	-12.310	-7.054	-3.105	-8.343	-9.948	-9.843	-9.447	-5.315	-4.986	3.899	10.048	4.724	5.600	35	ScrambledFaces
-4.416	-1.022	-5.305	-6.254	-7.201	-12.534	-1.699	-0.241	9.915	18.846	17.087	9.898	2.667	-6.441	1.609	-6.739	-7.230	-2.679	-10.422	-9.319	-7.070	-9.678	-3.580	5.505	2.207	5.848	6.156	10.062	35	Faces
-14.319	-13.058	-2.549	-12.091	-14.480	-1.079	6.200	22.426	23.282	13.712	27.185	17.710	3.537	-11.723	-11.942	-13.796	-9.219	-6.983	-16.217	-13.470	-11.677	-12.486	-0.611	-8.076	3.886	13.618	8.879	10.863	35	ScrambledFaces
-5.942	-12.034	-2.352	-7.760	-7.012	8.571	-4.897	2.151	9.069	-6.883	18.001	6.400	-2.850	-9.834	-7.932	-13.451	-11.556	-7.678	-8.599	-11.695	-10.304	0.980	-3.232	1.419	10.414	16.489	6.710	28.837	35	ScrambledFaces
1.145	-0.508	-0.068	0.516	-0.594	12.356	-4.602	10.819	14.599	-1.196	2.550	3.673	-7.777	-1.911	1.308	2.560	-2.444	-3.512	-2.606	2.196	-3.146	-8.833	-2.927	-5.662	-0.432	1.932	-1.215	-3.823	35	ScrambledCars
-0.188	-2.531	-2.992	-5.378	-5.336	-0.987	-6.120	9.061	6.894	-8.888	7.717	3.264	-7.837	-4.643	2.332	-6.400	-3.097	2.574	-6.649	-9.304	-9.324	-3.030	0.734	-1.490	1.864	2.493	-0.276	8.039	35	Faces
-10.757	-10.528	-6.413	-12.126	-8.490	-7.500	3.790	4.714	18.066	7.226	15.395	10.220	5.457	-4.171	-7.330	-13.168	-7.074	-6.176	-6.547	-8.333	-8.046	-12.715	-5.960	-3.746	0.811	11.845	5.546	14.893	35	Faces
3.367	1.020	-3.319	-0.494	-3.105	-11.819	0.578	8.209	6.037	6.783	8.391	4.370	-9.187	-3.922	3.561	0.808	-2.354	-2.911	-5.736	-1.305	1.312	-1.666	-3.925	-2.531	0.338	4.421	1.492	-1.541	35	Faces
-2.156	-2.147	1.534	-0.928	-0.200	-1.923	3.920	-9.190	7.791	11.648	5.642	6.566	-14.496	-2.218	-5.995	-10.675	-6.501	0.123	-2.207	-5.828	-1.751	-5.702	-3.743	-5.367	-1.121	0.547	2.659	3.964	35	ScrambledFaces
-4.432	-7.435	-5.468	-3.172	-3.413	0.850	-1.093	10.684	12.291	3.755	10.163	5.521	-2.212	-1.802	0.221	1.786	2.436	-4.964	1.922	-0.764	-1.712	-2.639	-2.500	1.127	0.046	6.296	1.164	7.658	35	ScrambledFaces
-3.979	-5.327	-5.995	-5.227	-5.406	-4.087	0.945	-5.946	8.010	0.925	7.696	5.218	-5.878	0.044	-1.484	-2.862	4.405	2.459	-1.527	0.042	-2.580	8.962	7.935	5.891	4.982	6.667	6.916	1.465	35	Faces
2.338	-6.172	-3.209	-5.556	-4.568	4.703	-3.399	15.304	9.684	-13.369	8.015	-0.099	-9.462	-9.637	1.269	-4.670	-2.830	-0.045	-5.310	-5.228	-8.152	2.723	-0.126	0.432	4.315	8.705	1.592	-3.228	35	ScrambledCars
-2.899	3.917	-0.103	4.937	1.701	3.394	3.847	-14.397	-2.435	10.830	-2.650	-0.346	12.966	4.894	-3.213	0.841	-1.042	-2.161	-0.576	2.504	7.240	4.166	-2.962	3.208	-6.812	2.005	1.985	6.643	35	Cars
6.066	-1.006	3.651	-3.133	-4.996	-3.313	-5.701	-1.075	3.957	-2.421	-1.642	0.154	-9.540	-7.709	2.597	-3.706	-1.576	-0.264	-4.784	-1.161	-8.604	-10.358	-1.928	0.552	-2.604	5.503	-1.700	9.304	35	ScrambledFaces
-1.421	-7.802	-6.031	0.209	2.920	-19.684	2.026	-8.752	14.913	7.054	8.987	5.341	-8.213	1.863	-7.185	-2.934	-7.499	-7.946	-7.530	-2.230	-0.387	-8.305	-3.094	-7.498	4.509	13.494	2.634	9.553	35	ScrambledCars
2.765	0.037	4.853	2.342	-5.648	1.492	2.386	3.019	4.027	-4.375	3.028	-3.256	-13.047	-6.665	1.009	0.725	3.084	-1.580	-0.326	-2.476	-6.867	-4.225	-4.731	-3.205	-1.391	-2.984	-6.412	-2.697	35	Faces
4.124	4.386	4.991	5.254	-6.324	15.815	-4.572	0.211	3.934	-6.598	-2.981	-4.682	-6.489	-5.488	2.511	1.440	1.862	4.757	2.660	-1.182	-4.027	-2.392	-3.535	-11.889	-5.046	-4.246	-9.585	-3.463	35	Faces
4.065	-1.913	-2.025	-4.750	-5.289	16.090	2.781	6.046	10.708	-4.763	6.273	3.958	-6.355	-6.853	2.802	-6.537	-2.462	-2.405	-3.094	-4.856	-11.463	-9.757	-3.688	-6.873	-2.359	6.799	0.997	3.196	35	Faces
-0.486	-1.001	1.541	-5.625	-0.958	7.631	-8.213	8.305	16.017	-3.179	6.153	6.472	-2.949	-7.648	-0.010	-8.759	-3.844	3.019	-7.861	-13.996	-18.047	-10.526	-4.898	-2.408	5.206	4.368	1.304	5.185	35	Faces
4.322	-2.188	1.170	2.384	-4.133	6.327	-1.711	-8.344	-8.317	1.738	-3.592	-5.879	-1.384	3.032	5.583	7.949	5.752	4.299	-1.331	8.010	2.337	-0.267	-1.302	11.184	-11.454	-6.713	-5.426	10.056	35	Cars
-4.287	-5.465	-4.318	2.345	-1.505	-1.926	2.039	-1.276	-2.065	3.674	0.067	1.626	6.395	5.679	3.421	7.898	6.817	0.735	4.363	7.842	10.186	-0.393	-2.788	3.067	-3.883	-1.069	4.541	-1.711	35	Faces
3.609	4.679	8.245	9.287	2.434	12.502	-2.537	0.523	-2.511	-2.685	-4.489	-5.926	1.949	1.401	0.689	3.486	-0.325	3.293	1.311	0.772	-4.685	-3.765	-2.139	5.267	-8.172	-6.356	-3.953	0.316	35	Faces
6.122	2.226	3.238	-5.140	-7.722	2.672	0.966	-3.016	11.773	1.181	4.301	6.178	-5.618	-5.601	4.491	-1.228	5.373	3.921	-1.037	-6.954	-12.122	-8.028	-3.553	-11.814	-2.245	-0.143	-2.314	-8.914	35	ScrambledCars
4.225	10.270	3.704	-0.772	-0.129	0.097	-1.297	-17.101	-8.511	-8.815	-11.554	-6.636	-3.585	-1.120	7.745	9.723	8.082	2.707	2.108	3.735	2.117	2.264	-0.561	-6.012	-1.321	-5.030	-1.113	6.718	35	Cars
-9.546	-4.653	-3.950	-3.076	3.243	1.264	4.974	12.986	12.339	5.524	15.705	5.293	1.144	0.673	-4.534	-2.620	-11.139	-6.894	-9.854	-3.775	5.703	-8.783	-5.248	-8.499	-3.129	5.398	3.692	3.698	35	ScrambledFaces
-5.510	-7.882	-10.447	-4.768	5.200	-5.672	7.091	9.203	2.511	3.560	3.226	0.757	6.523	10.726	-1.199	4.297	4.561	-0.676	9.776	4.315	1.665	4.251	6.943	3.307	3.008	1.189	5.418	-5.242	35	Faces
0.499	6.410	-0.520	0.332	4.152	10.063	-2.757	-5.110	-1.974	-4.811	-5.613	-3.507	-4.431	1.316	2.359	0.257	-1.130	3.018	1.175	0.564	1.739	-0.207	-2.224	8.639	-4.940	-0.774	-4.187	0.140	35	Cars
-1.046	-3.125	1.518	-2.459	2.833	7.166	2.237	3.805	9.612	5.148	7.438	-0.932	-8.561	-7.011	-3.341	-2.101	-0.978	-4.147	-2.834	-0.057	-3.090	-5.366	-2.293	-7.653	1.187	3.240	-3.994	1.990	35	ScrambledFaces
2.624	9.462	6.480	5.890	-1.152	1.243	-5.701	1.278	-4.754	-2.599	-7.057	-4.575	0.715	0.437	7.248	7.486	2.149	3.474	1.223	3.242	-2.598	0.197	3.429	3.463	-4.848	-1.867	-1.686	-6.391	35	Cars
0.629	4.338	7.754	4.511	1.362	2.248	-3.839	0.328	-5.774	-4.747	-2.735	-4.309	-8.451	3.990	2.290	2.907	9.796	4.436	5.212	6.360	6.869	5.733	-0.860	-10.188	-1.499	-2.233	-0.549	-11.535	35	ScrambledFaces
-1.278	-1.786	-4.000	-2.267	-1.018	-6.617	-0.622	-3.243	8.925	6.332	1.018	7.481	3.918	-5.596	-4.619	-5.438	-5.480	-7.234	-0.990	-6.957	-7.431	43.720	-7.964	-3.998	-2.103	-0.073	-0.576	2.449	35	ScrambledCars
-9.579	-10.995	-6.504	-8.661	-3.548	-4.698	4.903	7.527	13.371	10.035	18.730	12.773	7.198	-0.397	-7.207	-12.012	-11.764	-6.478	-7.140	-12.433	-9.759	-8.779	-1.320	-2.784	4.477	15.041	8.070	19.030	35	ScrambledCars
-0.270	17.154	-7.464	12.756	-8.021	-16.585	-7.523	-3.820	-1.279	-0.473	-0.327	-1.335	-0.108	-1.139	4.834	0.455	9.515	11.264	4.029	4.779	1.492	12.915	2.875	-28.558	-1.146	-2.228	-1.259	9.727	35	Faces
2.907	0.860	2.200	-1.306	-1.849	-15.650	-4.253	11.659	0.662	0.509	0.666	0.151	-2.257	-1.926	3.531	4.522	5.168	0.207	-0.263	-1.253	0.731	-6.533	-4.962	-3.287	-8.646	-0.178	-5.009	9.461	35	Faces
-1.711	-0.959	-0.625	0.414	-4.687	19.978	0.127	0.024	8.235	-4.931	1.317	0.304	-5.288	2.730	-4.898	1.316	-0.723	-4.970	-2.055	9.619	4.527	1.163	1.882	-2.278	-0.933	2.510	-4.077	3.937	35	Faces
-6.288	-8.388	-3.843	-4.023	-4.551	-25.285	2.782	-11.391	-6.519	1.664	3.434	8.367	4.444	-1.157	4.698	-6.497	4.332	5.870	6.096	-3.881	-7.618	2.234	4.274	0.624	3.510	10.654	6.566	11.099	35	Cars
-3.392	1.915	1.578	-8.057	-8.725	0.652	0.011	14.468	15.930	10.774	21.753	11.046	-4.741	-14.125	-6.978	-14.542	-11.482	-6.912	-12.854	-20.464	-23.582	-11.254	-3.935	3.938	6.569	12.516	6.369	20.158	35	ScrambledFaces
-6.659	-2.358	-0.155	-3.692	-5.105	-12.913	-0.700	-1.801	8.189	-1.772	0.794	4.849	8.522	-3.134	-1.977	-5.911	-2.238	3.819	-1.118	-4.570	-1.870	-0.865	2.051	-3.004	9.126	7.924	2.080	1.011	35	Faces
-3.650	-3.265	7.073	0.793	-1.753	-13.000	-2.769	11.600	7.326	0.936	0.176	-3.385	-5.208	-1.640	-2.439	-6.482	-5.186	-1.015	-9.997	-8.062	-6.185	-2.316	2.056	-8.890	2.519	6.927	-0.668	4.650	35	ScrambledCars
1.846	-0.450	9.005	-5.803	-1.830	-12.541	-0.093	-8.333	4.948	-5.212	4.217	2.216	-8.972	-5.807	-0.861	-2.615	-3.411	-0.533	0.410	-7.679	-3.955	0.504	-2.497	-13.368	-0.849	2.362	4.272	3.326	35	Cars
-1.324	-3.572	-4.028	-5.903	0.845	-16.327	-0.830	-9.811	6.809	-1.715	4.634	-0.029	-4.482	2.430	3.707	1.208	3.386	3.527	3.046	1.778	6.772	-0.673	0.728	-9.029	2.321	4.170	-0.877	-2.229	35	Faces
4.895	-0.261	1.063	-0.377	1.290	4.196	-11.183	-7.027	-6.892	-9.590	-3.113	-6.395	-8.689	4.601	6.586	6.412	7.936	6.400	7.569	7.502	0.482	9.322	9.338	-2.961	0.657	-0.770	-1.305	-4.453	35	ScrambledFaces
8.580	3.490	1.082	-0.417	-5.061	-0.848	-1.247	6.126	-4.479	5.279	11.974	10.916	3.333	-2.106	1.680	1.455	3.843	-2.559	6.542	-2.320	-7.002	-2.663	-3.763	-5.813	-5.223	2.475	5.830	6.111	35	Cars
-2.113	-11.680	0.386	-9.039	-7.715	-23.331	4.210	19.811	18.200	9.827	8.044	9.082	-6.213	-7.216	-5.480	-13.417	-8.132	-0.921	-15.203	-14.326	-8.303	-10.618	-0.951	-2.453	11.770	14.898	4.777	13.284	35	ScrambledCars
-2.960	-3.860	-2.468	-5.543	-1.024	4.623	8.512	15.525	15.072	5.116	12.397	6.203	-5.040	-0.253	-1.547	-4.705	-7.273	-9.721	-10.656	-4.451	-6.178	-2.453	-2.004	-9.628	-3.042	7.711	2.860	9.215	35	Faces
6.390	0.691	-2.732	-1.551	-2.796	0.946	1.298	-7.556	8.066	0.264	8.247	4.308	-6.608	-3.380	0.776	1.435	2.797	-2.706	-1.335	0.433	-4.688	-4.449	-5.457	-2.888	-5.809	-2.532	-2.187	4.125	35	Faces
8.210	16.120	2.567	7.906	3.159	-4.491	3.965	-14.994	-5.338	3.561	-1.433	-2.330	5.746	6.058	6.759	6.371	7.510	5.514	4.457	10.896	8.794	8.616	-2.404	-11.000	-6.952	-7.167	-0.145	-14.474	35	Cars
3.353	-3.617	-0.889	-8.394	-4.662	-6.739	0.737	-9.334	4.240	1.360	8.716	7.805	-6.480	-4.855	7.358	-3.228	-0.711	2.927	-0.766	-5.170	-6.066	-5.667	-1.129	-3.677	2.029	-1.422	0.932	8.540	35	Faces
-15.498	-1.983	-7.563	-5.152	-5.731	-25.390	4.098	-4.891	13.282	5.761	16.815	10.568	5.787	-2.523	-8.424	0.183	-1.248	-6.826	-0.010	2.887	2.494	-3.582	-1.437	2.576	7.651	18.709	12.329	11.510	35	ScrambledFaces
1.625	4.967	2.008	-4.298	0.187	5.083	2.526	31.368	10.274	7.571	1.616	4.793	-9.892	-0.463	-6.382	-7.235	-9.742	-4.838	-3.584	-5.746	-0.137	-1.843	-5.935	-5.794	4.757	10.760	2.663	-3.389	35	ScrambledFaces
0.182	7.459	5.354	8.549	1.949	10.289	0.039	-2.658	0.308	-1.312	-5.187	-6.712	-1.111	1.598	-0.868	10.223	3.794	-7.667	0.375	9.477	2.455	1.039	-8.917	8.477	-10.307	-8.689	3.130	-0.141	35	ScrambledFaces
-2.912	-4.626	-3.803	-0.487	-9.144	-3.326	-8.087	14.413	0.013	0.829	-0.555	3.619	-9.053	-6.901	3.937	-3.045	5.378	4.405	-1.057	-2.536	-7.027	1.415	2.019	-1.293	2.819	3.856	-1.948	4.552	35	ScrambledCars
-1.207	-2.885	0.643	2.363	0.384	2.557	8.898	11.332	5.430	1.661	4.931	1.852	-8.411	-4.156	-0.978	-3.761	-6.813	-8.190	-5.572	-2.248	0.331	-7.762	-7.198	1.058	-0.183	6.465	-0.400	2.575	35	ScrambledCars
-5.893	-6.959	-3.095	-3.232	-3.118	7.135	1.109	6.234	12.137	1.663	6.070	7.166	-0.163	-0.216	-5.732	-2.461	-4.095	-9.226	-2.973	0.099	4.483	-4.059	-3.719	0.150	1.900	10.300	3.795	8.138	35	Faces
-5.427	-5.667	-1.072	-6.448	-2.117	-17.971	0.134	2.938	13.091	4.553	4.637	2.792	-4.914	-2.969	-7.119	-5.801	-6.003	-4.602	-5.410	-3.864	-3.785	-2.735	4.444	4.195	11.236	10.895	4.994	2.487	35	ScrambledCars
-9.283	-6.908	-9.814	-6.808	-4.557	-18.487	-0.668	-4.695	9.301	1.566	5.288	1.816	2.872	-3.598	-5.357	-1.074	-1.002	-1.198	0.909	-0.888	-7.356	0.734	1.926	8.342	8.080	16.037	7.227	12.916	35	ScrambledCars
5.084	11.759	-0.507	8.360	-2.521	3.327	-4.559	11.996	-1.235	-1.824	-6.227	1.160	-10.755	-3.287	4.569	2.367	2.371	1.896	3.538	0.911	-5.612	-4.357	-2.204	11.194	-4.955	-2.457	-5.441	-5.685	35	Faces
-14.515	-11.862	-10.082	-7.296	-2.893	-17.310	3.798	11.507	15.511	7.096	22.473	-16.004	0.643	1.560	-14.525	-7.849	-4.542	-6.693	-4.257	-5.879	1.888	1.012	0.025	5.492	8.810	18.285	1.334	22.083	35	ScrambledFaces
-0.661	-1.801	-2.917	-4.148	1.743	-20.376	2.973	-7.353	3.398	0.381	-1.414	1.780	-4.679	-3.936	6.440	-1.720	0.831	1.301	0.921	0.640	1.723	2.465	5.521	7.346	3.371	1.686	-1.101	1.530	35	ScrambledCars
-4.544	-2.734	-0.798	-5.216	-7.138	-14.597	2.016	2.990	17.227	8.390	-0.952	6.409	-0.223	-4.073	-2.758	-5.924	-3.793	0.441	-6.640	-7.801	-12.606	0.861	1.245	0.328	8.032	8.179	6.672	8.526	35	Faces
-4.796	1.781	-5.945	0.411	-4.677	-12.417	1.794	-19.874	1.223	4.810	7.118	9.425	-2.799	-2.857	2.600	-1.180	3.857	0.402	-3.484	0.385	1.476	-0.008	-1.862	0.176	6.956	6.456	6.513	11.201	35	ScrambledFaces
4.328	0.751	-1.405	0.011	-1.319	-5.945	-0.944	7.969	13.856	2.532	-0.234	4.956	-4.392	0.624	-2.253	-1.203	-1.612	-1.073	-9.657	-2.641	-4.373	0.359	-2.424	-4.123	-0.762	5.927	4.952	9.024	35	ScrambledFaces
7.675	5.668	3.320	-2.078	-2.897	-7.825	-9.752	-1.213	0.125	-7.079	-2.432	-4.385	-16.414	-7.497	10.974	3.183	10.359	11.767	6.526	0.423	-5.586	-10.645	0.132	-6.125	-2.475	-4.225	-6.142	-17.495	35	Faces
-0.396	-3.652	0.321	-5.575	-6.613	-8.572	5.901	9.731	20.629	5.206	9.494	11.855	-4.104	-8.745	-7.577	-12.063	-11.652	-6.233	-10.627	-20.866	-8.684	-11.704	-5.733	-3.292	5.571	7.750	3.199	17.177	35	ScrambledFaces
-1.685	-8.964	4.273	-5.442	-5.697	-0.673	0.074	-2.897	9.768	0.853	3.506	0.489	-3.802	-5.581	0.494	-7.509	1.459	6.294	-6.092	-8.844	-6.737	-0.292	5.181	3.105	1.634	0.300	-0.350	-3.655	35	Faces
8.345	-3.037	-1.991	3.041	2.431	6.891	4.340	-1.071	-1.691	1.342	-0.487	4.383	2.094	3.929	3.320	3.471	-1.813	-0.406	0.279	5.018	3.003	-0.875	-0.482	5.715	-0.114	-4.181	2.634	-7.521	35	Faces
-9.247	-11.292	-8.601	-8.342	-4.449	0.149	-0.514	16.104	13.854	1.622	10.553	8.142	-6.865	-8.110	-3.335	-9.865	-4.388	-2.579	-5.586	-8.874	-5.326	4.861	2.131	4.209	8.887	12.013	3.483	9.059	35	ScrambledCars
-9.902	-1.609	1.550	-2.506	-3.349	-3.862	0.877	-7.077	15.022	4.635	1.128	0.714	-13.176	-3.668	-9.130	-0.627	-0.898	-4.861	3.725	-1.750	1.026	0.673	-3.146	-1.066	2.928	10.629	3.319	6.416	35	ScrambledCars
2.243	0.065	-1.695	5.354	-0.453	43.502	-4.776	8.233	-1.044	-4.959	-5.441	-0.101	-12.487	-7.910	2.864	4.188	-1.395	-0.118	-1.579	0.746	-4.870	-2.337	-1.444	2.991	-4.010	0.388	-4.879	-3.408	35	ScrambledCars
0.476	3.687	-4.640	-3.144	-3.590	-1.444	-1.795	-11.880	11.983	2.600	7.443	8.542	-5.645	-6.459	-3.477	-4.904	-6.296	-5.246	-4.919	-4.355	-2.340	-4.486	-0.267	7.520	6.128	12.146	6.749	8.150	35	ScrambledFaces
5.232	-3.881	3.546	-6.126	-5.236	-27.072	10.431	4.635	10.558	5.066	7.878	8.979	-3.897	-4.766	2.793	-6.736	-3.689	-1.921	-6.632	-10.324	-9.921	-9.758	-2.939	-3.234	1.150	-0.575	3.691	1.489	35	ScrambledCars
-2.749	-6.449	1.267	-3.640	-6.532	6.276	-0.705	9.347	19.042	7.771	9.593	4.576	-10.309	-6.690	-5.137	-7.728	-9.892	-6.591	-4.604	-9.669	-13.742	-2.851	-7.267	-7.772	2.287	8.743	2.793	0.453	35	ScrambledFaces
-7.612	0.188	-3.757	0.531	2.776	15.897	5.265	4.031	15.705	4.265	10.502	4.904	-4.022	-1.255	-11.284	-9.782	-10.464	-8.963	-2.536	-6.383	-5.007	-9.706	-5.418	3.996	2.010	6.087	1.407	20.820	35	ScrambledFaces
5.310	6.484	6.199	1.912	1.511	-8.361	1.357	12.815	3.633	2.638	9.281	0.845	-3.145	-1.193	-0.978	-2.423	-1.706	0.253	-7.316	-3.840	0.444	-1.331	-4.008	-0.662	-1.959	-0.234	0.528	-0.518	35	ScrambledCars
1.942	-4.554	6.084	-3.198	-4.777	-5.275	-4.614	-6.490	8.958	-0.903	9.557	1.750	-6.467	-11.143	-2.573	-7.284	-2.007	0.877	-2.399	-11.471	-12.539	-9.450	-5.470	-8.140	-0.384	4.148	-2.571	16.439	35	Faces
-0.765	0.333	0.572	-4.723	-5.766	5.542	-6.284	-5.054	6.321	-0.421	3.063	8.118	-0.666	-4.173	-4.166	-5.858	-0.835	2.877	4.083	-4.682	-0.966	0.186	1.988	-9.642	3.645	12.697	3.418	0.180	35	ScrambledFaces
6.841	3.423	8.762	-1.829	-2.066	1.424	-4.759	-10.334	-3.771	-3.052	2.541	-3.931	-6.594	-9.164	6.010	-2.163	0.815	3.626	4.701	-9.892	-4.975	0.210	-1.103	-7.049	-5.901	-8.674	-6.059	9.380	35	Cars
