FP1	F3	F7	FC3	C3	C5	P3	P7	PO7	PO3	O1	Oz	Pz	CPz	FP2	Fz	F4	F8	FC4	FCz	Cz	C4	C6	P4	P8	PO8	PO4	O2	ID	Condition
0.047	0.404	-0.817	-0.973	-0.364	0.183	2.784	1.358	1.586	5.013	7.366	3.263	4.106	-3.255	-4.796	-3.453	-5.358	-3.040	-5.741	-0.714	-1.708	-3.729	-4.016	4.448	1.080	4.577	4.686	0.900	24	Faces
-0.433	-7.944	-3.426	-4.531	-5.459	-1.907	5.452	11.875	14.171	5.896	10.667	9.703	-4.856	-10.242	1.885	-12.685	-12.714	-7.316	-11.485	-13.128	-13.160	-11.352	-8.996	-3.710	5.601	12.889	4.336	8.972	24	ScrambledFaces
8.421	2.381	12.529	-1.066	-4.112	-1.266	-6.445	-3.249	-2.335	-5.998	-2.063	-2.904	-10.052	-4.221	12.434	1.014	2.147	5.505	-3.272	-0.898	-5.605	-5.645	-7.912	-8.771	-8.365	-7.109	-6.811	-3.159	24	Cars
-5.962	-3.734	-5.151	-3.051	-3.182	-8.751	0.761	2.431	1.664	1.745	3.318	4.298	-2.801	-5.873	-7.385	-1.573	0.923	-6.235	-1.125	0.582	-3.287	0.181	-0.176	3.693	6.207	12.669	6.182	9.059	24	ScrambledFaces
-8.456	-11.049	-2.869	-8.504	-11.786	-4.278	-1.816	13.330	16.368	2.296	12.048	14.685	-8.183	-15.716	-14.164	-20.600	-18.374	-7.920	-15.885	-20.201	-17.160	-8.149	0.023	2.768	17.632	19.581	13.451	17.325	24	ScrambledFaces
0.405	-5.216	-6.213	-8.711	-7.351	-5.181	-3.875	1.904	7.097	0.049	8.536	8.426	-4.194	-10.154	0.721	-4.808	-2.150	6.957	-1.685	-4.969	-9.543	-3.448	-3.559	1.516	5.692	10.129	3.405	9.160	24	ScrambledCars
1.117	2.294	-3.419	1.468	3.765	0.587	6.768	3.099	-2.461	2.893	-0.836	-5.773	3.983	6.756	1.129	1.654	-0.524	-4.880	-0.554	1.506	-0.191	0.081	-5.205	-0.624	-3.850	2.629	-8.268	-5.616	24	Cars
6.510	5.038	12.122	-0.188	-2.589	1.591	-3.317	-1.564	3.959	-3.566	-2.577	-3.501	-6.157	-8.900	-0.842	-2.853	-0.466	5.051	-2.953	-3.637	-9.596	-2.508	1.941	-6.302	-0.702	-2.677	-1.298	-3.837	24	Cars
-1.238	3.115	11.290	2.826	4.097	5.976	1.832	6.933	4.014	5.537	3.916	-0.123	-2.911	-5.791	-0.975	-5.946	-8.053	-5.837	-7.575	-6.440	-6.070	-6.693	-5.140	-3.071	1.608	2.064	0.912	2.714	24	ScrambledFaces
-7.783	-10.691	0.340	-6.684	-2.740	-2.195	6.714	11.985	15.759	18.087	12.550	22.648	0.937	0.794	-16.666	-18.394	-18.466	-20.309	-13.681	-16.975	-10.463	-7.650	-9.107	3.725	7.135	17.734	14.686	18.062	24	ScrambledFaces
2.436	4.161	-3.099	6.767	4.185	1.197	-0.347	-4.502	-10.334	-2.342	-5.701	-0.553	4.685	6.997	3.874	6.237	5.042	-0.445	5.262	7.609	6.581	5.256	0.793	3.301	-0.171	0.350	-2.983	-3.399	24	Cars
-0.223	6.469	-1.822	3.472	7.091	2.340	4.230	-3.870	-0.087	-1.385	-4.235	-2.022	-3.483	6.859	0.081	4.044	6.734	-0.424	7.133	4.091	6.852	4.482	-0.564	-0.729	-3.924	-12.361	-1.676	-6.331	24	Cars
-10.601	-3.327	-0.226	-1.372	0.143	-0.900	1.300	6.250	12.999	3.402	9.580	4.625	1.613	-1.006	-13.224	-7.984	-7.316	-7.408	-7.727	-5.763	-3.947	-1.800	-0.834	2.087	6.713	11.463	5.893	6.233	24	ScrambledCars
3.271	5.040	6.400	3.396	1.923	1.669	3.803	0.840	-4.979	2.095	-1.480	-2.865	1.577	-1.091	1.091	1.119	-3.332	-0.959	-0.392	-2.090	0.203	-1.401	0.969	0.078	-2.547	-5.494	-2.869	-5.481	24	Cars
5.301	2.269	5.352	2.094	-0.126	2.001	-1.009	-0.675	-7.975	-2.700	-1.921	-4.682	-4.467	-2.375	9.481	0.530	1.553	2.962	0.367	-1.061	-2.977	-2.091	1.323	-3.711	-3.621	-7.397	-7.471	-5.597	24	Cars
5.841	-4.734	-0.627	-2.824	-3.860	-3.354	-2.506	4.526	8.302	-0.604	0.989	-2.277	-8.170	-3.078	2.196	-4.092	-5.006	-0.350	-2.455	-3.869	-1.457	-1.742	-1.303	-2.008	1.795	-0.837	-3.735	-0.913	24	Cars
-9.918	-9.733	-8.049	-7.740	-2.083	-1.014	0.014	8.669	7.637	8.672	8.038	4.701	-0.628	-0.838	-14.022	-9.249	-5.856	-1.798	-1.742	-9.430	-2.791	1.944	-0.980	4.374	10.029	13.866	8.992	9.301	24	ScrambledCars
-6.279	-13.103	-12.767	-11.287	-7.340	-6.317	0.071	7.702	8.290	5.434	12.451	8.005	-1.021	-2.580	-3.666	-11.809	-10.274	-1.039	-7.914	-10.891	-10.047	-4.910	-2.094	3.770	7.285	11.644	7.966	11.146	24	Faces
-11.197	-8.223	-6.667	-9.866	-7.634	-4.953	-0.740	7.999	14.837	8.955	9.990	7.331	-0.094	-7.322	-8.090	-15.553	-11.033	1.562	-7.592	-15.634	-11.974	-3.126	4.558	3.433	11.944	13.294	6.782	10.925	24	Faces
-9.512	-9.823	-11.632	-3.296	-4.074	-1.664	0.781	8.373	12.636	3.807	12.903	11.196	-5.985	-8.482	-5.681	-8.078	-8.611	-5.554	-7.871	-7.476	-5.474	-3.544	-4.208	0.596	10.323	18.273	4.119	11.168	24	Faces
8.772	7.589	12.536	5.254	3.220	2.372	-1.960	1.794	-0.773	-4.360	4.197	-10.722	-9.340	-11.201	10.701	5.059	1.114	2.516	1.238	0.297	-5.232	-5.090	-4.986	-5.455	-5.272	-3.769	-7.304	-6.251	24	Cars
-0.003	2.909	0.929	5.314	5.323	0.365	-1.021	-2.295	-3.058	-1.211	-1.698	-4.083	1.584	3.946	0.693	-3.193	-5.644	-7.677	-1.189	0.292	1.555	-0.523	-1.840	3.811	2.849	4.063	3.858	0.138	24	Cars
-0.916	-9.105	-1.274	-13.185	-12.351	-8.312	-5.428	5.776	8.303	-0.449	9.979	5.320	-12.525	-7.984	-1.900	-5.420	-8.500	-3.463	-7.250	-7.363	-8.303	-5.886	-4.854	-1.103	13.884	15.305	5.228	10.386	24	ScrambledFaces
0.275	1.578	-2.038	6.719	6.597	-1.565	0.316	-1.557	0.486	-4.255	-5.983	-4.328	4.196	13.164	-5.898	5.790	3.730	-6.061	6.371	7.165	14.536	7.119	-3.232	2.619	-3.992	-8.838	-3.412	-2.938	24	Faces
7.818	9.678	13.289	4.835	1.000	2.892	-4.952	-5.583	-10.784	-9.061	-6.907	-9.841	-6.514	-2.300	10.852	11.667	8.006	6.253	7.353	5.415	1.338	5.296	1.592	-3.229	-9.569	-10.624	-8.951	-12.065	24	Cars
-7.705	3.583	15.601	9.543	10.043	9.237	13.090	9.963	11.784	8.129	5.161	5.287	10.014	13.909	-28.194	-6.120	-16.757	-39.489	-7.468	-3.912	5.035	-0.338	-4.789	4.254	-3.338	3.438	8.003	5.075	24	ScrambledFaces
-5.031	-10.591	-2.819	-4.824	-0.915	-1.330	1.326	15.449	12.014	4.122	9.779	6.047	-1.184	-4.073	-17.608	-12.384	-12.546	-7.621	-7.512	-5.318	-3.991	-0.850	-0.120	0.397	13.489	14.840	2.948	9.730	24	ScrambledCars
-2.603	7.333	4.737	8.077	4.703	0.795	0.225	-1.326	-1.723	-1.553	0.226	0.301	-1.958	3.679	3.587	6.428	5.129	-7.222	1.301	6.046	5.586	-0.919	-6.983	-6.444	-8.794	-8.446	-6.793	-4.878	24	Cars
-0.106	2.657	1.087	1.054	-1.058	-2.324	-3.521	0.923	2.891	0.153	-0.986	-0.206	-1.330	-6.648	4.637	0.922	-4.706	0.881	-4.204	0.069	-0.135	-2.009	-2.636	0.366	-0.703	5.990	4.472	1.935	24	ScrambledFaces
-0.292	-10.479	4.239	-8.952	-4.619	2.728	2.427	12.414	12.573	3.193	7.424	7.088	-5.701	-10.166	-2.167	-16.744	-16.572	-6.810	-16.340	-17.560	-14.005	-10.290	-6.543	2.766	8.593	13.911	7.187	11.444	24	ScrambledCars
-1.300	4.266	3.132	2.533	-0.409	0.187	-4.548	-1.932	8.143	6.028	2.579	1.669	-0.432	-1.863	-4.171	-5.952	-9.897	-3.640	-6.354	-4.190	-1.368	-5.225	-5.134	1.506	7.840	7.239	5.314	6.509	24	ScrambledFaces
9.987	10.751	14.828	7.903	2.149	-5.214	-6.384	-8.277	-7.177	-7.048	-9.781	-10.419	-4.229	1.509	14.617	13.956	10.453	2.152	4.441	12.732	5.906	-1.821	-3.185	-6.891	-9.488	-11.669	-10.328	-8.948	24	Faces
-2.646	-5.299	-8.521	-6.746	-2.637	-10.747	-5.005	-5.702	-7.103	0.568	-1.191	-0.667	2.540	6.908	2.898	4.499	7.624	7.160	8.616	2.439	1.819	7.956	5.176	0.303	-2.765	1.540	1.172	0.428	24	ScrambledCars
-8.631	-8.643	-9.947	-5.630	-5.076	-4.607	1.444	8.161	7.942	5.414	9.772	7.517	-0.287	-6.034	3.537	-9.168	-9.709	-8.039	-10.521	-8.701	-6.533	-6.151	-9.209	2.376	8.637	14.967	6.186	11.627	24	ScrambledCars
5.509	4.698	6.092	3.762	2.222	3.145	0.548	2.079	3.326	-2.451	-2.844	-4.221	-3.532	-2.870	-2.986	-1.310	1.158	1.653	1.798	1.361	1.128	1.999	0.578	-3.077	-4.129	-7.378	-4.665	-7.775	24	Cars
8.161	5.137	6.294	-0.003	-3.176	-2.454	-6.441	-4.082	-5.755	-10.708	-4.728	-4.794	-5.630	-4.766	12.917	2.755	-0.106	6.656	-0.572	-1.859	-3.851	-3.923	-2.586	-6.641	-1.971	-4.326	-6.218	-5.993	24	Cars
-3.869	-8.017	-0.732	-11.174	-9.780	-5.177	-3.761	5.022	6.871	3.050	10.484	7.953	-3.828	-7.613	-3.742	-15.024	-14.147	-3.920	-12.836	-18.802	-15.986	-8.638	-4.553	-1.807	14.950	15.984	7.216	8.388	24	Faces
-11.907	-6.621	-0.049	-5.631	-1.078	-2.409	1.743	5.427	7.478	7.385	8.657	9.058	-1.323	-3.031	-11.324	-12.555	-10.030	-2.784	-4.859	-12.628	-7.602	0.123	0.472	7.424	7.289	12.893	9.821	12.805	24	ScrambledCars
-5.335	-7.154	-1.898	-8.303	-7.684	-5.813	-4.714	5.280	7.682	-2.487	2.762	1.464	-9.944	-12.522	-2.425	-5.811	-1.566	2.996	-3.941	-8.063	-10.464	-2.266	3.071	-1.275	12.462	12.756	4.228	6.187	24	Faces
-13.988	-5.994	-3.217	-6.543	-3.641	-1.737	3.512	5.361	12.541	6.612	9.165	12.931	1.534	-6.326	-12.251	-13.683	-9.699	-12.206	-7.845	-10.580	-9.139	-3.111	-1.397	5.967	9.054	12.892	9.742	15.222	24	ScrambledFaces
-5.767	-8.569	-6.754	-8.360	-4.762	-5.956	0.205	-0.102	4.509	4.905	0.156	7.921	-2.171	-1.759	-5.588	-8.362	-6.959	0.206	-3.475	-7.674	-5.426	-2.066	0.729	7.140	8.600	9.445	10.475	9.799	24	ScrambledCars
-5.741	-7.958	0.265	-8.979	-9.987	-5.077	-5.115	6.870	8.366	2.355	7.436	9.611	-7.864	-8.791	-16.340	-13.262	-12.455	-4.581	-8.262	-10.935	-10.812	-5.466	-0.728	0.809	13.036	21.912	7.506	13.561	24	ScrambledFaces
-8.224	-5.067	-7.687	-4.459	0.492	-8.913	2.776	-5.294	1.324	5.740	5.008	1.673	0.893	5.957	-2.532	-1.577	-0.957	0.966	0.756	0.999	0.840	0.785	-4.335	2.949	2.108	5.743	7.635	2.471	24	ScrambledFaces
-1.074	-6.453	-14.284	-7.552	-6.975	-7.720	-5.096	3.602	9.480	0.448	5.541	2.378	-2.718	-6.519	8.379	0.011	-1.901	2.318	-3.202	-0.419	0.282	-1.758	-0.331	-1.166	3.472	6.765	5.872	5.175	24	ScrambledCars
-2.985	-1.808	6.615	-3.871	-6.799	6.405	-0.618	18.361	14.695	2.757	11.120	5.842	-11.660	-15.770	-8.043	-13.123	-14.178	-6.824	-16.020	-12.829	-16.298	-12.467	-4.955	-1.651	7.265	11.308	4.840	13.574	24	ScrambledFaces
6.078	8.817	-2.611	12.476	8.058	-2.743	-3.466	-16.736	-14.701	-7.101	-16.119	-11.091	3.857	16.602	7.936	17.282	14.403	2.335	14.626	23.071	22.538	8.858	-0.800	0.017	-8.111	-10.468	-4.197	-7.970	24	Cars
4.644	0.957	4.542	-0.288	-3.708	-0.455	-4.287	1.259	-2.923	-2.976	-1.808	-0.984	8.593	-5.472	6.102	-0.194	3.168	2.315	-1.153	-2.448	-5.243	-3.756	-2.868	-5.052	-3.068	-4.879	-2.804	-3.127	24	Faces
7.352	3.171	5.940	3.403	6.387	4.417	-1.711	-3.113	-5.031	-0.140	-2.912	-3.607	-5.625	-0.308	3.915	4.981	1.473	1.394	-1.491	3.975	3.095	-4.562	-2.948	-3.259	-4.312	-6.441	-5.488	-4.517	24	Cars
-9.987	-15.216	-1.064	-13.424	-10.036	-4.781	1.155	14.661	13.075	6.949	13.894	9.314	-5.699	-12.475	-5.623	-20.797	-12.524	-2.079	-10.097	-22.671	-18.526	-9.772	-0.180	0.307	11.908	16.483	7.623	13.780	24	ScrambledFaces
-6.324	-4.621	-5.950	-1.732	2.337	-0.644	-3.275	2.052	2.839	-6.286	-5.053	-0.517	-5.146	-0.469	-3.970	2.018	3.930	-0.880	4.988	-2.700	-3.306	5.408	5.188	0.669	7.257	7.669	2.264	0.976	24	Cars
-14.848	-16.728	-8.493	-15.922	-8.598	-5.736	2.368	12.140	11.360	7.557	14.617	19.831	-1.820	-9.432	-12.810	-23.081	-14.238	-4.538	-11.833	-19.331	-14.929	-3.978	5.543	5.059	14.390	22.802	14.660	17.028	24	Faces
-8.390	-12.895	-3.570	-10.835	-8.587	-4.604	3.721	12.239	16.772	5.763	12.743	12.493	-4.005	-10.795	-11.786	-17.359	-13.055	-8.067	-10.569	-12.495	-10.218	-9.663	-5.709	1.901	7.803	18.956	10.802	15.662	24	ScrambledCars
-8.837	-5.074	-7.567	-5.785	-2.974	0.367	4.731	12.817	9.676	7.764	14.167	7.481	-3.759	-11.145	-11.783	-14.684	-12.599	-5.131	-10.117	-11.521	-13.744	-6.599	1.682	5.289	17.624	12.527	11.826	14.852	24	ScrambledFaces
2.972	-3.190	1.164	-2.065	-9.026	-2.836	-3.710	0.500	1.763	-0.144	9.441	1.483	-10.940	-18.158	2.213	-5.906	-4.773	0.882	-3.216	-6.298	-12.303	-5.649	1.138	-1.863	7.621	14.063	4.716	5.013	24	ScrambledFaces
-4.554	-9.566	-1.061	-6.571	2.182	-4.231	4.768	0.966	4.635	6.574	6.677	4.984	-3.695	-0.175	-1.384	-4.959	-6.951	-4.187	-4.031	-5.816	-4.425	-4.598	-3.886	0.757	7.027	10.453	8.837	9.385	24	ScrambledCars
1.752	12.606	6.260	10.824	3.167	0.421	-4.039	-6.703	-9.472	-6.487	-4.920	-14.740	-1.067	2.925	4.728	7.910	8.142	8.521	6.187	8.944	4.874	4.387	1.414	-3.621	-2.791	-7.210	-5.871	-12.133	24	Cars
-4.759	-7.317	-12.635	-4.254	-7.688	-5.340	1.393	5.695	9.781	2.829	10.996	10.253	-0.877	-7.556	-8.695	-3.597	-4.856	-8.168	-3.015	-3.065	-6.453	-3.326	-0.923	7.406	10.910	11.712	9.705	14.213	24	ScrambledCars
-7.098	-6.621	-13.517	-6.326	-5.304	-14.234	-0.675	2.009	18.482	8.112	12.888	11.540	-0.009	1.826	-9.737	1.508	-5.119	-14.001	-2.218	3.449	1.939	-0.776	-6.622	5.154	7.617	14.490	15.212	14.903	24	ScrambledFaces
15.034	15.776	13.369	10.173	8.761	6.669	-0.073	-4.309	-7.591	-3.394	-6.581	-6.970	2.524	2.651	5.485	12.243	6.000	-7.362	2.459	14.740	11.180	-2.795	-10.432	-7.664	-13.925	-13.322	-7.569	-9.307	24	Cars
-8.487	-10.031	-12.469	-6.837	-7.625	-6.199	-1.849	7.793	11.731	5.485	4.477	8.646	-11.062	-10.694	-6.034	-11.486	-8.895	-3.907	-7.931	-8.127	-6.640	-2.848	-0.199	1.204	13.220	22.999	10.937	11.751	24	ScrambledCars
6.836	-0.645	7.178	1.418	1.414	4.246	-0.443	-2.567	1.290	-5.518	-2.472	-8.297	-10.473	-6.452	7.245	5.697	4.181	2.903	1.036	1.334	-4.348	-1.364	4.150	0.394	1.473	-2.273	-5.160	-6.859	24	Cars
-14.179	-23.053	-32.589	-16.664	-9.053	-15.770	2.616	-0.762	7.964	8.959	16.945	13.174	16.099	9.918	-9.736	-12.066	-9.012	-4.323	-0.392	-6.077	4.275	7.453	11.386	17.703	17.960	12.193	18.210	15.893	24	Cars
-3.021	-7.594	1.043	-5.381	-6.275	-7.621	-6.680	6.053	13.939	0.012	5.871	2.794	-3.904	-1.122	-1.151	-4.005	-1.079	0.026	-0.502	-5.605	-4.603	-1.740	-1.790	-1.014	1.579	4.573	1.355	1.766	24	ScrambledCars
-6.407	-0.339	-0.231	3.157	1.714	0.140	-4.553	-2.737	-2.371	-4.329	-0.812	-2.016	-7.774	-1.276	-3.631	-2.506	-0.265	4.386	2.289	-1.683	-1.100	3.777	5.222	2.903	6.470	8.644	1.687	-0.695	24	Cars
-2.950	-12.742	0.040	-4.899	-1.504	-0.197	5.171	5.659	8.145	3.761	7.774	6.948	-2.785	-2.356	-17.406	-10.723	-10.652	-8.704	-7.839	-7.205	-2.589	-3.537	-6.270	3.738	11.016	18.457	7.706	11.231	24	ScrambledFaces
0.948	-2.298	-2.456	-2.010	-4.753	-0.204	1.335	1.687	4.356	0.826	3.609	3.773	-5.024	-8.553	-3.230	-4.787	-9.393	-0.529	-6.795	-7.754	-8.441	-4.605	-1.249	2.565	5.846	11.198	8.681	8.503	24	Faces
0.566	-5.289	-1.662	-2.472	-4.391	-0.665	-3.212	-2.766	-1.982	-0.627	-2.584	-1.749	-4.662	-2.761	8.176	-2.899	2.074	7.817	3.061	-2.417	-2.530	-0.190	4.645	1.047	2.876	4.225	-0.964	-0.973	24	Cars
-0.063	10.834	6.247	7.623	6.667	0.637	-1.372	4.601	0.587	-1.092	-3.617	1.176	-4.030	1.845	-8.991	6.037	3.499	-5.545	2.604	6.076	2.306	-1.197	-7.825	-5.767	-7.007	-2.343	-2.610	-3.892	24	ScrambledCars
-9.524	-6.639	-8.859	-6.189	-4.670	-4.338	-3.083	9.133	9.925	6.399	10.691	13.771	-0.530	-5.575	-9.845	-2.557	-3.171	-1.718	-0.106	-2.514	-5.205	-2.352	-3.344	6.072	9.314	14.102	6.906	10.370	24	ScrambledCars
-5.655	-5.073	-9.413	-4.577	-8.153	-9.671	-1.326	-0.460	3.339	3.001	7.821	4.624	-0.903	-6.126	-2.196	-8.607	-7.171	-0.891	-6.889	-8.931	-9.234	-4.536	5.145	4.406	9.361	16.571	8.451	9.129	24	Faces
-5.895	-6.553	0.209	-5.256	-7.306	1.638	5.621	15.842	19.530	5.412	9.983	13.579	-10.545	-16.362	-13.209	-14.731	-16.166	-5.534	-13.392	-17.110	-19.077	-9.835	-5.926	1.045	11.294	15.034	9.609	14.564	24	ScrambledFaces
-11.956	-10.970	-2.229	-6.034	-7.201	-7.963	-5.146	10.142	7.370	1.529	7.808	10.090	-6.033	-3.799	-8.431	-11.169	-9.188	-6.187	-10.745	-10.737	-7.724	-6.463	-4.310	3.590	17.330	20.554	11.510	13.020	24	ScrambledFaces
7.424	11.748	11.578	8.943	6.549	-0.283	-3.793	-9.229	-14.430	-6.478	-9.198	-11.575	-5.170	1.521	1.421	7.968	8.365	6.820	9.210	7.624	1.504	1.806	-2.336	-6.030	-5.550	-4.175	-8.738	-10.063	24	Cars
-7.652	-5.389	-7.861	-4.219	-5.798	-8.202	-1.251	-0.550	-4.918	-0.073	4.584	6.568	4.555	-1.540	-14.551	-3.800	-3.299	-1.240	1.145	-1.286	0.838	4.875	4.420	10.406	13.824	16.162	12.666	9.154	24	ScrambledCars
-1.361	-7.977	-2.663	-9.711	-6.651	-4.419	-0.112	3.637	7.693	3.820	9.388	0.633	0.116	-7.418	-2.272	-10.458	-5.916	3.528	-5.178	-12.893	-12.037	-4.542	-1.337	1.379	7.073	8.219	4.122	8.301	24	Faces
-0.526	1.081	0.252	-0.303	-5.996	-3.480	-3.897	-4.863	-8.432	-5.834	-2.144	1.820	-2.337	-4.395	-1.729	-1.695	0.648	1.068	0.083	-1.260	-4.292	-1.586	-1.500	0.263	4.737	9.773	4.890	4.172	24	Faces
-19.854	-13.324	-5.045	-7.520	-1.077	0.382	8.632	14.727	21.274	12.907	12.091	16.185	2.391	-2.271	-12.741	-16.655	-13.939	-13.357	-10.182	-16.690	-11.974	-2.522	-0.432	6.170	10.032	14.518	9.963	13.171	24	Faces
2.907	5.328	-2.487	7.521	4.348	-3.718	-2.299	-7.284	-6.323	-0.711	-2.263	-4.449	1.364	4.949	1.839	7.493	5.061	0.423	6.623	8.265	7.781	5.835	0.858	0.218	-2.814	-4.832	-0.636	-6.291	24	Cars
2.403	-1.020	1.055	-4.652	-4.301	-3.971	-4.354	5.062	3.807	-4.387	-0.165	0.946	-5.540	-13.869	-3.210	-3.952	-1.844	-4.402	-1.912	-4.546	-10.085	-2.244	1.160	3.734	6.146	9.991	6.799	6.799	24	ScrambledFaces
-6.739	-10.784	-4.130	-8.372	-5.304	-1.074	3.787	14.963	18.031	8.535	13.189	6.585	-0.328	-9.537	-17.796	-16.734	-17.305	-7.098	-12.337	-17.536	-15.496	-6.529	0.769	4.107	11.527	16.336	10.751	14.064	24	ScrambledCars
9.797	7.556	-0.279	4.361	-0.771	-2.100	-7.669	-10.256	-9.799	-7.681	-10.834	-7.374	-6.734	-3.628	13.720	9.419	10.213	7.542	5.386	7.309	1.300	0.756	1.972	-3.930	-5.154	-5.468	-8.026	-7.882	24	Faces
2.406	-0.073	-4.884	-0.868	0.369	-0.142	1.200	8.390	15.908	6.292	6.008	1.799	-4.870	-2.012	-1.949	1.448	-2.664	0.889	-4.343	-2.874	-4.646	-7.712	-11.176	-7.281	-3.073	-1.535	-2.902	2.162	24	ScrambledCars
3.253	-3.975	2.905	-5.043	-7.144	0.352	-5.128	-0.809	-0.404	-2.127	1.063	1.026	-5.625	-9.246	0.267	-7.495	-4.255	-1.833	-4.121	-8.522	-10.364	-1.444	6.718	-0.369	8.128	5.972	0.654	-1.084	24	Cars
-1.431	-8.355	-6.188	-4.601	-6.232	-2.653	-3.967	5.920	4.336	1.350	9.468	4.772	-9.925	-13.228	3.020	-6.464	-3.262	2.747	-6.500	-9.715	-14.395	-6.043	-1.845	-1.356	8.377	12.254	2.643	9.232	24	ScrambledCars
-3.709	-7.756	-2.970	-4.817	-3.538	-0.424	-2.006	7.130	8.939	1.623	4.693	6.210	-9.661	-4.234	-8.909	-8.802	-8.964	-4.035	-5.033	-9.228	-6.132	-2.251	-0.942	-1.664	7.671	13.943	6.571	10.841	24	ScrambledFaces
-4.406	-6.300	-1.316	-4.530	-7.065	-2.836	-2.344	5.353	10.871	0.703	9.467	7.148	-2.940	-9.825	-2.017	-10.378	-6.968	2.970	-7.148	-13.311	-14.994	-5.695	-2.659	3.305	10.885	12.953	9.480	8.249	24	ScrambledFaces
