FP1	F3	F7	FC3	C3	C5	P3	P7	PO7	PO3	O1	Oz	Pz	CPz	FP2	Fz	F4	F8	FC4	FCz	Cz	C4	C6	P4	P8	PO8	PO4	O2	ID	Condition
-10.005	-3.788	-5.158	-1.884	0.404	-3.850	3.853	-6.675	1.813	0.793	9.124	6.920	10.117	10.216	-1.937	1.834	-3.967	-2.096	-0.381	7.470	4.656	5.234	-7.882	13.236	4.066	6.009	18.070	4.971	39	ScrambledFaces
-5.611	-3.073	-10.201	-5.889	-7.460	-4.495	7.551	9.007	14.140	4.904	11.615	7.617	-6.470	3.378	-2.947	-4.914	-4.069	-2.839	-4.042	-7.904	-7.137	-1.771	-6.079	1.600	0.935	2.553	12.314	6.535	39	ScrambledFaces
3.778	-7.251	-0.928	-7.345	-6.677	-2.260	3.168	5.817	11.401	3.948	18.214	10.108	-1.449	-7.897	-5.234	-12.106	-11.082	-6.911	-15.261	-7.540	-7.096	-11.342	-5.678	2.811	3.187	8.905	3.716	22.481	39	ScrambledFaces
2.283	-9.617	-2.658	-5.517	-8.801	-7.381	-14.614	-8.647	-9.164	-19.697	2.651	-0.065	3.017	-8.624	1.223	-8.858	8.098	3.653	3.140	-12.663	-8.309	0.810	1.198	5.723	13.041	11.504	12.660	14.727	39	ScrambledFaces
0.963	-1.348	2.906	-7.440	-6.508	-5.498	5.391	-0.132	3.176	24.370	14.549	8.900	-13.345	-10.012	0.215	-8.341	-0.138	-1.501	-3.262	-10.090	-7.536	-3.912	-9.099	-3.112	-0.613	7.103	9.113	9.442	39	ScrambledFaces
-10.839	0.251	-11.163	-3.336	-5.432	-5.128	5.363	3.423	3.108	-0.291	-13.591	1.995	0.090	0.070	-0.822	-2.178	3.775	3.022	2.475	-4.408	2.200	5.365	1.260	9.775	7.819	13.879	12.363	7.552	39	ScrambledCars
9.109	8.187	9.750	-0.422	-3.899	0.808	0.127	3.739	2.091	5.391	-2.849	-0.546	-9.099	-4.391	-1.713	-4.788	-9.215	-6.678	-8.059	-12.137	-8.879	-3.251	-8.941	-0.217	0.734	7.312	6.992	4.790	39	ScrambledFaces
-11.524	-0.731	-3.613	-1.305	4.700	3.669	9.965	6.600	9.408	38.223	3.646	-2.311	11.585	6.076	0.365	4.477	0.167	1.253	1.813	7.558	8.227	1.551	-2.321	0.575	-9.920	-3.852	-2.934	-0.799	39	Cars
1.347	4.010	5.831	6.902	-2.450	-1.164	-1.196	-0.409	-2.167	-26.520	-0.541	1.817	-4.695	3.031	0.155	2.135	6.173	-2.629	1.407	5.616	0.561	-4.074	-11.493	-3.171	-0.633	8.167	-0.631	11.308	39	ScrambledFaces
-18.707	0.278	-13.282	-3.752	0.447	-1.134	3.177	4.982	6.131	-2.056	8.496	4.940	5.452	2.199	-3.743	-2.428	3.148	2.777	1.268	-1.143	-1.541	-4.167	2.865	6.461	2.911	8.562	10.802	8.693	39	ScrambledCars
-0.280	-3.080	-3.484	-9.744	-8.620	-7.147	4.397	-0.520	4.610	8.004	38.448	9.610	12.082	-6.695	-4.969	-9.463	-10.593	-4.884	-11.069	-8.024	-9.145	-13.033	-4.224	-8.009	3.830	6.814	2.594	9.541	39	ScrambledCars
2.448	-1.986	5.659	2.708	0.114	4.194	1.527	-4.670	-2.327	34.760	13.191	-3.217	-4.921	-2.522	0.962	-3.095	-1.950	-0.588	-3.389	0.955	-0.481	-3.260	-3.375	-4.717	-3.282	6.276	-9.512	-8.075	39	Cars
-3.799	-0.134	-0.412	4.910	4.432	3.960	7.468	6.135	6.139	20.728	2.540	-2.590	1.614	-4.166	0.343	4.141	1.696	0.457	1.785	5.216	1.436	-2.311	0.499	-16.275	-15.289	-15.126	-18.713	-10.199	39	ScrambledFaces
-5.889	-5.690	-10.548	-2.529	-0.712	-1.927	5.638	-0.348	5.664	2.582	-2.053	1.938	26.502	7.697	-2.507	-1.725	-6.502	-0.639	-0.153	0.353	1.549	3.014	-0.614	2.187	8.461	12.355	5.148	7.094	39	ScrambledCars
-6.944	0.781	-7.440	2.550	3.767	-2.270	-0.262	-4.606	-0.732	-0.715	15.167	5.820	3.477	0.506	-2.847	-2.696	-5.047	2.239	2.505	2.901	3.917	4.485	9.996	-0.414	3.064	4.287	3.333	6.152	39	Faces
8.704	10.718	4.956	5.741	4.207	2.639	5.751	-2.035	4.260	14.254	-1.515	-0.214	-6.000	-0.847	3.262	-1.732	-0.977	-1.088	-2.725	-6.590	-6.452	-1.241	-4.965	-6.143	-7.786	-9.656	-7.305	-2.691	39	ScrambledCars
-6.703	-6.839	-1.096	-3.905	-2.490	-4.998	-4.056	-5.664	-1.313	-4.287	-10.717	3.788	6.111	-0.147	-0.221	-3.010	5.086	4.980	6.939	-5.180	-0.741	10.803	5.719	6.987	14.572	17.386	13.551	11.355	39	ScrambledFaces
-22.996	0.841	-9.433	6.691	10.618	5.971	6.079	-0.712	4.596	15.105	-4.747	3.280	3.066	4.762	-5.681	1.125	-1.533	1.230	0.665	-1.068	4.395	-1.410	1.084	-4.628	3.577	7.373	0.359	-0.928	39	Cars
-4.744	-12.368	-9.001	-5.669	-2.904	2.475	11.113	5.837	13.586	22.879	28.170	9.752	8.945	0.144	-6.121	-11.917	-14.404	-7.179	-18.457	-13.707	-9.051	-6.236	-7.311	5.660	-0.566	2.212	7.412	19.715	39	Faces
-10.708	-9.326	-14.216	0.985	1.361	0.628	8.262	3.163	5.478	27.090	18.496	9.570	21.270	5.450	-4.317	-8.371	-9.220	-2.363	-4.983	2.309	-0.320	-0.226	-6.223	2.283	6.672	0.084	7.186	4.509	39	ScrambledCars
-11.455	-0.577	-1.878	-1.533	-5.626	-3.782	6.132	5.347	7.553	-0.375	7.798	9.961	2.242	-2.291	-3.142	-1.083	0.456	-1.638	-6.603	0.213	-3.078	-2.128	-3.843	1.331	-3.083	13.665	13.807	9.343	39	ScrambledFaces
-10.415	-10.487	-8.591	-8.842	-1.637	-3.926	1.999	3.696	4.057	4.305	0.428	9.411	8.279	3.725	-8.098	-8.274	-13.174	-4.213	-7.165	-7.835	-8.131	0.977	0.244	15.315	14.350	15.921	14.532	20.736	39	ScrambledCars
13.468	-7.790	7.450	-4.665	-1.958	-3.354	-1.088	-5.664	-0.487	3.312	11.007	-1.939	-13.230	-4.562	5.797	1.722	6.170	0.615	-0.931	0.281	-2.995	-2.288	-4.956	-8.832	-5.518	-6.411	-1.222	-1.170	39	Cars
0.895	2.853	-1.378	3.485	2.043	-1.638	2.078	-0.313	4.035	8.628	7.066	1.414	-7.610	2.342	1.091	-4.734	1.588	1.545	1.384	-2.768	-6.141	2.898	0.160	-4.507	-1.906	-8.300	-0.523	12.935	39	Cars
1.109	11.553	-0.001	7.505	3.260	3.610	5.252	4.592	5.084	3.996	1.139	2.106	-12.920	-6.980	2.017	0.514	4.627	-2.069	-2.281	-3.020	-2.693	-3.230	-13.929	-8.094	-3.224	-3.216	1.074	-0.633	39	Cars
-6.590	-3.253	-7.370	2.165	3.977	-0.898	3.799	1.238	3.512	9.538	-4.621	2.447	15.328	8.142	-1.218	0.465	-3.697	-0.534	0.561	1.534	4.012	1.513	-1.164	0.721	-4.718	-0.375	-0.496	0.231	39	Cars
-5.540	-10.045	-13.472	-11.984	-8.156	-7.926	3.727	3.095	4.815	4.058	30.556	9.694	-4.393	-9.173	-5.734	-9.177	-10.009	-0.476	-4.212	-10.989	-10.263	-1.859	8.501	4.122	9.996	12.092	10.750	9.936	39	Cars
-3.935	-0.421	2.937	-4.493	-3.003	0.285	-1.867	7.551	2.476	3.901	-1.037	-3.626	-0.390	-7.399	-4.003	-3.004	-4.756	-2.222	-5.015	-10.302	-7.698	-1.212	2.390	-2.167	0.029	10.474	7.497	9.587	39	ScrambledCars
-6.963	-6.811	-3.947	-3.829	-9.026	-2.819	-6.171	-1.912	0.323	27.923	11.408	5.320	-28.291	-17.044	-0.423	3.008	5.067	2.530	2.243	2.259	-2.203	3.787	-0.199	-1.440	9.653	9.173	-5.661	7.590	39	Faces
-10.618	-3.896	-8.874	-4.120	-0.035	-1.067	15.215	1.727	9.672	11.965	8.063	12.884	9.491	7.127	0.833	-0.377	3.564	1.861	0.328	4.088	2.927	-5.718	-4.532	0.576	-9.438	2.085	8.768	15.729	39	ScrambledCars
-1.643	-0.920	-1.051	-1.340	-0.347	-5.981	-5.514	-2.114	2.728	0.474	5.094	6.437	-4.080	-5.657	-0.686	-0.296	0.709	-0.837	0.331	0.622	-0.579	-0.872	-5.502	3.383	7.326	6.787	3.161	6.854	39	Faces
2.302	-2.751	0.804	-0.764	3.700	2.158	6.559	-1.206	0.125	6.476	7.610	7.372	-1.426	-2.755	-4.415	-7.050	-11.151	-4.844	-8.151	-2.660	1.101	-6.505	-4.685	-3.452	12.820	-3.377	1.338	2.536	39	Faces
-0.972	-7.929	-8.214	-4.357	0.403	-3.495	1.369	1.168	3.905	16.484	-0.984	-0.840	17.491	-7.284	-0.416	-5.836	-3.617	-0.769	-7.086	-1.891	-1.922	-2.204	-2.411	2.601	1.716	11.641	2.819	12.069	39	ScrambledCars
-4.203	5.514	-0.995	0.167	-3.122	-1.753	-11.249	-5.510	-3.439	2.902	3.723	-0.991	6.377	-2.093	2.713	4.369	7.426	2.852	4.499	5.752	0.647	4.551	0.873	-4.126	-12.810	-6.143	-2.614	6.979	39	ScrambledCars
3.260	7.897	1.074	3.675	-0.949	6.421	2.499	-2.650	-2.708	-14.070	0.258	-1.695	-19.438	-5.992	3.829	5.338	10.756	2.947	-0.551	0.573	-0.733	1.458	-0.756	-7.417	5.686	-4.751	-2.796	-14.573	39	Cars
-8.466	-4.340	-6.668	-1.283	-4.772	-3.276	-2.618	7.000	10.485	-2.995	8.347	4.876	-14.520	-9.829	-3.678	-0.965	1.685	-0.167	0.467	-7.003	-7.246	-1.968	-1.454	-2.258	8.578	11.313	4.826	15.249	39	ScrambledFaces
-9.224	0.333	-6.113	6.979	4.260	-1.647	6.507	3.750	7.934	-7.073	16.072	7.179	3.446	5.753	-3.104	-2.252	-1.282	-0.492	-0.825	2.006	5.755	0.020	-0.521	-3.336	-1.905	-5.574	4.103	11.055	39	Cars
-9.203	-6.420	-6.482	-10.662	-7.420	-2.696	6.096	5.368	7.627	21.621	9.142	4.245	9.359	6.960	-1.966	-8.127	0.013	-0.080	-3.242	-5.366	-7.321	-5.685	-4.969	7.710	1.655	9.580	9.335	8.611	39	ScrambledCars
-1.889	-5.907	-3.475	-9.380	-6.983	-13.990	-3.538	-10.643	-0.181	12.211	7.846	20.095	-0.080	-9.124	2.550	-4.364	3.646	4.360	2.578	-3.337	-7.427	2.228	2.481	8.409	2.527	7.133	14.170	10.513	39	Faces
5.028	-2.300	4.436	-1.629	-4.971	-0.516	5.796	4.881	10.289	-0.331	23.712	-1.542	-10.347	-8.494	1.508	-1.159	3.048	0.068	0.661	-2.501	-7.014	-4.955	-0.993	-4.218	-7.958	1.269	0.346	0.947	39	Cars
10.273	4.001	-6.182	-4.661	-10.061	-5.337	-2.619	-6.424	0.594	1.125	-41.906	6.784	2.410	-1.960	9.165	1.432	10.594	7.163	5.536	-2.943	-2.972	1.426	2.655	0.498	1.962	0.842	6.187	8.088	39	Faces
-13.711	-9.437	-4.350	-2.081	3.342	-6.204	5.284	-8.010	1.049	-6.921	0.251	6.101	18.929	18.258	-4.428	-2.777	-6.232	-0.502	2.400	7.476	13.680	7.957	0.237	16.872	7.535	12.969	19.963	14.032	39	ScrambledCars
-5.221	4.256	-5.156	-1.547	3.773	2.344	8.229	8.273	11.323	6.096	15.382	6.215	-2.905	-1.923	-1.916	-3.227	0.414	2.738	-0.428	-6.421	-4.838	1.087	5.554	-4.212	11.889	10.880	-0.455	14.520	39	Cars
0.570	3.915	-2.690	-1.656	2.212	2.466	11.962	6.460	9.465	14.870	14.819	4.390	-11.949	-14.166	-0.797	-1.615	-1.576	-3.279	-5.286	-7.928	-8.874	-12.126	-9.193	-7.292	-5.499	-0.748	-10.273	2.480	39	Cars
10.683	-6.310	3.046	-4.474	-6.667	0.086	5.284	9.257	5.477	4.660	1.898	-2.705	-5.522	-4.178	1.555	-2.325	-1.429	-3.456	-5.348	-5.616	-4.652	-6.909	-7.779	-0.678	-1.507	2.073	1.721	-4.561	39	ScrambledFaces
-2.578	-2.093	-3.250	-4.580	-2.556	-3.979	6.470	2.545	4.241	4.903	-6.061	2.224	1.349	-2.954	-1.079	-3.745	-2.195	0.474	-1.849	-3.438	-2.380	-2.816	3.857	5.151	-3.289	3.117	2.591	6.563	39	Cars
0.089	2.717	0.897	-0.921	2.697	3.781	11.659	11.160	13.309	2.988	-8.142	7.538	-3.245	0.029	-2.449	-3.174	-4.127	-5.701	-8.343	-1.286	-3.016	-9.433	-13.182	-9.981	0.451	-0.910	6.226	8.109	39	ScrambledCars
12.962	4.830	10.663	1.445	-2.560	3.056	0.214	1.376	2.562	-5.242	-11.442	-1.827	2.588	-7.773	0.691	-3.493	-4.000	-5.215	-8.837	-6.527	-12.634	-6.608	-8.701	-6.584	-1.816	4.328	1.846	5.125	39	ScrambledFaces
-5.332	2.256	-7.556	-0.018	-2.034	-2.674	2.630	-6.176	-3.854	-25.085	-6.489	2.619	21.544	13.453	-0.989	0.200	-0.970	1.828	5.544	4.272	9.008	7.196	5.609	9.438	3.167	4.096	4.733	-3.112	39	Faces
-10.120	-6.334	-4.131	-4.514	-4.615	-10.203	-3.162	-8.149	-4.055	29.399	5.995	6.073	7.601	6.174	-1.718	-6.758	-3.441	1.585	4.659	2.367	7.685	4.252	-0.858	4.378	1.950	14.376	12.113	8.688	39	ScrambledFaces
-0.797	9.037	3.410	-3.134	5.290	5.037	4.702	3.553	5.729	-15.887	7.223	5.748	-12.482	-2.428	-1.899	5.159	-0.083	-0.706	3.841	0.076	2.828	-3.312	0.574	-8.017	4.484	6.411	-4.176	5.370	39	Faces
-3.912	-4.304	-1.275	5.339	3.770	5.019	14.727	8.183	13.073	1.926	0.847	7.276	11.702	7.586	-2.639	-0.809	-5.323	-4.756	-10.023	-2.842	-3.052	-6.506	-8.630	1.150	-3.561	4.580	3.284	9.880	39	Cars
9.143	-0.513	5.568	0.678	-1.661	-4.060	-5.090	-0.716	5.007	-9.372	1.198	0.360	-6.537	-4.333	-0.044	-1.477	-4.574	-2.398	-3.168	-1.187	-8.676	-1.451	-0.493	2.885	3.698	6.231	7.075	2.678	39	Faces
-9.276	-13.604	-13.080	-11.291	0.430	-3.786	10.025	-2.600	7.655	13.139	11.050	12.972	14.227	3.241	-6.350	-14.618	-15.699	-5.368	-11.690	-14.520	-7.496	0.270	-6.116	12.265	3.227	20.305	29.080	28.491	39	ScrambledCars
-4.088	-7.440	6.685	1.591	-0.977	-1.789	2.882	4.565	4.078	8.352	9.812	6.331	4.501	2.672	-5.849	-7.974	-9.078	-4.498	-4.832	-3.815	-4.091	-2.450	-1.382	-1.545	-1.724	4.765	4.912	3.404	39	Cars
-9.416	-3.301	3.821	-3.765	-1.111	-4.016	-5.220	-3.887	4.507	-4.839	18.257	8.040	7.322	1.846	-8.414	-8.687	-12.166	-5.355	-6.446	-5.595	-2.277	-2.388	-2.558	7.846	9.677	10.639	20.842	18.340	39	ScrambledFaces
-1.757	-8.329	-6.424	-6.370	-1.420	-1.389	7.072	3.722	8.049	20.725	10.612	3.597	4.404	-3.739	-3.300	-8.696	-8.676	-3.534	-12.637	-8.482	-8.813	-5.270	-3.381	4.059	4.353	1.764	4.253	12.509	39	ScrambledFaces
-3.987	-6.498	-2.254	-4.391	-1.194	-2.955	6.133	5.163	7.041	12.136	12.774	12.350	2.596	-13.049	-5.798	-13.218	-10.544	-4.547	-11.699	-11.667	-10.380	-10.222	-3.010	3.264	1.987	11.991	13.665	13.984	39	ScrambledCars
1.402	4.948	3.818	4.402	5.348	4.473	0.501	2.080	6.085	-7.026	-7.547	3.432	-0.806	-0.205	1.896	7.870	2.525	-1.154	1.482	0.062	2.397	1.137	-6.065	-7.270	-5.187	-2.459	2.289	-3.983	39	Cars
-11.797	-8.439	-8.204	-7.222	-3.668	-7.780	1.521	-1.504	2.156	-6.115	2.475	7.838	-4.215	3.118	-6.593	-5.045	-8.547	-2.233	-2.300	-3.603	-2.155	1.975	1.441	13.792	11.089	11.318	19.659	14.078	39	ScrambledFaces
4.954	-8.644	-1.179	-1.744	-2.171	-4.706	6.999	-3.094	4.894	2.168	-8.681	3.817	5.108	2.695	2.595	-1.146	-0.935	2.246	-1.315	-1.610	-2.857	-1.949	4.105	10.480	3.395	3.219	7.677	2.715	39	Faces
2.597	-1.698	6.378	-7.480	-3.199	-4.870	-7.577	-0.338	11.014	3.201	20.327	6.446	-12.332	-10.631	-0.280	-9.355	2.685	1.946	-3.204	-12.317	-12.221	-5.875	4.151	-1.185	3.766	13.098	11.306	8.870	39	ScrambledCars
1.229	-7.357	-1.228	-1.498	-0.984	0.346	3.781	-0.502	1.868	12.404	7.785	8.086	6.804	0.074	-2.159	-13.677	-7.130	-1.896	-4.714	-14.882	-8.266	-7.664	-1.878	4.576	-1.305	7.016	9.681	5.835	39	Cars
5.775	-4.814	1.999	-2.723	6.422	-2.982	-7.008	1.334	4.217	-8.500	5.589	0.150	-18.943	-13.988	1.260	3.552	2.886	-1.492	-2.953	0.037	-2.473	4.080	-4.119	-4.350	2.007	8.539	1.710	6.668	39	ScrambledFaces
-8.140	-11.293	-9.686	-11.856	-6.765	-9.652	0.429	-1.555	2.265	2.923	15.598	25.125	-16.115	-3.866	-7.684	-6.693	-15.629	-6.991	-14.360	-3.760	-5.444	-12.864	-6.644	9.557	8.350	22.177	31.386	31.721	39	Faces
2.679	2.514	-0.536	-0.275	-1.364	-1.516	-3.896	-5.998	-0.832	21.239	2.711	-4.221	-11.871	-3.491	6.009	4.172	8.360	5.151	6.901	3.991	-0.017	2.448	0.630	0.924	-3.354	-3.889	-3.736	-3.766	39	Faces
1.534	-0.861	14.498	-1.394	-0.336	0.399	-0.274	5.283	7.930	4.716	2.243	7.988	-10.531	-14.409	-5.107	-10.009	-4.265	-6.203	-11.194	-11.893	-15.861	-10.272	-7.217	-2.185	-0.093	5.857	-2.253	11.710	39	Cars
-3.379	1.516	-9.781	-7.567	-6.034	-2.755	1.579	-0.133	-1.655	1.811	-18.856	-3.998	-2.861	-6.881	3.356	2.224	7.958	5.065	4.448	-2.938	-9.336	4.333	3.737	3.146	0.528	4.470	6.069	5.250	39	ScrambledCars
-7.671	-15.096	-5.832	-9.988	-3.034	-0.958	7.841	6.559	13.833	-3.590	24.534	15.029	-0.689	-9.115	-8.662	-17.469	-8.496	-5.664	-10.030	-15.005	-10.981	-7.890	-5.980	3.751	8.595	10.624	13.215	16.153	39	Faces
0.856	10.481	0.136	6.247	2.264	-2.307	-1.754	-1.353	2.683	-21.284	-2.266	-5.829	-18.891	-1.359	4.435	5.703	12.553	4.711	9.049	6.021	4.751	8.652	0.898	3.106	2.180	6.643	2.295	-1.441	39	ScrambledFaces
1.559	5.747	-1.072	1.662	3.122	2.043	0.016	-0.961	4.142	0.728	2.551	1.323	-3.565	3.110	-0.633	0.113	-6.248	-1.289	2.588	3.867	0.953	-1.096	0.727	3.943	-3.516	1.735	3.926	0.107	39	ScrambledCars
2.467	2.470	3.791	-1.486	-1.716	2.149	5.659	-0.903	3.168	7.474	-4.394	2.371	-6.718	-1.026	4.172	3.479	7.128	2.907	3.115	-2.781	2.689	-0.897	-0.920	0.623	-3.546	0.028	-2.853	-3.889	39	Cars
1.062	2.901	3.422	1.372	5.144	3.339	8.588	7.466	8.124	6.601	-0.051	3.987	-10.488	-9.328	0.286	1.423	1.944	-0.406	-3.241	2.420	1.020	-7.747	-2.718	-11.928	-0.869	-5.330	-3.505	3.248	39	ScrambledCars
-2.506	-5.285	2.406	0.517	-4.811	2.060	-2.028	6.691	6.188	13.192	13.877	-0.380	-3.644	-4.018	-5.647	-10.553	-7.980	-4.677	-6.350	-9.577	-13.263	-3.004	-4.421	-2.047	4.741	6.577	6.672	6.991	39	ScrambledFaces
8.774	1.726	11.371	3.502	-5.187	-2.082	-1.061	-9.570	-6.577	3.676	-15.064	-1.935	-3.828	-4.884	5.132	-0.246	8.104	4.293	-0.201	-0.904	-4.820	-2.379	4.734	-9.015	-2.975	-4.428	-5.830	2.294	39	Faces
-0.198	-0.969	5.579	-4.834	-4.176	-1.014	11.366	-1.014	4.898	-10.434	10.932	13.122	1.080	-1.359	-6.785	-9.101	-14.172	-8.029	-10.772	-8.871	-4.722	-0.766	-5.258	6.867	2.817	13.461	11.990	7.336	39	ScrambledFaces
7.645	-5.318	10.405	-8.853	-12.487	0.403	-4.785	4.276	7.558	25.300	9.427	9.126	-7.527	-15.295	-4.841	-19.377	-9.812	-6.456	-3.624	-21.969	-20.264	-11.480	-9.040	-4.770	0.429	3.947	1.158	7.251	39	Faces
-8.211	-6.203	-0.214	0.374	-0.502	-3.683	2.409	1.772	5.557	18.507	8.897	13.961	10.502	-3.973	-3.715	-2.092	-6.080	-3.362	-7.812	-2.854	0.038	-9.742	-6.504	0.484	-1.106	5.645	6.859	17.693	39	Faces
-6.614	-3.532	-7.429	-4.314	-3.771	-3.521	5.937	5.002	16.131	5.914	24.326	18.165	-7.326	-2.638	-3.136	-13.692	-1.132	-2.262	-12.158	-14.765	-9.314	-2.459	-6.702	0.111	0.890	14.432	17.773	15.407	39	Cars
5.852	3.098	7.906	0.031	0.493	7.240	2.751	5.828	12.457	2.526	5.232	6.346	-25.728	-10.045	-1.483	-5.890	-2.770	-2.342	-5.937	-11.019	-10.841	-6.202	-1.534	-2.921	3.627	3.520	6.482	7.708	39	ScrambledCars
1.375	-1.504	-0.678	-0.848	-0.725	3.601	5.458	11.191	9.920	-2.498	18.120	6.811	17.002	-1.677	-5.824	-7.828	-12.352	-9.393	-12.669	-5.987	-5.674	-7.286	-14.011	-6.908	3.690	-2.455	8.403	12.977	39	ScrambledCars
-6.979	-6.883	-3.875	-3.958	-4.341	-6.667	3.511	8.363	5.310	-2.399	12.933	6.936	-10.126	-8.941	-4.015	-3.584	-0.418	-3.002	-7.715	-7.841	-8.305	-10.841	-6.275	-0.938	2.637	8.802	8.924	13.098	39	ScrambledFaces
-8.405	0.949	-9.009	-5.334	-1.015	-7.155	1.898	-2.844	1.957	9.834	-13.995	3.321	-1.173	4.495	1.954	2.383	4.805	5.930	9.191	4.230	7.348	4.885	5.787	7.692	2.985	-1.877	6.834	10.233	39	ScrambledCars
2.197	-6.341	-5.237	-5.091	-3.410	-2.978	3.313	5.586	7.551	14.579	9.048	8.648	6.831	-2.281	-2.756	-9.654	-8.592	-4.594	-5.587	-8.604	-4.643	-11.299	-8.968	-7.796	-0.491	9.332	5.448	14.519	39	ScrambledFaces
-10.619	-6.555	0.441	-0.138	-3.994	-5.710	4.629	-1.428	3.549	6.262	9.737	10.242	6.876	-4.958	-4.551	-4.327	-2.129	-1.524	-2.410	-5.894	-8.588	2.944	-4.123	2.860	8.815	16.822	6.989	12.509	39	ScrambledFaces
-0.171	-7.660	6.091	-3.180	1.605	2.369	4.224	7.191	5.798	-1.577	12.684	10.769	0.786	-9.644	-2.933	-10.154	-1.371	-1.497	-4.804	-7.748	-8.065	-2.523	2.277	1.694	-5.407	5.998	3.303	7.225	39	ScrambledFaces
-3.123	-6.342	-6.749	-3.154	-2.886	-3.420	-4.865	-9.754	-4.181	3.564	9.594	7.722	6.144	-2.275	-1.213	-4.045	-1.609	-1.361	-3.521	-6.017	-5.304	-3.510	-6.354	1.535	4.488	1.643	2.889	13.026	39	Cars
