FP1	F3	F7	FC3	C3	C5	P3	P7	PO7	PO3	O1	Oz	Pz	CPz	FP2	Fz	F4	F8	FC4	FCz	Cz	C4	C6	P4	P8	PO8	PO4	O2	ID	Condition
-5.273	3.134	2.483	1.179	-0.257	3.635	6.680	4.081	-1.094	7.332	2.536	-5.830	4.593	2.206	-7.940	4.791	4.323	-1.112	-1.332	2.711	-0.584	-1.384	-1.621	0.098	3.478	-1.949	1.492	-4.430	15	ScrambledFaces
-12.494	-0.841	-7.238	-0.639	-1.515	-0.141	5.902	6.908	3.337	7.887	4.799	3.571	3.139	-0.467	-8.045	1.324	3.511	-1.233	-0.876	-3.092	-3.367	-2.919	-6.269	6.087	5.489	8.658	6.725	5.183	15	ScrambledFaces
6.381	2.564	2.846	0.644	0.981	3.435	0.243	-3.563	1.370	-3.847	-5.694	-7.503	-5.800	-2.051	8.407	5.004	3.399	3.187	4.277	1.898	1.666	2.553	2.525	-7.031	-5.443	-7.026	-7.869	-10.556	15	Faces
-3.529	-8.409	-8.777	-4.768	-5.782	-4.810	2.833	10.593	15.249	8.596	10.699	10.348	0.611	-4.978	-8.448	-34.137	-4.954	-2.615	-5.865	-2.497	-4.857	-4.514	-0.776	3.167	8.370	15.303	12.254	14.019	15	ScrambledFaces
8.912	1.077	7.132	-0.926	-2.460	1.716	-9.951	-1.539	0.408	-6.654	-1.818	-3.264	-14.356	-16.464	8.555	-1.931	0.725	0.146	-2.787	-7.303	-8.366	-5.391	-0.112	-11.505	-0.326	1.708	-5.396	0.309	15	Cars
-2.222	6.395	2.015	5.910	2.814	-1.031	-0.533	4.062	6.026	-1.765	0.405	-4.255	-5.971	-4.780	0.640	8.894	5.502	1.407	1.494	5.468	-0.262	-2.250	1.108	-3.255	-4.825	-3.236	-4.685	-2.416	15	Faces
-11.670	-7.922	-4.456	-7.284	-2.571	2.175	6.179	11.869	13.398	5.762	8.752	6.030	0.620	-3.855	-7.171	-5.374	2.068	-1.436	-1.543	-9.451	-5.234	2.187	-1.165	4.526	3.551	5.525	4.433	4.448	15	Faces
-2.238	-7.811	-3.127	-0.786	4.641	-2.229	7.721	16.341	16.210	13.608	9.964	5.872	0.544	-1.145	-10.335	-8.988	-11.268	-7.160	-10.117	-6.356	-2.315	-4.936	-4.127	-1.850	8.015	8.590	6.230	6.203	15	ScrambledFaces
-2.571	-2.426	-1.115	-0.029	-2.390	8.839	3.954	6.671	8.936	4.741	2.570	3.835	-6.752	-9.915	0.390	-6.432	1.144	-0.997	-4.736	-10.136	-11.735	-5.645	-3.602	-1.672	-1.125	-0.800	0.974	-1.789	15	Cars
4.594	0.335	-3.337	0.330	-3.764	-1.934	1.083	6.268	7.820	5.764	4.234	-5.725	-4.162	-4.317	12.452	4.517	-2.746	2.015	-1.677	6.202	-2.971	-2.385	-0.846	-3.753	-8.467	-8.245	-1.664	-8.909	15	Cars
2.802	8.623	5.771	10.868	8.362	7.991	0.632	-2.427	-3.848	-0.935	-4.008	-7.776	-6.176	-2.287	2.631	7.317	5.738	2.431	4.089	9.352	6.873	4.168	2.018	-7.336	-6.096	-9.361	-8.495	-10.443	15	Faces
3.091	0.651	-2.842	-0.455	-4.871	-6.058	-1.556	5.799	10.620	5.116	7.310	1.792	-6.276	-8.229	-3.319	2.283	-3.654	-3.737	-5.573	-0.446	-4.415	-6.639	-3.761	-3.299	0.270	2.734	1.618	5.503	15	ScrambledFaces
0.646	0.914	2.787	-1.485	-6.185	-0.302	-8.860	3.543	6.609	-4.040	-0.777	-4.568	-11.441	-8.621	9.213	3.252	0.199	1.176	-1.810	0.285	-4.363	-4.378	-0.112	-2.702	3.654	2.779	-2.721	-2.545	15	Cars
-2.984	-3.470	-5.985	-1.557	1.647	-4.539	4.840	4.078	0.758	6.176	1.069	-0.756	3.239	-1.639	0.930	-2.585	2.059	2.912	2.657	-2.521	-1.184	0.585	1.446	1.711	4.757	4.222	5.588	1.817	15	ScrambledCars
-8.115	-4.751	-10.661	-2.397	-4.096	-1.394	-2.876	-2.276	4.184	-0.482	-2.817	-3.319	-2.003	1.939	1.708	2.185	11.047	7.982	8.819	-0.093	-0.871	9.821	9.748	6.342	2.852	4.309	1.959	-0.529	15	ScrambledCars
4.901	2.775	-0.337	6.097	5.138	2.037	1.868	-3.945	-6.069	-0.376	-7.150	-7.951	1.372	8.172	5.121	4.762	-0.093	1.494	0.547	7.636	6.780	2.313	-0.507	-0.615	-2.572	-5.701	-4.260	-9.142	15	Cars
2.777	0.214	3.019	-1.436	-5.463	-6.627	-8.438	-10.481	-9.481	-8.070	-10.849	-9.793	-1.873	4.105	9.440	6.239	9.058	6.387	5.802	4.438	-1.159	5.465	5.233	-2.342	3.873	-3.417	-4.158	-6.579	15	ScrambledCars
-2.971	-4.054	-3.338	-7.900	-6.582	-4.697	-1.644	-7.326	-1.505	4.475	-1.305	-1.743	1.886	2.028	1.795	-1.017	0.620	3.049	3.717	-5.493	0.064	5.200	3.120	6.752	6.297	6.406	5.759	2.209	15	ScrambledCars
-4.794	1.944	-1.147	0.852	0.973	-1.035	2.145	15.082	14.148	5.361	4.211	2.057	-7.379	-9.887	-6.776	1.459	0.909	-2.434	-2.746	-4.148	-7.758	-5.382	-0.758	-6.075	3.439	4.849	0.851	2.329	15	ScrambledFaces
-2.888	0.233	0.565	0.688	-1.194	-4.620	1.125	3.177	2.856	3.475	3.576	4.653	-2.190	-2.187	-7.644	0.882	2.001	-1.516	1.386	-2.706	-2.280	1.605	-0.301	2.240	-1.451	0.252	3.888	-1.176	15	Faces
-5.768	-0.966	-2.451	0.052	1.967	-1.411	8.921	9.437	13.265	10.697	7.386	7.523	7.598	5.004	-11.225	-18.502	-9.427	-7.648	-7.769	-8.302	-4.060	-5.238	-10.711	3.731	0.878	7.348	7.698	8.891	15	ScrambledFaces
5.073	-1.547	-7.045	-1.256	-1.794	0.250	-0.228	-4.658	3.177	2.446	1.164	-4.446	1.101	4.878	5.200	11.164	6.794	2.489	3.026	9.145	4.433	0.954	-4.747	-5.816	-6.285	-10.041	-3.095	-9.194	15	ScrambledFaces
-9.224	-9.824	-16.119	-4.720	1.966	-3.432	14.057	1.305	4.441	11.584	5.869	2.037	10.634	7.631	2.385	-6.696	5.308	6.820	6.296	0.953	2.880	5.261	3.713	3.496	-0.877	3.098	2.946	2.328	15	Faces
9.178	8.490	3.871	5.275	1.297	0.801	-5.596	-1.995	-0.376	-7.099	-6.934	-7.444	-8.937	-2.445	3.539	34.555	-0.431	-0.678	1.522	6.079	1.092	-3.433	1.533	-5.805	-2.539	-9.757	-6.458	-9.742	15	Faces
4.814	1.340	3.018	3.165	2.777	7.784	2.138	11.620	6.030	5.214	9.765	1.154	-3.753	-8.813	-9.321	-5.583	-8.708	-8.733	-6.270	-2.287	-2.828	-6.850	-6.912	-5.117	-5.970	-0.376	-3.088	2.790	15	Cars
-2.384	2.676	1.989	-0.460	-5.563	-8.962	0.687	8.236	10.632	7.563	13.821	7.729	-6.201	-13.844	-8.318	1.391	-2.212	-4.003	-4.152	-5.212	-7.179	-8.865	-2.351	-3.403	4.274	7.704	4.220	8.742	15	ScrambledFaces
-15.156	2.301	-0.908	1.901	1.152	5.832	4.870	13.413	16.843	5.854	5.219	-1.940	-1.443	-1.925	-3.817	3.471	8.626	0.911	0.247	1.189	-1.823	-3.887	-2.334	-2.779	-2.518	1.230	-3.503	0.438	15	ScrambledFaces
7.140	1.389	2.193	-0.361	0.838	-2.675	-1.124	-2.624	0.675	0.978	1.184	-3.375	0.182	-0.259	5.654	-1.349	-1.688	-1.286	-4.878	2.305	-1.678	-4.632	-4.764	-3.586	-6.913	-6.707	-6.256	-7.669	15	Faces
-2.134	0.381	-2.416	0.779	-0.131	1.980	1.853	10.715	11.457	2.518	3.324	-3.249	-5.067	-8.186	-6.919	-27.804	4.187	-1.355	-0.402	-6.973	-6.034	-2.306	-3.229	-1.759	4.287	4.823	2.147	2.841	15	ScrambledCars
-8.971	-1.989	-7.338	-1.946	0.097	0.389	3.395	6.340	7.319	8.655	9.750	4.885	-4.222	-4.879	-2.270	-0.086	0.926	-1.171	-4.464	-4.047	-6.680	-5.530	-6.580	2.352	1.593	7.126	5.021	6.194	15	ScrambledFaces
-3.249	-7.167	-6.075	-6.718	-3.291	-3.257	1.850	1.594	6.942	6.988	10.923	7.478	1.895	2.502	-4.645	-6.590	-1.012	-1.486	-0.847	-3.060	-0.496	0.265	-2.648	1.331	-1.020	1.588	4.165	6.959	15	Cars
-2.003	-10.626	-8.224	-10.358	-5.862	-4.369	4.133	3.927	11.279	6.306	9.294	7.666	5.775	3.011	-6.990	18.970	-12.970	-7.757	-11.086	-5.101	-2.354	-4.167	-7.996	6.618	7.876	12.180	14.478	10.913	15	ScrambledFaces
-2.254	-1.849	0.288	-2.968	-0.806	4.237	6.618	3.105	7.193	8.479	9.595	3.837	4.168	0.861	-8.465	-6.339	-7.693	-4.829	-5.177	-7.136	-8.574	-2.001	-2.112	3.314	1.438	2.883	5.272	4.588	15	Cars
0.836	3.125	-5.077	4.955	-0.131	-2.873	-1.260	-1.874	1.071	-3.477	-1.600	-1.173	0.251	0.653	0.139	2.183	-3.540	-0.341	-0.066	4.888	1.295	-0.828	-1.413	3.369	5.945	5.265	5.453	3.009	15	ScrambledCars
-0.595	-0.243	1.508	-8.270	0.580	1.316	3.746	7.978	10.088	7.985	7.332	6.269	1.382	0.518	-6.311	-3.505	-9.913	-7.630	-7.547	0.672	1.023	-4.619	-8.457	0.710	-5.119	0.416	4.884	7.156	15	Cars
-5.607	-2.854	-1.688	-0.153	-2.070	-11.495	-0.466	6.864	10.617	3.637	14.458	3.919	-5.844	-7.871	0.592	-3.561	2.485	1.093	1.355	-7.235	-5.615	-3.967	-0.835	0.166	-1.856	3.719	3.841	5.774	15	Cars
-3.850	-11.721	-10.908	-14.369	-10.037	-11.327	-4.893	5.865	3.889	-0.749	3.409	11.257	-6.803	-8.482	-0.505	-6.593	1.298	1.229	-0.834	-13.577	-11.408	-0.662	2.753	3.091	9.716	13.053	8.118	12.931	15	Cars
-9.818	-7.769	-5.215	-5.655	-5.017	0.420	3.593	10.930	14.121	6.734	11.381	3.524	3.071	-0.723	-7.390	-10.790	-2.359	-2.751	-0.681	-6.402	-4.513	0.620	-3.669	5.676	3.146	7.833	10.624	5.189	15	ScrambledFaces
-7.563	-3.716	-1.089	-3.578	-2.223	2.549	7.795	15.093	14.849	8.800	7.850	5.521	0.267	-1.288	-5.555	-15.105	-8.955	-5.410	-6.894	-13.914	-10.652	-3.152	-4.912	3.803	3.365	5.567	4.476	7.949	15	ScrambledFaces
-4.453	-1.826	-3.026	-1.822	-0.991	2.108	9.033	16.040	20.505	14.902	14.865	9.610	0.984	-3.815	-3.426	-5.526	-12.375	-6.432	-9.778	-3.654	-5.081	-8.971	-7.036	-3.804	-3.175	-0.664	3.195	5.368	15	Faces
4.550	-0.531	-4.132	-3.243	-2.950	-0.608	-4.909	4.570	7.699	-0.482	2.050	0.236	-9.827	-5.826	3.184	2.559	1.339	0.952	4.738	5.155	-0.838	0.446	0.433	-5.508	3.004	-1.731	-4.423	-2.286	15	Cars
-2.327	0.388	-4.882	0.203	-3.179	2.747	-0.521	7.865	12.355	3.953	10.686	0.664	-9.170	-11.633	1.064	-0.110	-1.427	-0.257	-3.860	-2.657	-7.118	-7.107	0.556	-6.524	3.466	3.515	-1.111	3.978	15	ScrambledFaces
-1.510	-2.713	-4.203	-1.570	-2.943	-3.847	3.092	13.386	10.363	8.785	7.424	1.710	-3.139	-6.790	-5.302	-1.981	-3.819	-3.910	-4.856	-5.390	-4.890	-7.256	-4.565	-3.170	8.205	11.240	1.317	6.770	15	ScrambledFaces
-2.175	-1.872	6.641	-1.888	-2.910	-2.295	3.474	16.334	16.994	10.917	11.685	5.106	-8.039	-10.933	-6.407	-8.608	-11.228	-9.295	-12.998	-11.679	-11.034	-12.431	-9.917	-3.897	2.727	10.518	5.641	6.698	15	ScrambledFaces
-3.825	-0.248	0.555	0.631	-0.507	1.392	6.248	5.378	14.279	10.126	11.058	6.128	0.489	-0.570	-4.292	-31.629	-0.867	-0.946	-1.031	-3.603	-1.890	-1.387	-2.274	-1.197	-3.832	-0.686	2.374	0.809	15	Cars
-6.432	-10.213	-4.239	-5.926	-4.192	-4.124	7.347	11.063	12.181	13.450	18.368	13.105	6.032	-1.344	-0.554	-23.542	-19.787	-5.407	-11.836	-16.320	-3.535	-2.998	-3.850	7.543	6.392	16.569	17.758	15.620	15	Faces
-3.911	-4.517	-0.044	-3.692	-1.112	1.325	3.810	5.469	2.588	8.122	6.407	3.750	-0.558	2.035	-6.170	-4.267	-2.303	-2.830	-2.360	-0.050	-3.145	-0.960	-2.887	0.944	4.207	7.908	4.434	3.738	15	ScrambledCars
2.620	1.809	6.899	2.034	1.266	9.052	3.271	-2.002	5.290	2.166	-2.427	-1.644	1.833	4.311	-4.717	1.186	1.412	-2.578	2.173	2.964	4.204	0.561	-3.890	-4.303	-8.600	-5.671	-3.020	-3.099	15	Faces
-0.998	-2.891	-1.295	-2.838	-4.533	-3.362	-0.010	-1.420	2.997	2.304	3.970	4.712	4.581	1.626	-0.866	-3.287	-1.017	-0.692	0.857	-0.335	0.158	1.599	-1.906	3.259	-1.793	-1.210	0.269	3.516	15	Faces
0.711	1.303	9.665	-1.497	-6.211	-0.624	-2.538	5.084	6.513	-2.266	3.495	3.171	-11.574	-9.998	1.185	-2.919	-1.939	-2.162	-1.049	-7.727	-9.997	-5.175	-1.383	-7.978	3.507	3.289	0.400	3.421	15	Cars
-0.569	-1.470	-3.282	0.471	5.695	-1.511	5.435	-7.507	-4.777	6.554	0.828	-3.949	9.405	8.765	-0.643	2.093	1.492	1.608	3.236	9.228	6.455	3.739	-1.601	3.016	-5.529	-4.277	1.822	-1.672	15	ScrambledCars
-1.500	5.636	0.810	7.943	2.337	2.401	3.734	1.687	-2.385	1.341	-0.268	-9.064	-0.064	5.519	5.334	7.034	5.074	3.156	5.275	10.060	5.226	0.562	-1.747	-1.747	-4.900	-2.349	-3.199	-8.818	15	ScrambledCars
-4.543	0.661	-3.534	0.712	-2.141	-2.515	0.190	2.568	7.525	2.570	3.891	0.056	-0.482	0.486	3.548	0.591	-4.862	1.039	-2.493	3.350	-0.338	-0.397	2.986	0.351	4.285	3.103	1.143	1.207	15	ScrambledCars
-0.220	-0.234	-5.016	2.782	6.006	2.309	4.946	-5.187	0.673	4.466	-5.218	-7.683	6.977	8.845	3.187	3.505	0.776	3.816	2.828	5.085	6.671	5.282	4.048	3.813	-3.585	-4.871	0.278	-8.461	15	Faces
3.519	2.697	10.877	2.707	3.487	1.051	1.851	-9.676	-7.327	2.385	-4.225	-5.483	2.472	6.502	4.273	1.659	5.653	3.149	7.624	3.462	2.597	3.403	1.080	-1.113	-10.091	-12.972	-7.518	-7.213	15	Cars
-4.383	2.633	-4.214	1.898	-2.924	3.754	-1.505	10.246	5.779	3.560	4.214	-3.529	-2.871	-5.071	-3.230	3.276	2.035	-1.906	-1.014	0.679	-2.063	-5.519	-5.405	-0.739	-2.081	1.957	2.236	0.705	15	ScrambledCars
-3.896	1.347	-2.436	2.367	4.641	8.168	1.155	4.269	4.021	1.088	-1.594	-4.517	-3.525	-1.033	0.533	-2.255	1.350	1.248	2.585	-2.225	-1.899	-0.505	0.202	-1.473	2.797	0.364	-0.935	-0.134	15	ScrambledCars
-4.223	-22.810	-17.836	-17.545	-6.566	-10.320	7.522	9.129	15.025	14.579	13.360	5.896	7.181	4.503	-3.693	-12.807	3.571	2.459	1.064	-5.175	-0.535	5.714	1.191	7.762	7.505	7.819	10.759	6.775	15	ScrambledFaces
7.287	5.656	12.084	3.161	2.276	-1.737	0.689	3.244	1.508	-1.261	0.662	-2.855	-4.697	-3.262	4.023	-0.603	4.149	-2.468	-4.306	-2.989	-3.581	-7.648	-7.705	-8.693	-15.565	-12.361	-9.722	-2.453	15	Faces
-4.643	-7.645	-16.250	-8.157	-6.273	-6.355	6.483	8.602	14.033	11.957	14.851	9.113	3.333	1.014	-3.214	-6.138	-6.582	-2.233	-4.878	-5.189	-5.277	-3.145	-4.317	0.654	6.333	7.669	5.739	7.974	15	ScrambledFaces
-2.040	-7.948	-4.608	-4.256	2.863	4.537	3.852	8.675	6.297	6.933	7.650	6.498	4.943	1.139	-4.485	-8.675	-3.061	-2.276	-3.882	-6.835	-1.905	-4.165	-1.860	-2.236	2.706	1.103	2.755	5.031	15	Faces
4.023	4.056	6.905	1.027	-4.156	0.195	-5.463	-2.945	-6.618	-5.084	-4.563	-5.585	-3.211	-4.522	5.362	4.681	0.090	-0.882	-0.493	-1.575	-4.792	-1.864	-3.538	-2.843	-2.631	-2.374	-4.308	-2.640	15	Faces
-2.467	6.143	-3.185	3.758	0.238	3.725	2.569	7.247	4.104	0.482	-1.582	-6.268	-3.328	0.057	-4.567	5.503	9.595	1.956	7.881	4.479	-0.629	2.293	1.504	-3.858	-2.764	-3.700	-7.319	-6.580	15	Faces
12.055	3.782	3.159	0.426	-4.588	-0.663	-4.043	-8.192	-12.773	-8.839	-9.693	-10.013	-1.748	4.878	6.323	7.542	10.418	3.882	6.926	1.603	-1.310	0.833	0.648	-2.140	-6.740	-8.539	-5.268	-11.376	15	Cars
-3.932	2.633	2.991	7.655	12.178	9.219	11.525	0.708	1.980	10.780	1.018	1.274	10.837	9.663	-8.698	5.579	-9.416	-5.154	-5.963	5.528	9.152	-2.479	-4.516	0.724	-1.477	-0.621	4.621	0.093	15	Cars
-5.831	-1.362	-4.507	-3.183	-4.859	-8.047	-1.014	-1.784	4.016	4.064	8.372	7.991	3.714	4.532	-9.141	-5.407	-1.919	-1.683	2.502	1.230	-0.285	2.965	-0.466	5.611	1.463	2.795	8.505	7.177	15	Cars
2.795	1.289	0.012	-0.089	-0.141	1.451	-7.452	-2.224	2.021	-3.198	-2.483	-6.530	-7.615	-3.448	11.271	4.360	5.180	4.336	3.742	8.665	-2.812	0.286	0.764	-4.680	-6.601	-4.757	-2.894	-4.325	15	ScrambledCars
-2.834	2.186	-4.570	-0.713	-5.783	-6.385	-4.738	-4.944	-7.965	-3.611	-5.268	-5.272	1.628	5.224	3.006	3.904	5.144	5.352	9.768	4.211	2.434	7.534	4.954	6.148	6.941	3.906	4.092	-3.046	15	ScrambledCars
1.450	-1.121	1.583	1.291	2.673	6.133	6.960	1.460	1.031	4.993	2.156	2.819	3.977	-0.036	-11.044	-5.215	-7.484	-6.284	-3.799	-4.474	2.080	1.941	-3.616	6.502	-0.442	1.520	2.778	-0.303	15	Cars
4.285	0.663	-4.101	0.266	2.654	0.737	4.095	-1.446	4.581	6.383	4.314	-0.477	2.068	2.577	-1.488	2.529	2.674	-1.954	-0.622	0.494	2.294	-0.401	-8.613	-6.676	-9.677	-7.007	-5.763	-3.084	15	Faces
6.142	5.447	11.141	3.194	-1.100	0.413	-1.725	3.328	-2.170	0.230	0.413	-2.095	-6.974	-6.484	-1.334	3.150	-1.222	-3.529	-2.026	0.228	-4.088	-4.256	-2.773	-4.877	-6.572	-6.720	-2.284	-3.794	15	Cars
-0.437	-7.999	-7.718	-5.298	-1.458	-1.926	7.989	13.291	22.131	15.214	12.167	4.671	5.708	-2.489	-0.125	-8.876	-14.063	-6.251	-10.701	-6.922	-2.295	-9.624	-9.415	-2.491	-0.901	4.364	3.287	4.876	15	ScrambledFaces
-1.877	-1.523	0.439	-2.086	0.051	0.090	-1.895	-3.388	-4.559	-1.462	-5.784	-9.520	0.580	-3.110	-1.944	-0.547	10.643	5.318	11.823	1.662	0.781	8.012	8.381	2.217	-2.841	-2.855	-2.758	-6.903	15	Faces
4.316	3.440	-2.299	6.189	8.563	6.924	3.388	-1.346	-3.953	-1.427	-8.020	-8.164	0.875	7.094	-2.619	7.054	2.100	0.301	5.620	15.292	9.490	4.498	-1.116	1.862	-2.076	-3.173	0.466	-5.758	15	Faces
-0.601	-0.130	4.266	1.599	1.529	1.005	-0.442	-1.849	0.928	3.302	1.095	-0.625	-2.745	-6.444	3.350	1.185	1.117	1.713	0.392	1.640	0.160	-0.281	1.638	-1.993	-0.878	-1.990	0.067	-1.111	15	Cars
2.272	1.116	5.815	0.772	-2.183	-1.367	-4.045	1.242	-1.049	-2.090	-3.246	-2.201	-1.938	-5.150	2.998	2.061	-5.283	-2.264	0.008	1.436	-0.320	-0.773	-2.776	0.273	-2.548	0.166	1.827	3.300	15	Faces
