FP1	F3	F7	FC3	C3	C5	P3	P7	PO7	PO3	O1	Oz	Pz	CPz	FP2	Fz	F4	F8	FC4	FCz	Cz	C4	C6	P4	P8	PO8	PO4	O2	ID	Condition
-2.601	-5.641	-14.784	-1.212	8.872	-7.341	15.172	3.938	12.401	23.099	22.065	16.777	17.548	8.025	-1.716	9.149	-13.015	-6.492	-1.122	6.871	-0.747	-2.164	-8.060	2.841	-5.581	6.651	2.602	21.293	30	Faces
4.053	3.626	-7.248	7.469	6.178	0.180	-0.888	-14.334	-0.432	11.132	-0.761	-1.513	4.326	6.152	3.158	14.123	-2.815	-5.972	7.118	13.736	11.542	7.914	-1.542	1.042	-3.037	2.927	8.861	2.144	30	Faces
-7.054	-17.346	-11.206	-2.754	-0.887	2.769	8.699	-0.567	8.193	19.249	13.641	13.839	15.842	13.548	3.197	-10.292	-1.833	15.393	-2.537	3.363	8.913	3.401	-8.364	6.143	-0.664	15.766	11.074	8.960	30	Faces
-3.674	-7.154	0.984	-5.256	4.243	-0.111	0.945	7.745	2.893	6.110	-0.157	4.736	-1.004	-3.353	-1.570	-8.749	-4.236	5.984	-7.976	-4.567	-2.412	-9.957	-1.433	-10.516	-8.687	1.008	4.595	12.626	30	Cars
-0.167	-6.232	-5.936	-9.384	-5.092	-1.404	9.211	-4.896	-3.995	14.909	0.122	-1.113	1.648	2.608	-0.993	-3.593	12.190	-21.435	0.703	5.288	6.279	5.276	-3.468	15.741	2.639	3.875	9.690	-2.799	30	Cars
-11.922	-15.970	-17.668	-3.542	4.730	-2.933	17.301	16.999	9.458	23.832	16.268	11.747	11.248	3.532	-13.452	-10.045	-21.103	-20.575	-8.996	-13.288	-0.227	-8.209	-2.569	1.674	2.142	14.595	21.404	12.723	30	ScrambledCars
1.597	1.279	-1.324	8.564	-1.041	3.064	9.558	-9.464	-0.901	15.181	8.620	3.974	11.701	9.143	-4.224	1.129	-8.305	-16.428	3.097	6.369	7.124	2.992	5.714	8.768	1.521	7.423	6.531	11.633	30	ScrambledCars
2.727	13.753	-0.408	16.408	21.943	11.700	-2.366	9.849	5.271	13.684	4.961	8.818	-3.500	-3.618	-2.551	1.875	-8.110	-8.292	-5.685	-0.357	-3.221	-2.836	-11.074	-10.410	-5.735	3.697	-7.468	6.010	30	ScrambledFaces
-7.529	-6.040	-12.503	-10.615	-6.261	-6.338	1.714	8.074	6.688	-2.698	14.378	14.038	0.069	-3.876	-6.366	0.661	-12.446	-1.606	0.971	-0.632	-3.678	6.465	3.270	5.054	-3.768	1.793	-9.741	10.041	30	Faces
1.603	-0.777	1.489	0.773	6.169	6.407	23.107	-4.278	2.182	14.081	13.839	13.456	13.477	8.518	-0.303	-12.493	1.270	-10.144	-11.988	-2.947	4.149	-9.124	-16.311	0.517	-2.775	11.600	15.546	11.398	30	Cars
-13.406	-12.977	-9.666	0.099	-8.260	-5.696	0.712	10.224	12.593	10.609	18.372	14.555	-0.534	-6.073	-11.133	-21.898	-23.957	5.390	-13.054	-19.271	-12.339	-11.788	-9.995	1.253	11.170	15.916	14.081	12.946	30	Faces
-5.744	-7.475	-4.119	-5.320	3.311	-2.004	8.598	4.670	12.831	12.880	8.704	4.775	-3.035	-1.542	1.105	-9.305	-16.787	28.019	-7.816	-9.208	-1.181	-4.841	-0.030	-1.332	-1.783	3.833	1.426	7.545	30	Cars
-4.382	-2.073	-11.488	-4.059	1.616	-1.392	6.343	4.568	9.830	13.401	5.295	3.395	11.515	11.466	-6.737	-8.629	-8.145	-15.132	4.838	5.088	11.133	4.115	-1.248	5.198	-7.706	-6.490	2.099	5.953	30	Cars
-2.491	-4.535	7.531	-4.119	-2.074	2.078	-0.665	-3.893	23.666	12.348	13.691	6.266	-5.680	-11.430	0.087	-20.018	-9.433	19.793	-8.220	-13.638	-14.335	-9.514	-4.707	-6.633	-6.349	15.976	7.229	5.712	30	ScrambledCars
-2.949	-6.010	-17.097	-2.289	-1.410	4.168	13.385	-8.123	4.743	14.160	-0.612	8.240	-3.385	-6.890	1.258	0.693	10.746	-13.541	-0.958	-4.792	-6.324	1.865	0.695	5.490	3.621	12.872	15.244	16.068	30	ScrambledFaces
5.903	8.791	17.864	6.263	10.622	6.636	6.578	22.028	-3.005	13.644	13.507	10.054	7.140	4.370	-4.974	-14.236	3.839	-22.622	-10.618	-5.944	3.019	-11.577	-10.739	-7.575	-10.492	-4.118	5.826	8.447	30	Cars
-10.072	-6.940	-24.477	1.570	12.036	-3.303	18.564	15.041	6.194	20.660	18.516	12.734	0.246	0.719	-7.415	-10.205	-4.507	-17.301	-2.592	-2.979	0.578	0.020	-6.812	-2.538	2.472	18.084	9.902	14.593	30	ScrambledCars
-7.591	-10.324	-1.899	-6.529	-8.704	-9.015	-2.585	-4.720	20.534	1.619	3.931	5.284	-10.217	-10.553	-11.966	-10.703	-22.663	-7.007	0.015	-10.721	-11.281	10.265	10.693	11.196	15.277	25.083	22.657	15.511	30	ScrambledCars
-5.491	-6.659	5.641	-0.779	-2.954	3.802	0.557	22.920	21.333	4.054	15.982	15.716	-11.925	-15.402	-9.297	-2.864	-10.032	-8.565	-14.765	-12.948	-17.840	-21.711	-6.980	-9.341	14.452	16.565	8.266	16.914	30	ScrambledCars
-14.780	-24.241	-3.659	-23.700	-3.161	-1.493	14.656	18.194	31.539	25.102	27.144	18.913	3.889	-3.328	-21.434	-28.049	-24.405	-28.424	-16.671	-19.841	-16.332	-9.456	-5.584	4.004	10.835	24.566	27.968	22.954	30	ScrambledFaces
-4.063	-10.212	27.324	-12.956	-15.555	-2.503	-3.997	10.699	22.732	-0.279	19.940	22.155	-7.383	-11.792	-14.880	-25.671	-28.460	-1.740	-25.084	-24.366	-17.858	-18.679	-13.237	0.753	23.412	45.460	35.999	28.626	30	Faces
1.047	2.427	-0.331	-2.298	4.216	7.396	16.534	11.920	16.439	15.251	19.424	11.778	12.078	5.465	0.102	-10.331	2.642	-5.419	-3.063	-2.609	3.100	-3.514	-9.077	4.770	-10.514	-4.079	0.178	3.333	30	Cars
-0.769	-7.742	11.296	-7.176	-8.598	-4.595	-0.477	7.397	11.094	9.448	12.461	5.935	3.414	-3.161	-4.641	-6.556	-11.588	-1.153	-14.641	-7.688	-5.299	-6.546	-6.108	0.785	-3.416	-2.403	8.470	3.632	30	Faces
-7.369	-13.995	-8.717	-2.674	1.820	-4.123	12.048	2.672	7.047	13.620	1.091	5.411	12.986	10.470	-4.051	-10.542	-15.299	5.193	1.966	-1.977	1.453	2.841	-1.953	11.817	-4.248	6.285	8.745	15.459	30	Faces
-10.955	-13.553	-18.883	-8.950	-2.753	-0.397	11.731	12.067	13.026	28.665	29.802	33.027	28.927	15.043	-15.320	-9.214	-35.304	-20.939	-17.777	-6.569	2.397	-6.140	-10.733	13.647	4.425	24.292	32.429	28.701	30	Faces
-2.301	4.725	-4.624	0.482	3.219	-0.430	-3.321	-0.296	9.763	0.485	10.688	8.706	-3.602	-4.072	-2.194	-3.516	-20.001	13.965	0.384	0.190	-7.055	-1.066	3.017	9.854	-1.297	10.011	4.171	9.596	30	Faces
7.336	0.245	15.433	-0.292	6.129	1.387	-4.410	2.900	-0.573	6.671	-1.549	-1.658	-5.352	-3.684	1.198	15.189	3.207	-11.260	-4.597	6.575	0.768	-4.767	-11.752	-3.074	-9.560	-3.793	-8.992	4.492	30	Faces
-8.863	-10.253	8.086	1.227	12.310	-3.009	1.926	18.080	4.551	9.347	9.629	17.583	6.663	0.796	-14.363	-32.099	-20.562	-5.391	-3.429	-21.189	0.522	1.009	4.324	5.682	-5.779	3.447	-1.895	7.734	30	Faces
5.398	2.279	19.252	0.664	-1.667	-2.069	-2.797	3.803	7.927	4.083	6.108	6.288	-11.675	-10.079	-0.671	-7.426	7.535	-7.818	-3.003	-5.152	-7.587	-0.817	-3.733	-8.012	-2.384	-4.829	5.139	9.115	30	Faces
5.901	4.099	-7.857	3.793	7.200	-1.904	13.962	-1.692	-1.841	8.477	10.486	5.775	6.316	10.889	13.573	6.484	29.532	1.461	0.763	15.397	12.920	-6.011	-6.306	-10.210	-13.934	-16.787	-2.032	-3.126	30	Faces
-5.270	1.395	-5.991	3.781	-0.513	-1.690	-5.044	1.167	0.938	5.711	-6.240	0.795	-8.908	-5.749	-0.542	-13.756	-14.399	22.138	-4.110	-9.158	-4.450	-8.601	-6.055	-5.730	4.008	3.006	7.105	-2.881	30	ScrambledFaces
-8.999	-9.038	-7.471	1.062	2.273	4.626	18.381	13.854	12.142	28.605	21.670	28.597	14.962	8.158	-17.993	-8.394	-34.041	-27.045	-21.741	-7.792	0.096	-16.827	-18.118	0.306	-0.169	18.715	2.931	22.427	30	Faces
-3.220	-6.265	-11.036	-9.131	-7.211	-3.252	-5.898	-12.054	16.270	17.883	18.279	8.423	-13.847	-13.496	-1.139	1.685	-6.521	-1.906	0.279	-7.069	-12.301	-2.223	-1.149	-2.226	4.507	27.862	21.765	14.718	30	ScrambledFaces
-2.360	-6.221	-5.712	-13.981	-8.170	-6.882	-0.085	-8.927	-9.438	6.772	5.279	13.861	-5.821	-9.638	-1.714	-7.786	5.812	-9.995	0.174	-12.253	-13.695	-0.159	2.686	7.764	7.674	15.801	18.352	16.717	30	Faces
-7.680	-8.876	-26.671	4.491	2.592	0.061	19.360	-7.075	5.824	25.331	6.542	2.450	8.930	3.919	6.336	-3.158	-9.199	25.288	-4.127	3.489	0.100	-2.023	-0.397	7.666	-0.249	0.962	10.621	3.514	30	Faces
-9.089	-9.146	-27.057	-18.323	-6.914	0.590	16.814	-2.017	12.703	26.707	14.707	10.921	11.269	4.176	-4.928	-10.788	-4.547	-12.387	1.001	-8.070	1.277	1.071	9.270	16.447	11.454	23.106	22.521	22.809	30	Faces
-8.351	0.143	1.079	-7.787	-16.389	-1.518	3.684	18.955	15.511	9.188	14.805	30.991	8.508	-2.251	-15.397	-28.223	-29.746	-8.253	-39.257	-30.340	-12.226	-45.889	-21.353	2.600	10.520	19.551	23.920	25.650	30	Cars
2.411	2.102	7.418	-5.885	-1.724	-6.630	4.966	-0.243	3.289	13.388	3.401	8.041	11.691	9.306	-6.060	-6.479	-16.350	-11.271	-8.519	-1.094	8.537	-1.289	-7.189	-1.983	-0.140	4.203	15.656	9.502	30	ScrambledFaces
-15.037	-16.621	-24.255	-15.539	-10.772	-2.744	20.519	8.624	29.597	36.643	35.630	23.686	14.048	-1.041	-15.340	-24.104	-23.298	-19.536	-10.403	-20.739	-17.535	-7.761	5.315	21.647	11.980	32.947	29.126	30.738	30	ScrambledCars
-12.896	-22.085	1.470	-16.794	-9.941	-4.593	18.407	10.977	23.236	23.275	19.458	16.095	-5.969	-11.263	-15.292	-28.660	-33.108	0.881	-10.683	-27.095	-16.847	-7.764	-6.071	7.499	10.439	24.963	28.977	27.535	30	Faces
1.592	0.462	-1.483	4.245	1.842	-1.290	-6.843	-8.085	12.462	3.366	3.779	-0.259	-5.718	-1.289	2.215	5.340	4.663	-2.379	0.845	3.629	1.422	-0.608	0.042	3.149	-1.646	5.857	-2.690	-3.563	30	Faces
-9.915	-18.609	0.008	-11.705	-7.897	-4.628	7.882	13.896	15.628	21.564	33.298	26.275	7.405	1.876	-11.124	-17.348	-17.285	-5.638	-13.182	-14.216	-2.736	-3.337	-4.880	-0.378	10.712	24.194	11.655	31.779	30	Cars
0.249	0.893	8.935	2.762	3.383	-6.108	6.791	-3.944	3.136	15.665	9.481	12.699	2.542	3.746	-9.456	-5.296	-34.654	-2.291	-5.160	-0.493	1.401	-3.512	-3.159	4.683	6.767	5.798	15.975	4.729	30	ScrambledCars
-11.239	-6.250	-12.864	-6.814	-2.348	-1.801	2.125	15.942	18.602	4.466	22.758	21.233	-16.912	-15.564	-3.071	-17.824	-16.488	22.951	-17.289	-11.226	-14.203	-16.431	-19.140	-5.102	15.430	36.274	26.286	32.002	30	ScrambledCars
3.849	-6.415	-0.051	-3.919	5.141	-13.030	17.606	-9.834	5.136	21.552	2.450	3.269	16.619	9.840	0.384	4.400	1.437	-17.080	4.762	4.538	5.270	0.193	4.541	11.542	9.785	20.136	24.334	10.789	30	ScrambledFaces
5.628	7.991	25.739	6.319	-3.470	0.250	-4.863	5.576	-0.380	-0.979	-1.331	5.217	-14.426	-10.984	-2.981	3.020	-17.306	8.248	-14.840	-4.020	-3.675	-21.169	-19.850	-17.359	-2.394	-5.341	-14.480	5.442	30	Faces
-4.645	-8.629	-9.154	0.021	-5.573	-9.532	7.601	6.535	16.404	13.041	7.689	5.603	3.361	-3.840	0.342	-7.857	-3.424	5.863	-7.125	-13.673	-13.367	-1.327	-0.719	11.475	9.248	10.602	24.318	8.918	30	Cars
8.499	9.589	-3.364	12.904	13.181	1.474	4.328	-9.589	3.299	2.615	-4.314	-5.634	8.790	10.709	3.095	18.487	7.205	-20.872	16.778	22.883	16.938	21.544	8.976	6.986	-2.922	-7.461	8.824	-13.441	30	Cars
-5.415	2.669	4.373	10.575	0.899	0.993	-7.168	-2.813	5.119	-7.492	5.413	-2.544	-10.664	-6.598	-7.677	-8.280	-38.896	25.301	0.191	-1.185	-0.388	2.037	0.564	-5.442	4.984	-4.216	0.185	-0.567	30	ScrambledCars
-19.147	-22.016	-20.216	-13.893	-1.494	-7.540	32.859	16.020	30.889	31.928	33.849	24.568	8.671	-2.795	-21.122	-34.051	-30.670	-22.287	-17.224	-25.224	-12.622	-13.881	-11.340	11.292	17.355	32.221	28.791	36.763	30	ScrambledCars
-3.764	-3.633	-19.534	-6.967	-17.280	-9.071	-0.662	-3.464	17.795	17.373	22.897	14.813	-8.394	-10.643	4.661	1.501	7.353	6.232	0.501	-1.063	-7.495	4.666	6.278	-1.489	2.994	17.453	11.752	12.658	30	Faces
0.446	12.683	-3.669	5.573	-3.389	-0.316	-7.334	-3.464	13.197	2.213	5.568	4.873	-13.341	-11.623	-0.200	-0.390	-3.361	3.936	-7.631	-5.237	-13.220	-12.361	-4.740	-21.543	2.145	4.905	-7.220	-0.475	30	ScrambledFaces
8.212	5.169	10.446	5.366	-3.402	0.344	-2.471	-6.922	-7.951	-15.329	-12.005	-7.004	-6.029	-4.398	8.252	11.374	19.860	0.073	4.588	7.764	-1.587	-2.285	4.626	-9.247	-13.356	-4.708	-3.614	-4.120	30	ScrambledCars
2.073	5.284	5.997	3.038	-4.202	2.982	6.399	6.387	8.468	20.239	10.630	2.238	-6.173	-9.287	-4.151	-0.125	-13.847	-5.820	-12.586	-5.070	-8.658	-15.524	-7.619	-9.180	-0.502	2.431	6.733	7.301	30	ScrambledCars
-17.023	-20.369	-18.814	-16.695	-0.877	-7.252	8.875	21.788	15.825	30.081	32.292	28.459	5.774	-3.373	-16.277	-26.060	-25.890	-12.142	-12.194	-20.769	-12.235	-12.841	-10.175	5.105	10.651	21.852	29.120	28.520	30	Faces
-2.000	-4.822	3.460	-3.848	-10.338	2.822	9.191	5.881	15.952	23.742	6.905	4.283	2.365	-5.206	-2.101	-13.861	-12.506	9.337	3.864	-14.634	-11.965	2.335	-1.488	8.261	3.982	8.091	13.482	-0.167	30	ScrambledCars
8.504	11.094	4.085	10.057	0.456	6.234	-14.090	-10.431	-8.172	-17.830	-11.166	-22.165	-14.942	-1.230	16.030	22.710	17.809	27.948	12.821	18.726	8.488	12.931	5.325	-16.820	-11.199	-14.870	-21.242	-16.235	30	Cars
-1.254	-4.761	12.730	-3.460	-1.549	0.784	-1.283	1.557	11.324	1.407	14.831	7.033	-6.254	-6.482	-3.057	-14.484	-1.212	3.274	-2.655	-6.798	-9.102	-4.340	-0.379	-1.925	-3.724	6.572	-5.525	1.665	30	ScrambledFaces
-11.161	-16.410	-11.251	-8.434	-1.376	-1.988	10.097	1.539	8.873	21.800	30.008	12.616	6.284	0.594	-12.945	-10.712	-24.015	-12.438	-4.254	-8.983	-1.351	-2.248	-6.710	0.841	3.724	15.391	6.287	9.338	30	Faces
-0.030	-2.540	6.791	-7.182	-5.088	6.279	5.365	-4.878	1.622	10.221	7.253	12.275	4.588	2.173	-9.617	-4.387	-9.818	-24.004	0.492	-3.740	-1.685	-1.566	-5.622	-8.083	-3.925	-2.916	-0.035	4.375	30	Cars
-3.010	0.698	-12.006	-4.896	1.027	-5.804	1.148	-4.583	1.112	-0.846	1.494	5.057	4.881	0.357	2.954	-8.417	-0.913	13.258	5.241	-3.843	-1.079	6.499	3.725	10.657	8.279	4.708	13.389	7.666	30	Faces
-3.905	-8.975	5.450	-3.899	-2.875	0.086	6.355	5.879	-1.206	2.874	4.775	8.193	-3.413	-1.374	-7.542	-10.864	-3.912	-11.756	-4.433	-3.491	-5.332	5.058	1.174	1.091	0.693	-3.396	1.518	0.323	30	Cars
-1.553	-9.439	14.335	-3.350	-4.909	0.870	-5.310	0.415	-8.093	0.466	6.989	1.004	-9.230	-12.393	0.981	-15.819	12.100	6.305	-13.907	-11.647	-13.304	-17.007	-10.053	-7.469	4.593	-3.386	0.641	-3.457	30	Cars
-12.089	-8.178	-9.941	-14.586	-7.651	-0.810	10.591	18.738	12.735	15.967	12.443	10.625	-3.468	-8.981	-16.888	-22.967	-23.145	-17.251	-13.228	-24.179	-12.519	-4.991	-5.255	4.709	13.761	25.944	18.883	25.685	30	ScrambledFaces
-18.540	-27.033	-24.564	-20.909	0.176	-5.856	32.617	17.595	13.176	47.799	37.595	23.448	15.885	-0.052	-19.351	-26.155	-27.679	-27.583	-17.262	-18.621	-10.445	-12.427	-9.651	7.472	4.888	19.240	25.742	26.309	30	Cars
-5.587	-0.899	2.807	7.066	3.932	23.188	-0.930	6.978	11.766	13.127	3.772	-4.605	-14.570	-15.312	-8.021	-21.777	1.937	-12.019	-10.558	-17.642	-15.253	-7.589	-4.635	-15.665	-1.870	-0.322	-7.148	-1.661	30	ScrambledCars
0.337	-9.680	-4.514	-1.969	-13.248	-11.143	0.486	-8.622	-3.983	5.497	9.376	13.404	5.130	21.001	-2.079	17.505	-15.836	-7.299	1.916	12.033	2.610	6.588	3.428	12.546	7.832	14.088	29.738	17.829	30	Faces
0.665	-1.216	7.030	-6.159	-3.189	5.286	15.368	6.303	7.008	10.181	14.203	8.546	0.721	-5.724	3.082	-29.364	29.207	-6.069	-3.518	-16.381	-9.202	-1.447	2.505	-1.000	-1.639	-9.911	4.146	6.939	30	Cars
-5.892	7.324	-2.248	6.707	5.813	9.852	18.706	13.837	16.874	10.799	5.757	4.695	-4.715	-8.665	-11.859	-23.706	-28.655	-1.634	-11.835	-18.467	-18.315	-12.772	-6.343	-1.359	-0.876	9.232	9.813	-1.601	30	ScrambledCars
-13.885	-17.419	-12.231	-5.631	0.659	0.775	7.335	13.707	23.438	25.773	23.214	29.516	-0.831	-11.042	-12.147	-17.990	-25.136	-1.880	-15.545	-16.989	-10.783	-8.382	-9.678	-2.568	7.192	14.989	16.116	28.143	30	ScrambledFaces
-4.862	-5.694	-8.884	-5.603	7.391	5.435	17.685	19.150	16.146	28.328	17.876	13.817	9.277	3.343	-6.123	-10.413	-10.151	-10.421	1.284	-3.913	-1.142	4.386	-2.304	10.826	6.785	8.023	18.082	16.101	30	ScrambledFaces
-7.094	-15.594	-4.181	-11.242	-0.172	-3.475	-0.314	0.203	9.905	13.097	24.300	26.442	1.677	-3.690	-10.194	-8.450	-11.199	-18.629	-7.897	-1.199	-2.851	-5.775	-0.731	8.112	16.984	37.830	32.396	32.801	30	ScrambledFaces
2.801	13.151	-14.258	-5.171	-9.519	-10.577	-3.866	-11.618	-2.506	-3.543	7.247	9.170	-3.016	2.500	7.097	-2.442	10.272	6.546	5.781	1.709	4.152	12.048	5.756	6.107	3.318	9.454	12.490	5.876	30	Faces
8.750	7.184	21.071	-2.767	-11.706	0.096	0.693	-7.120	2.991	13.859	1.733	-0.146	-12.394	-11.277	2.904	-0.160	-0.182	3.412	-8.712	-4.394	-13.885	-13.010	-6.586	-18.832	-6.125	-3.011	1.436	-7.571	30	ScrambledCars
2.504	3.585	-5.893	-4.910	-6.988	2.963	11.358	-4.427	-0.185	6.504	-1.077	-2.299	7.075	2.294	0.640	-1.887	14.157	-19.218	7.619	-0.905	-2.719	9.725	1.604	7.946	1.624	0.683	6.276	-1.214	30	Cars
-14.211	-24.031	-13.595	-21.881	-11.354	-6.019	11.562	21.337	20.471	18.439	13.550	27.514	-1.815	-14.411	-3.823	-20.105	-12.923	17.327	-16.714	-26.698	-24.488	-15.220	-11.023	12.666	4.693	28.657	25.436	19.754	30	ScrambledFaces
-4.590	1.786	-4.451	-7.038	-5.004	-0.263	-17.410	11.213	8.839	-2.297	-1.469	-4.414	-18.199	-16.425	0.106	-3.805	-9.895	21.531	-10.006	-8.162	-13.068	-8.328	1.674	-10.324	9.683	21.272	16.058	5.725	30	ScrambledFaces
7.136	-7.559	25.359	-7.224	-2.124	0.704	18.049	0.196	10.456	16.070	0.990	7.489	0.456	1.738	3.325	-2.003	4.522	1.024	-6.893	7.811	5.002	-13.880	-13.219	3.339	-3.328	1.285	1.384	5.412	30	ScrambledFaces
-0.744	-7.496	-1.130	3.172	4.479	-3.941	19.723	6.281	4.666	26.261	13.101	15.030	19.752	16.017	-10.572	-2.109	-16.796	-32.403	-2.111	11.295	16.551	-4.235	-10.015	10.036	0.409	11.086	24.016	6.812	30	Faces
-7.628	-17.521	0.273	-16.247	-9.486	-4.551	8.040	4.984	17.390	13.829	27.490	17.028	4.782	-5.329	-7.739	-11.813	-9.670	-6.113	-12.829	-8.186	-9.537	-12.952	-10.267	-9.698	0.038	9.842	8.586	16.958	30	Faces
-12.254	-15.614	-7.911	-7.865	-7.632	-4.701	10.158	11.174	24.252	19.009	18.546	17.079	0.732	-2.992	-13.739	-19.423	-27.634	-4.162	-5.061	-12.692	-5.896	0.439	-1.960	3.599	14.908	7.508	25.118	20.330	30	ScrambledFaces
5.031	4.080	20.731	11.552	1.471	1.975	4.605	17.131	33.274	4.897	14.041	7.008	-14.710	-13.119	-8.765	3.007	-4.768	-27.533	-9.076	-7.600	-8.738	-9.657	-10.118	-13.771	-0.507	4.657	4.892	-4.278	30	ScrambledFaces
0.292	-3.716	13.173	0.349	0.400	-1.330	11.496	0.291	11.512	18.285	8.174	7.549	-4.942	-9.536	-13.362	-18.533	-6.233	-36.265	-4.591	-19.819	-13.313	0.572	6.331	8.795	7.010	12.946	20.568	16.850	30	ScrambledFaces
