FP1	F3	F7	FC3	C3	C5	P3	P7	PO7	PO3	O1	Oz	Pz	CPz	FP2	Fz	F4	F8	FC4	FCz	Cz	C4	C6	P4	P8	PO8	PO4	O2	ID	Condition
-1.422	-4.443	0.201	-0.599	-2.865	0.955	-0.966	4.145	4.700	4.828	5.075	9.213	2.852	2.746	-9.445	-7.006	-7.577	-5.295	-5.239	-10.405	-4.727	-9.519	-6.526	4.573	4.061	10.483	7.554	10.746	22	ScrambledCars
4.921	14.614	7.904	11.080	5.194	3.012	0.218	-10.373	-7.397	-5.200	-2.956	-5.008	7.614	14.733	-3.279	16.557	3.546	0.156	3.149	17.292	15.099	-0.294	-3.002	-5.999	-18.085	-19.772	-10.385	-12.927	22	Faces
8.266	1.661	-0.668	3.777	-2.071	-3.647	1.493	-1.458	2.462	3.128	5.688	2.315	-3.638	-2.933	3.166	5.541	4.016	-2.216	-1.332	4.884	2.336	-0.746	-5.600	-7.356	-8.353	-4.381	-2.887	0.229	22	Faces
-14.463	-11.037	-9.012	-7.755	1.183	5.138	6.869	11.858	13.628	13.130	12.001	10.837	3.655	-5.657	-7.082	-13.200	-11.246	1.451	-9.133	-12.943	-8.123	-2.764	0.564	7.255	8.106	17.080	14.548	15.455	22	ScrambledCars
-7.955	-5.980	-4.524	-6.348	-7.395	-3.546	-1.279	1.000	2.333	2.572	6.864	5.907	-10.055	-9.852	-3.620	-6.875	1.642	1.131	-4.589	-11.195	-9.076	-0.218	3.475	3.525	10.406	11.631	9.676	10.848	22	ScrambledCars
-1.115	-3.896	2.448	0.322	-4.197	-3.275	-5.206	-8.735	-8.154	-6.010	-2.424	-3.712	-1.494	1.709	6.520	10.186	9.415	9.081	4.703	4.913	4.836	3.655	4.455	-2.134	-7.397	-10.828	-2.745	-3.578	22	Cars
-4.305	1.068	-0.888	-0.413	1.481	-1.525	0.288	-9.949	-5.091	2.952	1.010	1.908	6.229	10.549	-4.535	4.514	10.060	2.191	6.416	7.332	8.316	7.422	4.753	2.819	-6.849	-10.040	1.024	-4.319	22	Faces
1.945	-3.699	-1.574	-4.495	-4.836	-1.274	2.928	3.605	7.192	2.874	8.601	9.582	-0.870	-3.915	2.787	-11.657	-10.608	-3.675	-7.793	-10.605	-9.005	-5.362	-5.379	-0.988	0.699	3.170	6.464	4.452	22	Cars
-8.353	-3.680	-5.380	-2.301	-4.741	0.078	6.045	9.302	12.078	10.342	7.951	6.890	6.218	-1.652	3.629	-5.009	-4.890	-11.067	-10.079	-4.492	-6.590	-11.442	-8.482	0.844	-0.502	8.799	11.196	11.904	22	ScrambledCars
4.995	7.323	1.058	3.585	1.156	2.276	0.149	-0.141	-2.978	1.358	-1.468	-4.736	-0.034	0.126	-4.721	11.929	12.598	-0.314	3.992	8.572	6.189	0.789	-1.041	-4.966	-10.376	-9.477	-5.872	-2.333	22	ScrambledCars
-5.679	-1.513	-0.803	1.723	0.003	2.325	5.920	2.430	6.633	6.439	5.350	0.154	-2.292	7.010	-10.211	-1.333	-0.840	-3.051	2.568	4.622	5.127	1.737	-0.068	-0.673	-3.721	-1.338	-2.300	-5.331	22	ScrambledCars
5.829	-2.368	-2.571	-0.842	3.482	0.571	0.258	-9.545	0.750	3.700	2.157	7.802	8.876	5.733	-1.091	-1.025	0.995	-2.365	-0.596	2.659	5.216	1.168	-3.058	-0.556	-7.266	-5.284	0.741	6.260	22	Faces
0.710	0.383	-1.647	2.367	-3.025	-2.798	-1.322	1.016	-3.660	2.297	5.591	4.514	-0.559	1.201	1.194	-0.191	1.952	-9.987	-1.563	0.341	2.417	-1.163	-0.636	1.231	-5.224	-1.221	4.024	0.341	22	Cars
-10.470	-3.208	-6.300	-0.974	3.664	-6.780	-0.483	-11.448	-8.676	2.602	-0.885	4.556	11.821	12.639	-4.736	3.544	4.455	0.504	8.961	9.733	10.314	9.231	4.116	10.850	-1.814	-3.847	5.306	1.969	22	Faces
7.431	-3.805	-0.805	-4.193	-6.164	-1.606	2.973	1.861	3.135	-0.256	1.251	0.016	2.293	-2.889	13.073	3.420	4.653	5.359	1.736	1.642	-2.813	-7.358	-4.969	-2.739	-4.233	0.086	0.119	-1.026	22	ScrambledFaces
0.730	3.321	0.186	2.774	-0.782	0.227	-7.375	-10.044	-12.374	-5.456	-6.120	2.352	-3.394	1.857	10.534	0.498	7.179	3.950	3.910	1.226	0.755	0.370	-0.388	-2.364	-2.768	0.014	-4.712	3.202	22	Cars
-7.695	4.000	4.215	5.086	4.941	1.131	3.440	5.148	6.803	3.950	2.822	-0.369	-5.336	-4.622	-6.414	0.147	-0.790	-1.515	-1.349	-3.351	-4.820	-2.730	-4.658	-3.576	-6.399	0.051	2.629	6.481	22	ScrambledFaces
-1.876	-0.631	-0.421	1.655	3.818	1.401	-0.926	-5.904	-3.075	-0.273	5.447	8.713	6.576	0.156	-8.048	-6.793	-11.594	-0.777	-4.521	-7.527	-2.871	-7.672	-7.336	2.021	-0.575	9.105	17.680	14.092	22	Cars
-1.374	7.716	0.004	-2.148	0.870	-4.663	-7.710	-3.963	-5.602	-6.551	-2.959	-2.795	-8.095	-2.570	2.055	10.235	9.408	0.953	7.970	10.540	2.662	3.468	3.167	-3.292	-2.252	-7.721	-6.209	-4.552	22	Cars
4.406	-2.882	0.517	0.776	1.665	-0.805	1.671	-0.529	-1.800	5.396	3.851	9.122	6.492	6.690	-6.829	-2.279	2.329	-5.962	-1.230	-1.739	2.654	0.806	-1.974	-1.075	-4.921	-5.184	-1.038	-0.467	22	Cars
-6.393	-0.139	1.859	5.844	-0.369	-1.519	-0.914	-3.246	0.583	1.441	-0.366	-0.504	0.955	3.073	-2.726	6.996	11.745	-2.327	8.255	10.968	9.902	0.998	-2.487	-3.795	-9.747	-8.149	-3.136	-0.984	22	Cars
-12.723	-4.388	-3.704	-2.632	-2.241	0.806	5.636	9.981	8.446	6.243	6.114	4.728	-1.622	-0.644	-9.290	-2.807	-4.473	-2.474	1.389	-2.839	-0.211	4.436	1.366	6.038	3.073	9.564	5.410	4.439	22	ScrambledFaces
14.396	11.498	10.412	12.107	5.872	5.154	-5.041	-10.663	-14.345	-11.667	-11.093	-8.615	-4.017	1.505	4.571	15.163	6.988	-0.015	5.763	10.329	7.185	2.092	-1.474	-9.287	-10.104	-14.638	-14.112	-14.074	22	Faces
0.656	6.845	8.021	2.470	1.506	3.446	-0.432	9.107	3.921	2.309	4.958	2.160	-4.792	-9.466	-3.775	-6.743	-6.960	0.405	-0.704	-12.415	-11.997	-1.830	0.461	-2.963	-6.401	-8.371	-2.206	-2.108	22	ScrambledCars
4.807	1.975	1.102	1.519	-0.205	-2.962	-4.524	-4.556	-4.983	-3.910	-5.059	-2.053	1.724	-3.506	3.728	5.096	2.779	2.274	3.109	6.405	2.276	-1.889	-1.722	-2.185	-5.588	-5.497	-2.450	-0.878	22	ScrambledCars
3.365	1.419	-0.526	0.179	-6.465	2.303	1.358	2.283	2.804	7.564	5.578	0.176	-0.685	-1.847	-4.664	1.964	6.718	4.787	-4.744	-0.901	-4.271	-0.937	-4.079	-2.362	-2.150	1.072	0.041	1.707	22	ScrambledCars
7.898	-9.329	-7.994	-7.038	-5.949	-5.388	2.094	2.937	6.938	7.493	3.919	5.342	0.598	3.690	2.660	-6.807	-5.803	-2.458	-2.091	-0.929	3.004	1.349	1.447	4.915	3.727	3.616	9.157	6.843	22	ScrambledFaces
-0.482	-6.016	-2.808	-1.267	-1.011	-1.836	1.180	-1.896	-1.778	1.153	4.032	5.083	5.574	7.291	-0.936	-1.634	-3.524	-9.901	-3.534	-2.541	0.923	0.070	-2.432	3.654	-0.454	4.525	7.802	7.213	22	ScrambledFaces
-7.312	-1.353	-2.782	2.048	3.107	3.756	8.071	4.084	7.172	11.894	7.732	5.309	6.749	8.231	-14.917	-0.257	-0.747	-5.748	-1.905	4.862	6.598	1.691	-2.830	3.604	-5.322	-0.953	1.806	-1.492	22	ScrambledFaces
-4.882	2.791	-2.421	5.448	3.535	-0.061	-1.902	-16.764	-10.551	-4.903	-5.584	-0.659	4.753	7.758	-0.481	5.327	-1.127	-4.169	3.476	9.421	9.191	4.815	1.007	7.365	-7.827	-1.113	7.498	5.084	22	Faces
-2.811	-4.035	-1.819	-3.596	-1.148	-5.010	3.966	2.173	5.389	3.974	11.597	12.192	6.049	3.147	-4.569	-6.361	-10.013	-2.835	-1.061	-3.537	-1.690	-1.195	0.014	1.810	-1.307	3.803	7.245	5.282	22	Cars
0.238	-5.788	-0.224	-7.243	-1.395	-3.122	2.003	4.015	10.123	8.251	11.059	12.870	-1.444	-3.307	-4.851	-8.039	-5.534	-11.274	-7.203	-5.067	-4.400	-8.651	-7.144	-0.816	3.003	9.363	8.514	15.109	22	ScrambledCars
-1.305	-0.090	0.986	-2.053	-5.226	1.556	-4.785	-14.541	-10.951	-3.287	1.452	3.603	-3.327	-1.309	4.947	2.168	6.927	10.286	2.104	-0.729	-0.415	-0.893	1.119	-2.789	-7.372	-7.774	0.184	3.118	22	Faces
1.228	0.449	-1.011	-3.892	0.231	1.752	-6.159	-5.666	-8.345	-6.730	0.446	0.606	-2.260	-0.662	8.063	-1.688	0.079	6.860	3.549	0.782	1.068	5.835	5.944	3.987	0.786	-1.618	-4.405	-3.226	22	Cars
8.354	-1.580	2.775	-0.059	-2.007	-0.087	-5.642	-11.132	-15.322	-3.793	-6.381	-3.534	3.286	-0.111	13.713	9.916	15.431	13.796	14.465	5.535	1.448	10.626	3.927	0.247	-12.859	-17.008	-5.143	-8.771	22	Faces
-3.741	2.206	6.390	2.005	0.214	-2.912	-2.709	-9.636	-9.167	-8.011	-4.110	-2.782	2.382	4.097	-5.995	5.564	11.375	-1.437	3.158	6.226	5.879	4.855	0.544	-2.242	-5.339	-4.078	-1.510	1.629	22	Cars
-11.167	3.766	0.988	0.272	4.043	2.792	1.320	-3.707	1.890	0.617	2.130	0.083	4.237	2.199	2.157	-2.610	-5.746	10.396	-6.412	-0.241	1.678	-4.065	-3.994	-2.865	-1.103	-5.318	0.091	-3.182	22	Cars
-12.717	2.037	-0.619	1.112	2.723	-1.004	2.184	-5.279	-4.910	1.647	4.497	9.624	11.448	5.823	-9.119	-0.377	3.068	-3.698	-4.351	-0.210	3.988	-2.237	-5.896	4.871	-8.419	-3.684	8.306	2.224	22	Faces
-1.738	2.339	5.428	1.044	1.258	0.795	-2.021	4.618	-4.147	-1.191	-2.710	0.926	0.639	-2.076	-1.540	1.419	7.177	8.080	-0.909	0.079	-1.057	-3.875	-0.342	-4.977	-4.982	-6.341	-3.187	-2.040	22	ScrambledFaces
1.689	-2.385	-0.484	2.042	5.393	-2.471	3.648	-6.378	-2.005	2.695	7.529	5.357	2.877	4.491	6.932	-6.029	-6.482	0.720	-4.283	-5.824	-1.313	-2.547	-2.295	-0.454	-9.594	-3.319	1.733	0.312	22	Cars
5.593	5.209	8.996	2.618	2.830	3.229	-3.650	-9.240	-8.746	-3.986	-0.659	-1.400	-3.265	-0.739	7.796	6.050	-0.179	9.531	1.925	2.662	0.212	-0.356	-1.748	-7.090	-11.747	-13.635	-8.678	-8.288	22	Faces
-2.872	-13.584	-6.254	-8.570	-6.004	-2.436	5.628	0.383	4.384	5.366	5.053	6.438	9.113	1.511	4.342	-12.008	-0.855	9.144	-4.856	-12.723	-5.471	1.720	2.161	4.234	1.902	1.548	6.021	5.817	22	ScrambledCars
13.136	2.714	6.395	1.726	7.430	5.132	0.952	-1.696	-3.220	-0.093	1.899	0.541	-6.994	-3.885	5.857	-1.332	6.999	3.397	-2.941	-6.045	-6.200	-3.196	-2.251	-11.433	-11.394	-15.963	-14.660	-8.783	22	Cars
1.296	3.536	2.960	5.289	2.260	0.816	4.620	1.603	-2.779	4.904	1.159	-4.941	5.202	7.010	-5.300	0.227	-3.271	3.746	-2.322	0.012	6.430	-1.589	-1.936	-1.998	-4.585	-9.499	-4.298	-3.851	22	Cars
-4.838	-0.345	0.386	0.017	3.298	-1.822	3.584	9.863	2.827	6.361	7.367	3.890	4.460	2.878	-5.666	-5.857	-7.778	-4.753	-4.836	-5.211	0.702	-5.666	-3.287	-2.844	-1.495	1.866	1.046	2.482	22	ScrambledFaces
3.078	3.652	-0.318	2.269	6.253	0.764	0.208	-2.331	-3.270	1.201	2.012	6.339	1.520	-0.259	1.254	-8.115	6.429	-1.648	-0.472	-10.088	-5.499	-2.312	-0.992	-2.568	-2.409	-1.977	2.677	1.852	22	Cars
8.778	1.806	5.708	7.361	0.383	2.354	1.192	0.931	3.788	0.808	-0.231	-2.305	-0.477	-1.026	7.684	-3.110	-7.468	-0.664	-7.712	-2.089	-1.181	-6.747	-2.745	-0.721	-2.070	-1.963	-4.841	-28.580	22	Faces
6.945	3.524	3.612	0.814	-4.179	3.332	-9.169	-1.861	-0.187	-8.198	0.545	-0.913	-9.857	-6.286	1.171	4.236	12.724	5.540	-1.281	2.069	-2.312	0.121	-0.402	-10.529	-0.376	-4.749	-10.817	0.212	22	ScrambledCars
-5.247	-0.570	0.211	-1.888	1.121	-1.441	-1.880	-0.577	2.316	0.628	2.642	2.431	-0.654	-7.798	-6.235	-1.680	2.988	4.684	-0.450	-2.832	-2.988	1.441	3.559	-3.336	0.601	-5.450	-6.137	-2.041	22	ScrambledFaces
0.709	6.871	-1.460	5.598	-0.901	2.100	0.451	-10.976	-7.992	1.653	0.345	0.456	6.786	1.092	-3.345	11.921	4.846	3.299	6.695	6.660	6.512	5.592	0.327	-3.750	-12.352	-12.624	-4.791	-2.875	22	Faces
-12.026	7.745	-5.605	4.517	-0.512	1.902	-1.570	-2.160	-10.297	-3.716	-5.289	2.699	5.712	6.306	-10.474	6.316	7.471	-5.672	4.030	6.405	2.742	-0.250	-0.799	3.706	-0.185	5.680	9.078	6.194	22	ScrambledFaces
-12.240	-2.372	-8.486	-1.323	-5.030	-2.800	2.270	6.228	14.883	13.085	13.965	13.044	-8.510	-41.579	-1.612	-7.117	-3.354	-9.362	-2.692	-7.210	-7.086	-4.636	-2.421	3.161	4.730	13.170	8.155	14.091	22	ScrambledFaces
-4.602	4.430	-0.068	2.229	4.703	0.570	1.958	9.616	8.780	2.467	4.412	0.517	-1.843	3.089	-0.518	1.347	9.481	-2.625	2.654	-5.145	-4.032	-4.977	-4.096	-5.065	-5.970	-5.063	-4.091	-2.970	22	ScrambledCars
-5.264	-5.122	-2.347	-0.387	-0.965	-2.540	2.074	-0.741	-2.523	0.779	-2.550	0.089	6.564	7.021	4.015	2.866	-5.659	7.591	1.181	7.967	9.327	3.250	-1.168	-1.771	-11.577	-6.300	-2.622	-5.893	22	ScrambledCars
-4.478	-3.217	-8.158	-5.170	-2.945	-8.911	-2.512	-5.442	-11.516	-4.801	-5.235	-3.305	3.938	3.862	10.056	5.056	10.389	14.624	4.427	4.696	9.755	6.689	6.947	0.570	-3.931	-6.140	-2.927	-5.846	22	ScrambledFaces
0.888	-4.168	-2.320	-4.546	-3.517	-3.782	0.775	3.788	2.462	0.854	4.705	4.235	3.950	-2.306	4.493	-3.373	0.105	0.488	0.624	-1.296	-0.670	-1.620	-2.548	-1.327	-2.876	-1.203	0.061	2.824	22	ScrambledFaces
-0.490	2.993	-3.748	4.150	3.685	3.393	4.959	-4.421	-3.284	5.862	0.489	-0.146	12.765	8.968	15.172	4.749	0.847	2.436	-1.174	9.803	10.843	1.097	-4.916	-4.183	-14.865	-18.061	-6.226	-7.835	22	Faces
-9.723	-2.361	-7.336	-0.459	1.505	-1.776	5.802	5.437	0.128	4.538	8.053	8.535	5.589	-0.784	-0.820	-0.100	-9.735	-8.229	1.003	-5.015	-2.802	-1.247	1.944	4.217	8.864	6.076	4.089	4.271	22	Cars
3.363	3.066	1.451	2.688	0.787	2.804	3.326	8.386	7.785	4.437	4.561	5.585	-0.827	-0.597	-2.303	0.763	-1.828	-3.811	1.478	-3.877	-4.222	-3.822	-3.371	-3.008	-5.348	-4.536	-4.437	-1.966	22	ScrambledCars
-0.374	2.660	-1.596	0.090	4.282	-2.574	1.112	6.359	-0.127	2.508	1.504	1.932	5.049	-0.580	7.273	-1.287	0.042	-5.939	2.567	-3.048	-2.395	-1.627	-4.491	-2.631	-5.772	-5.587	1.090	-0.142	22	Cars
-4.884	1.966	-8.167	3.397	3.696	-3.497	1.112	-2.284	1.928	0.048	-2.178	-1.025	7.742	4.168	-1.615	5.406	10.911	-3.849	4.924	8.143	6.397	5.848	0.864	1.857	-5.226	-1.675	0.384	0.820	22	ScrambledFaces
3.046	4.094	5.294	0.427	-0.223	0.517	5.847	13.795	8.989	8.533	11.399	7.234	-3.548	-2.677	-9.078	-5.356	-6.231	-7.548	-8.633	-4.718	-3.967	-7.508	-11.015	-8.902	-8.184	-5.828	-4.691	-1.692	22	ScrambledCars
-3.081	2.622	-1.586	-3.141	-4.972	-2.449	-7.431	-7.171	-5.032	-9.312	-6.246	-1.679	-7.838	-2.609	-7.112	-0.685	7.261	10.339	3.471	-2.025	0.867	1.753	6.104	-1.051	2.840	2.579	-1.243	0.647	22	ScrambledFaces
-14.331	-6.569	-11.810	-3.568	-5.843	-8.999	7.893	5.159	13.721	14.173	11.509	11.350	3.888	0.804	-10.140	-12.006	-9.504	-12.529	-11.105	-9.041	-4.403	-4.756	-2.196	7.946	8.861	16.201	18.589	20.404	22	ScrambledFaces
-3.224	4.914	0.090	4.858	9.689	6.036	1.719	-10.169	-11.569	-2.869	-7.053	-2.098	10.921	12.315	-4.141	12.659	15.459	-15.611	11.259	12.036	9.758	3.059	1.559	-2.171	-9.567	-13.585	-2.478	-6.393	22	Faces
4.852	6.618	6.108	8.878	9.026	3.722	-1.833	-13.555	-12.060	-4.794	-7.835	-6.655	3.277	6.981	7.641	9.027	8.564	0.853	6.495	7.298	8.102	5.265	-0.795	-2.189	-12.261	-16.767	-8.579	-10.294	22	Faces
-12.388	-7.950	-7.151	-9.120	-4.557	-4.070	5.488	11.088	12.216	10.204	14.135	14.567	1.826	-2.481	-6.111	-12.088	-8.698	-7.747	-9.407	-13.478	-10.635	-7.857	-6.563	6.493	8.915	13.160	15.528	14.022	22	ScrambledCars
-10.623	-0.523	0.307	-4.442	-2.806	0.588	-1.054	3.883	5.234	2.429	6.074	4.647	-4.757	-4.541	-2.677	1.247	-1.959	-5.825	0.098	-1.405	-3.479	-1.885	-2.746	-1.049	1.592	6.091	3.531	5.100	22	ScrambledCars
-2.839	-3.040	0.463	-2.803	-0.499	-2.744	2.862	0.309	8.028	8.758	7.727	4.588	-5.386	-3.107	3.256	-5.838	-12.952	0.841	-7.051	-1.842	-4.298	-3.502	-5.976	-0.098	-0.248	5.725	1.770	8.506	22	ScrambledCars
-2.946	0.172	-3.603	-2.307	-0.633	-3.733	-2.940	-5.323	-4.992	-0.673	-5.331	-1.806	6.947	0.068	-0.631	4.407	11.144	7.767	4.092	4.098	4.811	1.820	-2.498	0.371	-6.409	-9.085	-4.909	-5.243	22	Cars
-6.731	-2.994	-0.588	-2.569	0.467	-3.219	0.116	-5.833	0.358	3.511	1.150	-3.310	2.870	6.995	1.386	0.453	0.515	2.828	4.498	4.205	7.256	6.047	0.405	1.060	-0.922	1.287	5.557	1.488	22	ScrambledFaces
-5.925	-1.551	-1.095	0.072	-2.525	-0.819	-2.073	2.586	0.548	3.148	1.720	3.280	7.464	6.721	-2.375	-4.810	-0.902	-5.508	-1.135	-2.116	0.939	0.083	-2.198	6.952	-0.938	4.498	10.020	4.357	22	Cars
-9.546	2.296	-1.641	2.030	-0.533	-2.723	-0.215	6.297	-2.739	-1.376	-1.696	-0.114	2.971	0.687	-4.911	-2.190	-2.785	2.978	1.643	0.319	1.393	0.699	-1.086	5.652	3.195	6.019	7.348	1.751	22	Cars
-0.357	3.619	-2.160	0.549	1.651	-0.680	-5.810	-5.358	-13.420	-7.008	-6.085	0.769	9.186	8.521	-6.691	-1.504	-1.014	-6.109	3.936	1.289	3.532	8.269	1.137	9.439	2.672	3.443	9.266	6.996	22	ScrambledCars
-3.989	-1.791	-6.394	-3.596	-1.016	-5.186	-4.645	-6.363	-7.332	-5.393	1.662	-1.836	-3.991	-1.048	-3.996	2.036	3.138	1.719	5.210	1.596	1.486	9.793	7.833	2.003	5.108	-2.012	-2.537	-4.367	22	Cars
3.645	-4.803	-1.243	1.194	3.100	-0.609	4.621	-2.537	-1.575	-0.329	0.553	0.416	5.834	5.688	-4.770	6.673	1.399	0.208	1.853	9.939	10.199	2.860	-0.389	0.638	-1.026	0.368	2.533	2.094	22	Cars
2.842	2.794	3.695	-1.755	-5.255	-3.676	-4.223	-4.881	-6.322	-5.395	-4.943	-2.017	-8.808	-4.002	7.430	3.238	8.833	-3.623	4.261	0.811	-2.816	-0.355	-0.572	-2.196	-4.368	-2.667	-0.607	-0.220	22	ScrambledFaces
-6.013	-2.260	-7.915	0.216	-4.408	-6.157	0.497	-5.263	1.084	1.907	-0.346	4.238	4.919	6.348	1.277	7.787	8.112	5.400	8.643	9.569	6.009	5.104	2.334	0.973	-2.427	-2.791	-0.619	1.175	22	ScrambledCars
-6.650	-4.071	-3.947	-2.529	-0.395	-1.745	-0.826	3.697	1.387	0.687	5.856	1.501	-2.922	-2.210	-7.259	-9.910	8.202	1.144	1.642	-5.509	-4.557	-0.601	0.062	-0.582	4.906	3.734	3.169	6.952	22	ScrambledCars
-6.842	-4.805	-6.783	-0.444	-1.459	-3.462	-0.852	-4.249	0.735	0.107	3.530	1.068	8.028	5.204	-1.908	-1.498	0.652	4.412	6.310	0.457	6.397	3.695	1.780	6.099	-4.256	-4.364	2.634	-3.066	22	Cars
15.016	-0.580	8.041	3.668	-0.690	3.640	-0.486	2.796	4.145	0.017	0.941	-1.081	-6.708	-6.485	16.785	-7.695	-8.872	8.641	-14.322	-7.565	-10.866	-8.145	-4.980	-5.864	-1.212	-0.031	-7.801	-0.896	22	ScrambledCars
-3.493	3.270	3.920	0.890	-1.188	-1.960	-3.299	-7.985	-7.486	-4.193	-1.619	2.466	-1.791	0.137	0.840	-0.334	9.844	7.587	18.139	-4.221	-1.762	2.892	3.007	-5.163	-4.979	-9.141	-2.487	-10.668	22	Faces
3.894	-0.640	6.826	0.541	-3.311	2.362	-6.183	-7.100	-11.337	-7.584	0.436	1.801	-4.144	-2.007	14.256	-0.333	4.477	12.005	-2.655	-2.702	-4.258	-3.646	-2.359	-8.247	-6.492	-9.902	-6.571	-7.487	22	Cars
17.809	3.239	9.784	2.859	0.531	-1.359	-5.250	-12.849	-13.991	-10.764	-10.367	-4.700	-1.915	0.275	11.391	7.825	1.504	15.412	0.513	5.785	3.702	-3.663	3.148	-5.334	-6.797	-17.271	-9.252	-12.541	22	Cars
-7.631	0.193	-7.335	-2.174	1.983	-4.378	7.169	2.721	2.915	7.682	7.436	4.284	10.372	9.114	-2.543	4.405	4.191	-1.326	2.459	6.745	8.443	2.430	-0.448	-1.894	-9.903	-11.580	-2.160	-6.570	22	Faces
4.427	0.291	7.350	3.740	-2.950	0.262	-1.440	-4.916	-7.332	-5.638	-2.090	2.586	2.338	0.377	2.576	1.613	1.958	8.361	2.073	3.396	1.399	2.098	-1.204	-3.946	-8.846	-11.449	-4.664	-7.862	22	Faces
-7.185	7.459	-2.169	7.289	3.087	1.967	-2.706	-5.119	-5.454	-3.210	-4.299	-6.448	6.256	7.456	-10.229	6.986	7.354	-4.280	11.800	15.085	13.156	5.805	3.824	0.959	-8.005	-5.657	0.351	-2.022	22	ScrambledFaces
6.671	-2.193	1.170	-2.900	-1.345	-1.004	1.778	-12.466	-4.972	1.857	3.508	5.473	7.939	4.877	8.972	-2.690	-8.705	6.746	-4.826	1.834	6.029	-2.720	-6.630	0.992	-10.339	-5.016	2.786	1.979	22	Faces
5.104	4.569	10.197	6.972	0.279	4.140	-1.500	-1.715	-6.050	-3.345	-4.071	-0.528	1.761	3.762	-2.643	-1.628	-0.275	6.366	3.380	-2.522	1.165	5.896	3.466	-2.099	-6.451	-10.188	-5.592	-8.607	22	ScrambledCars
-8.320	0.493	-5.982	3.171	1.593	2.463	1.327	1.432	4.286	4.153	0.745	-1.939	1.840	-0.243	2.254	-2.138	-4.171	5.539	1.965	2.698	2.424	-0.371	1.338	-1.140	-1.480	-2.683	-4.669	-2.470	22	ScrambledCars
