FP1	F3	F7	FC3	C3	C5	P3	P7	PO7	PO3	O1	Oz	Pz	CPz	FP2	Fz	F4	F8	FC4	FCz	Cz	C4	C6	P4	P8	PO8	PO4	O2	ID	Condition
-3.659	-7.671	5.373	3.539	-3.830	-1.547	0.426	9.054	4.074	12.830	0.111	4.910	-5.941	-8.825	-12.607	-16.143	-10.521	-0.913	-7.501	-14.695	-13.251	-13.337	-9.618	-7.502	5.281	8.837	2.542	11.528	12	Faces
0.308	1.112	-1.637	2.553	5.421	2.626	4.918	-2.914	1.933	4.353	0.608	3.135	0.464	-2.544	-4.985	-0.813	-6.176	-5.046	-4.985	-0.877	-6.593	-5.784	-5.357	3.498	1.245	7.353	4.811	4.024	12	Faces
-14.907	-11.413	-6.059	-9.987	-4.143	-0.399	8.285	9.738	19.980	13.691	21.240	12.729	-8.061	-5.518	-4.315	-14.682	-10.023	7.246	-14.308	-16.594	-5.928	-10.497	-7.183	3.037	4.701	9.956	5.305	9.657	12	ScrambledCars
-2.113	2.869	4.888	-6.659	-12.523	-5.426	3.363	0.650	15.557	6.475	20.096	11.337	-5.617	-14.205	-0.960	-2.548	-5.935	4.850	-5.431	-6.310	-10.702	-11.137	-7.989	-3.781	2.038	6.545	2.260	8.826	12	ScrambledFaces
-1.226	5.171	8.907	2.387	4.369	2.856	-4.996	-3.128	2.677	-3.554	-6.076	-6.505	-1.970	4.620	5.069	1.145	3.258	17.606	-0.120	1.240	0.415	-1.045	4.300	-5.524	-4.200	-4.051	-5.889	-4.672	12	Faces
0.881	1.825	8.435	1.798	3.730	-1.784	2.990	-4.660	-0.499	3.890	10.426	8.332	6.384	0.676	-9.256	-0.206	-3.665	-10.312	-3.787	-0.033	1.775	-1.499	-2.176	4.614	-2.238	4.168	6.069	4.588	12	ScrambledCars
-5.796	-7.603	-0.989	-5.659	-11.505	-2.722	5.795	4.690	10.534	5.973	4.853	8.109	-1.173	-0.635	-1.867	-12.002	-7.113	0.943	-6.454	-5.348	-2.875	-1.198	0.668	3.170	13.958	18.078	8.906	15.390	12	ScrambledFaces
6.746	2.144	2.374	-3.083	-6.090	1.784	10.221	0.509	4.990	8.180	20.227	11.380	-4.707	-6.441	-0.845	-0.121	-7.314	-16.329	-14.197	-1.396	-7.188	-8.814	-8.470	-3.720	-1.641	3.737	1.751	4.989	12	ScrambledCars
0.147	-6.825	-2.130	-2.248	3.111	-2.029	-1.181	6.740	14.586	16.101	4.326	7.022	-4.864	-3.056	-10.304	-8.895	-3.118	3.126	-4.456	-7.053	-5.955	-8.935	-8.023	-0.849	1.123	4.506	4.069	9.313	12	ScrambledCars
-0.042	-3.860	-7.096	10.493	1.632	0.374	-4.998	2.807	14.713	6.504	15.620	12.330	-6.548	-12.854	-4.276	-10.312	-9.737	-11.010	-7.113	-6.860	-11.687	-7.212	-7.158	-0.659	6.501	10.378	5.817	12.290	12	ScrambledCars
3.808	1.030	3.493	-1.857	-9.148	-0.889	-16.247	3.793	10.301	-0.999	3.120	2.465	-9.604	-12.706	9.771	0.094	-0.553	-6.410	-12.042	-7.574	-16.392	-7.600	-2.867	-9.943	8.168	9.725	-1.187	8.814	12	Faces
2.177	-2.374	3.364	-3.976	-6.204	-5.201	3.513	-3.185	4.142	10.217	12.221	10.406	1.964	-4.013	-5.277	-1.490	-0.669	-1.237	-2.946	1.575	-5.013	-0.962	-0.967	1.421	1.658	8.124	6.273	8.504	12	Faces
-9.733	-6.490	-5.780	-5.592	-6.323	-5.026	0.990	-4.308	6.775	3.029	12.192	10.632	4.568	-1.476	-3.700	-2.059	0.320	-8.892	-3.807	-4.879	1.907	-0.989	-1.116	10.101	11.758	14.568	10.652	9.247	12	ScrambledCars
-1.819	3.284	3.847	-2.055	-2.757	2.594	4.273	5.620	10.672	6.806	16.765	10.278	-1.604	-4.208	-8.874	-8.221	-6.988	-9.117	-6.257	-4.112	-9.046	-4.819	-8.853	-2.141	3.876	9.082	3.532	6.707	12	Faces
8.525	12.944	10.571	1.674	9.901	4.927	-0.808	0.074	-1.861	-4.457	-0.032	-2.100	-6.265	-5.895	-0.637	4.052	-0.223	-7.426	-0.527	1.983	-2.747	-6.269	-5.057	-3.801	-7.193	-7.800	-4.473	-2.855	12	Cars
-12.893	-5.919	-8.616	-1.780	1.061	-0.605	-0.774	0.353	10.829	9.086	18.000	13.974	-0.347	0.721	-2.720	-8.768	-7.597	-15.562	-4.922	-4.789	-0.889	-3.857	-0.039	0.887	-0.029	8.187	6.738	9.496	12	ScrambledFaces
-0.289	-4.116	-16.286	-5.652	-7.217	-8.100	-5.486	1.743	10.185	6.098	18.833	16.237	4.398	-1.852	-6.061	0.533	-6.487	-9.962	-6.085	-0.997	-0.376	-6.011	-4.211	2.926	6.552	13.562	10.417	14.553	12	Faces
4.110	8.588	4.971	1.247	-2.416	-3.358	4.150	1.052	7.800	-5.703	2.089	-2.596	-11.332	-10.611	14.744	7.050	9.993	-2.369	2.915	6.221	-2.935	-3.711	-4.390	-8.119	-5.994	-5.820	-7.097	-3.350	12	Cars
-6.324	-3.377	-8.949	-6.711	-6.431	-2.195	14.092	10.374	15.041	15.040	11.542	11.481	3.205	-5.539	-4.743	-7.910	-7.510	-1.930	-9.094	-11.025	-12.464	-11.699	-8.119	-4.308	5.821	11.764	6.355	12.315	12	ScrambledCars
-12.543	-7.043	-9.094	-10.863	-1.614	-7.462	2.375	3.040	13.883	10.923	20.640	15.848	0.421	-4.261	2.961	-3.873	-6.765	-20.481	-2.976	-5.293	-0.088	0.399	0.608	7.849	10.920	9.203	9.858	11.126	12	ScrambledCars
-3.624	-0.136	-4.238	-4.052	-1.644	-0.628	3.191	3.119	12.963	11.446	-1.901	3.364	1.217	2.010	-6.366	-1.649	-4.222	-14.566	-3.092	-0.388	0.777	-2.159	-3.467	0.375	-1.746	4.194	3.943	4.067	12	Faces
-1.412	-5.809	7.065	-3.663	-1.539	0.831	-3.478	8.971	20.574	17.473	11.010	10.149	-1.760	-3.635	-6.582	-7.081	-11.473	-12.041	-10.519	-7.461	-6.798	-8.580	-7.731	-4.133	-0.424	3.322	3.475	9.993	12	ScrambledCars
-7.531	-5.052	-2.304	-11.731	8.996	2.002	6.545	3.597	5.414	11.562	15.205	12.059	0.477	-2.576	-1.142	-10.689	-11.046	-7.603	-6.502	-9.435	-3.612	-7.029	-6.884	1.012	3.429	6.383	6.176	9.845	12	ScrambledFaces
-4.255	-2.814	6.586	-8.206	-3.592	-2.355	-2.989	0.508	10.943	12.833	19.451	15.097	-2.017	-5.054	-7.493	-4.126	-7.924	-9.831	-8.459	-3.044	-6.794	-4.049	-1.220	2.502	10.190	14.912	8.750	13.281	12	ScrambledFaces
-0.614	2.359	-1.111	-2.887	2.723	-4.563	10.155	2.329	4.581	7.447	7.890	8.967	9.107	2.431	1.484	7.291	-0.424	-16.025	-3.670	8.390	7.612	0.071	-3.967	7.119	1.768	11.088	9.414	6.243	12	ScrambledFaces
-7.449	-4.909	-9.760	-15.889	-5.460	-0.366	9.587	10.645	15.439	11.768	20.263	11.692	-1.720	-8.682	-6.990	-9.140	-5.408	5.619	-9.698	-8.702	-11.268	-3.707	-2.857	5.280	5.747	7.372	5.625	6.517	12	Cars
-4.273	-3.252	-8.847	-6.625	-6.902	-8.091	0.037	-5.005	12.045	6.409	7.235	6.332	0.087	-6.566	4.163	-1.608	4.108	6.154	2.716	-4.130	-9.416	-1.872	0.334	-0.442	1.904	7.073	3.716	5.886	12	ScrambledCars
-10.532	-3.255	4.623	-3.908	1.090	1.706	16.807	6.741	5.047	6.006	7.393	6.663	1.886	0.249	4.346	-7.322	-3.689	-15.684	-5.730	-7.240	0.528	-0.276	1.833	4.294	1.814	4.804	5.361	5.894	12	ScrambledCars
-1.496	-0.967	2.185	1.713	-2.767	-1.503	-4.767	0.837	6.379	1.363	7.673	6.497	6.756	7.000	-10.807	-1.668	-7.266	-11.347	-2.592	5.517	5.731	-1.199	-9.580	1.364	4.426	11.296	5.520	4.959	12	Faces
7.978	8.717	3.733	-8.269	-1.407	0.453	-7.616	-0.683	-13.560	-3.718	-8.165	-3.074	-8.397	-12.671	2.180	8.900	11.709	9.011	3.387	5.712	-1.644	-3.113	0.267	-2.483	4.062	5.681	-0.225	3.889	12	ScrambledFaces
-9.704	-0.727	-11.316	-5.750	-0.912	-2.396	4.662	3.577	13.638	10.097	17.837	13.419	1.160	0.138	-4.550	-3.378	-4.138	-7.665	-2.071	0.369	0.524	-4.450	-0.627	6.810	3.237	9.590	8.618	8.147	12	ScrambledFaces
2.561	1.818	-10.422	-3.500	-5.206	-8.705	-0.018	-8.727	-2.436	-5.892	18.000	9.552	-8.198	-3.571	-3.012	5.390	11.129	7.688	9.035	11.866	1.819	4.460	3.187	-0.865	5.935	5.973	1.657	5.313	12	Faces
-3.651	2.658	2.504	4.576	2.115	5.864	2.775	6.982	6.264	10.013	10.119	8.670	-5.419	-5.570	5.320	0.326	-2.162	-15.620	-5.920	-4.098	-3.635	-8.065	-11.097	-8.243	-4.515	4.507	1.219	7.316	12	ScrambledFaces
-6.478	-14.730	-10.014	-11.946	-5.836	-7.165	11.993	10.756	12.510	17.939	24.811	20.585	-3.057	-6.181	-17.341	-19.879	-16.091	-23.577	-10.836	-17.011	-8.512	-5.521	-5.880	1.952	1.109	10.609	10.538	17.119	12	Faces
1.702	4.152	-0.364	-5.192	-3.057	0.536	3.116	1.107	13.732	3.125	9.110	3.959	-1.659	-3.921	-5.737	0.913	1.187	6.089	-3.712	-1.029	-8.580	-4.243	-2.577	-2.483	-0.463	0.366	-0.604	1.350	12	Faces
1.977	4.808	-9.326	-11.389	7.795	0.948	9.087	2.669	4.040	5.167	6.115	4.720	-6.386	-3.149	-1.428	1.752	3.084	-12.450	-2.719	3.877	1.754	1.420	-0.364	-0.948	1.737	0.035	0.699	2.122	12	Faces
4.157	0.293	-3.061	-5.888	-2.027	2.456	-0.782	4.785	11.401	9.455	14.364	7.414	-10.436	-6.582	-0.702	-2.952	-6.268	-3.216	-3.445	2.943	-4.449	-6.766	-1.976	-7.635	0.783	1.391	-2.052	3.778	12	ScrambledFaces
-3.302	-0.343	-6.131	-3.698	-0.783	-3.470	8.944	-0.607	0.964	6.185	-1.460	3.291	0.700	-3.810	3.023	-0.744	-11.529	-5.361	-3.132	-0.990	-0.668	-3.264	-4.186	1.221	-2.106	-2.563	3.231	5.699	12	Cars
-6.005	-3.076	6.460	-10.114	-0.894	-1.709	4.633	0.449	5.066	4.948	8.495	3.019	-1.764	-4.321	-8.259	-8.701	-6.116	47.183	-3.775	-7.093	-5.734	-4.427	-2.994	-1.847	-4.886	0.196	-0.797	4.057	12	Cars
-5.699	-7.205	-8.274	-27.696	-9.243	-10.958	2.611	-4.829	5.039	12.957	11.140	12.152	0.019	-3.531	-8.101	-4.689	-12.108	-12.796	-10.042	-1.476	0.112	-6.057	-9.404	6.507	3.029	13.001	10.417	11.439	12	ScrambledFaces
-3.581	-4.583	2.464	10.202	-6.782	-4.603	4.893	1.682	6.772	10.945	5.109	6.645	5.500	1.204	-8.342	-4.643	-6.742	-3.808	-3.421	-7.030	-7.072	-1.133	2.046	6.708	9.503	12.064	8.142	6.455	12	ScrambledFaces
0.343	5.980	9.321	2.262	-4.704	-1.951	-1.000	-10.532	-13.883	-1.912	-6.319	-7.179	-0.736	2.014	13.874	7.519	9.836	2.509	4.036	12.474	10.179	2.164	2.391	-2.831	-6.638	-10.704	-6.582	-10.970	12	Faces
2.635	4.130	-0.546	6.529	0.771	3.914	0.545	5.537	5.311	5.296	-0.896	-1.649	0.216	0.134	-0.055	-1.067	-1.308	-8.269	-5.455	-2.606	-4.612	-1.191	-0.114	-7.377	-7.136	-14.838	-6.013	-4.688	12	Cars
0.641	2.065	3.766	-8.213	2.983	-3.121	3.090	-3.684	4.618	1.170	3.568	4.840	-3.508	-3.037	-4.837	3.826	-4.037	-8.548	5.034	4.367	0.955	-6.289	-7.508	1.744	0.650	5.486	4.015	6.404	12	Faces
2.765	9.553	7.741	9.784	-0.592	0.579	-4.540	1.868	3.850	6.660	1.358	1.591	-8.089	-7.425	9.196	6.796	3.298	-15.967	-1.428	8.365	-3.004	-3.492	-4.061	-8.496	-3.922	2.799	-2.383	0.517	12	Faces
-14.035	-11.474	-14.579	-13.538	-8.082	1.768	11.221	14.305	19.752	21.314	21.509	17.976	4.417	-1.662	-8.213	-12.570	-10.032	-4.463	-11.827	-16.896	-7.523	-6.371	-1.814	8.390	6.759	10.968	12.179	14.330	12	Cars
1.592	-1.587	4.978	11.144	-2.719	-2.493	5.473	0.113	8.488	6.533	16.776	10.107	3.583	-0.765	-11.187	-0.475	-6.323	-3.842	-5.629	-4.230	-0.545	-2.911	-6.129	0.255	3.981	9.291	4.527	4.730	12	ScrambledCars
-9.646	-16.310	2.886	-19.409	-8.302	-4.205	3.267	14.905	19.024	20.498	30.586	21.625	0.765	-9.482	-7.608	-18.622	-21.145	-15.572	-13.210	-21.897	-12.482	-8.148	-4.046	9.897	16.678	25.208	14.958	18.186	12	ScrambledCars
-3.495	-1.489	-2.642	-3.931	-4.467	-6.355	-4.714	2.393	8.922	8.778	11.058	9.254	-1.306	-0.745	-0.520	1.675	3.247	-5.393	2.904	6.196	-0.329	-3.657	-5.719	0.696	-2.868	5.328	4.593	6.396	12	Faces
-8.021	-4.081	-3.168	0.072	-4.160	-1.540	7.583	16.428	17.750	7.167	6.406	4.931	-7.529	-8.241	-0.360	-6.979	-3.485	-5.185	-5.428	-4.056	-6.150	-6.840	-6.275	-2.059	1.952	5.468	1.513	6.440	12	ScrambledFaces
-0.972	-1.492	-8.142	-4.308	0.385	2.423	-0.514	2.107	6.196	8.404	15.208	13.869	6.541	0.872	-9.093	-5.275	-4.542	-1.712	-0.782	-0.446	-4.808	-3.450	-5.956	2.695	3.045	11.442	9.440	12.285	12	ScrambledFaces
-0.982	3.180	-1.842	5.853	7.978	3.763	-4.887	-7.448	5.320	2.594	2.820	4.205	1.067	-0.989	-9.854	-0.750	-3.856	-1.633	-4.409	2.791	1.771	-2.967	-6.832	0.055	-4.810	0.736	2.614	3.385	12	Faces
7.811	7.092	5.422	4.580	4.570	6.387	1.587	-2.188	-3.115	0.601	0.235	-0.002	4.570	2.596	-1.227	7.087	2.072	-15.220	2.430	6.590	2.842	5.676	6.458	2.869	-5.234	-6.818	-0.054	-4.270	12	Faces
-1.109	-0.890	-1.451	9.844	-1.785	-1.912	9.108	6.513	12.336	9.757	15.837	11.210	-6.767	-6.809	-9.557	-7.665	-8.241	-1.673	-9.225	-13.438	-8.532	-8.551	-9.549	-0.612	-2.387	4.643	3.935	9.139	12	Faces
-4.626	-6.826	0.820	-3.570	2.905	-4.367	3.544	-8.266	6.877	5.644	11.014	10.312	2.372	-3.111	-15.948	-11.792	-12.575	-6.386	-6.894	-0.963	-1.667	-8.770	-11.432	2.942	2.734	10.757	7.815	9.813	12	ScrambledFaces
3.408	2.832	12.295	4.200	-5.785	-0.584	-8.807	-6.867	-10.648	-0.112	-13.848	-4.830	-7.530	-5.001	-13.517	0.446	-3.827	-7.799	1.122	-7.376	-7.259	-1.748	-1.182	-0.522	8.693	5.674	0.801	3.174	12	ScrambledCars
-7.020	-7.023	-13.839	-2.017	-0.605	-3.220	-6.665	3.322	6.635	2.499	7.389	7.786	-3.639	-4.986	1.038	-10.393	-8.113	-11.546	-2.835	-6.499	-6.876	-3.943	-4.454	3.997	2.839	7.155	6.088	9.063	12	Cars
-10.265	-6.446	1.068	-11.387	-4.632	-0.584	14.043	12.598	17.068	21.218	20.457	16.097	-5.478	-17.341	-4.692	-15.818	-14.173	-10.272	-7.701	-26.266	-24.393	-9.117	-3.995	4.502	11.670	17.007	10.219	15.075	12	ScrambledCars
-11.818	-12.761	-14.953	-16.684	-6.866	-2.861	10.194	17.177	22.002	13.017	24.464	20.750	-0.886	-9.214	-6.006	-17.564	-11.414	-24.158	-10.986	-14.808	-14.945	-4.672	-1.290	9.136	16.394	23.270	15.531	21.007	12	ScrambledFaces
-0.778	-6.291	-8.247	-5.529	-9.899	-5.621	4.216	5.934	20.664	19.165	17.449	17.393	6.319	-6.782	-11.430	-4.616	-7.162	0.047	-9.679	-9.797	-12.756	-7.600	-5.339	6.612	9.897	15.788	13.522	17.490	12	Faces
-8.626	-9.036	-2.690	5.780	-7.994	-6.476	8.369	6.441	9.603	11.190	11.732	11.315	-2.524	-1.132	-12.821	-5.943	-9.571	-17.086	-8.269	-9.810	-4.789	-2.834	0.680	8.275	8.290	12.065	9.569	10.268	12	Cars
-4.300	-9.579	-1.516	-21.506	-9.634	-7.716	6.681	4.967	21.536	16.550	23.316	14.905	-13.107	-17.416	-12.590	-14.750	-13.878	8.952	-18.369	-23.666	-23.140	-16.414	-11.189	-3.955	6.257	12.478	4.405	14.895	12	ScrambledFaces
-4.081	1.875	-0.192	-3.153	-0.415	0.498	6.245	11.083	13.332	13.206	16.034	12.841	-0.895	-0.513	-6.763	-0.060	-7.556	-18.193	-5.468	-3.378	-3.248	1.362	-0.245	5.611	6.790	11.130	8.346	9.236	12	Cars
-7.923	-7.218	-0.549	-12.599	-7.619	-5.764	-2.338	0.859	4.765	7.011	15.131	6.782	-9.260	-10.215	-4.532	-13.453	-13.496	10.369	-12.614	-11.801	-9.241	-7.311	2.052	-1.971	3.414	10.688	1.006	4.616	12	ScrambledCars
2.035	2.975	14.230	-9.785	4.864	-0.746	-0.616	-8.167	-9.511	1.769	10.979	2.514	-1.885	-4.484	5.561	6.919	17.568	5.431	11.019	2.141	-2.557	5.993	4.729	-2.864	-1.013	-2.058	-3.146	-5.082	12	ScrambledCars
-7.529	-7.254	-2.841	-11.583	-3.941	-2.296	3.545	-1.900	8.003	8.824	10.204	10.702	2.539	1.035	-6.642	-0.422	-6.210	3.814	-4.601	-2.089	-6.920	-5.089	-4.150	0.224	7.251	13.565	7.787	12.646	12	ScrambledCars
-3.644	3.212	-16.401	6.835	9.399	3.139	17.297	-6.708	5.161	14.776	-1.761	6.184	6.615	12.379	-8.938	6.261	-2.825	-11.504	0.286	16.533	13.390	1.115	-2.239	7.901	-8.952	-5.068	7.156	2.153	12	Cars
-0.509	-4.279	-1.553	-11.573	-1.539	-3.355	4.327	-6.397	-4.578	-2.450	-1.798	0.685	-5.599	3.389	-5.180	-7.438	-3.734	-10.805	-1.344	-5.765	-1.981	5.364	4.321	5.879	6.017	4.685	3.382	3.702	12	Cars
-9.821	-11.795	-5.570	-9.709	-7.237	-8.060	9.520	7.971	24.773	28.453	17.889	18.110	-0.303	-9.139	-9.603	-7.222	-10.710	-16.400	-15.254	-7.356	-11.810	-10.598	-6.088	5.579	10.820	18.996	13.329	16.219	12	ScrambledCars
-7.057	-6.461	-11.106	5.162	-7.093	-8.248	1.963	2.156	-4.198	-2.349	-0.643	0.380	7.343	1.816	-4.095	-4.288	-0.691	5.927	0.541	0.587	2.167	0.380	-0.575	4.738	0.332	-1.956	2.425	-0.343	12	Cars
-4.269	2.538	-2.102	1.934	-0.076	0.828	0.826	-0.054	2.045	7.680	13.164	13.461	7.795	-0.200	-3.170	1.469	-3.103	3.742	-6.714	-0.943	-3.023	-5.431	-2.395	5.124	0.798	10.639	10.653	13.378	12	Faces
-6.285	-0.650	-4.626	-8.319	-0.341	-1.996	5.027	11.916	19.643	5.422	2.131	-3.314	-2.998	-4.321	2.296	-6.382	-0.168	14.852	-0.044	-4.658	-5.293	-0.819	-1.751	-7.074	1.296	-6.821	-7.165	-5.826	12	Cars
-1.057	3.610	8.529	-2.096	-2.953	0.092	5.013	-3.356	10.758	6.298	1.339	2.021	-1.544	-7.274	-3.755	1.907	1.423	-12.694	0.942	3.646	-3.601	-5.424	-7.013	-0.410	-3.530	6.327	2.010	0.584	12	ScrambledCars
-9.980	-6.153	8.899	-10.511	-4.063	-1.611	10.463	18.446	22.951	27.024	29.266	19.518	-2.531	-9.656	-8.971	-15.231	-17.905	-19.228	-23.713	-21.507	-22.005	-17.012	-14.289	-2.866	5.888	15.464	7.629	13.265	12	ScrambledFaces
-4.023	-1.778	-9.947	-3.968	4.834	2.435	4.891	8.572	7.742	7.045	-2.163	0.313	1.771	0.214	5.074	-1.473	-6.751	-22.689	-6.843	-3.234	-0.886	-3.798	-5.406	3.753	-1.695	2.665	2.695	-1.515	12	Cars
-0.427	3.759	4.017	0.460	-4.027	-1.135	-9.931	-1.957	-3.633	-4.589	1.981	-1.189	-9.154	-4.887	-1.241	1.625	1.896	9.721	-4.456	-2.107	-2.004	-3.501	-2.137	0.493	2.106	1.149	-1.875	-0.357	12	Cars
11.267	6.707	6.691	7.238	1.699	4.492	-4.843	0.835	-3.113	3.903	5.402	2.325	-1.069	2.720	-5.724	2.290	-0.660	-10.171	-6.213	7.953	3.307	-3.869	-7.867	-11.697	-6.239	-4.208	-4.653	-1.585	12	Faces
-9.742	-5.821	-10.447	-2.624	-8.437	-3.700	-4.232	3.152	13.850	12.762	8.280	9.403	3.905	-3.458	-2.922	0.892	-1.907	3.521	-1.912	0.753	-2.297	-3.697	1.223	2.866	8.562	13.713	8.049	9.252	12	ScrambledCars
-2.737	3.374	9.092	-20.783	-3.055	-1.163	-8.361	-1.137	3.195	2.331	16.345	8.442	-3.811	-5.474	2.970	1.799	-1.919	-1.565	-3.753	-5.830	-7.234	-3.143	3.647	-0.961	4.639	11.089	2.774	6.043	12	ScrambledFaces
-1.325	-11.860	0.382	-11.400	-4.446	-3.248	6.432	5.781	9.259	5.916	15.254	13.204	-2.840	-8.366	-3.539	-9.989	-9.562	-16.328	-11.799	-11.549	-8.244	-8.007	-4.667	2.680	1.380	10.469	8.409	15.265	12	ScrambledFaces
-6.920	-0.336	7.405	1.277	7.137	-0.822	4.320	-2.198	7.297	9.748	15.209	12.645	8.288	7.579	-8.519	-4.650	-5.814	-12.387	-2.482	1.813	2.170	1.838	-4.595	7.879	7.694	11.064	10.016	8.138	12	ScrambledFaces
-6.424	2.355	-10.794	-0.141	6.297	3.092	8.829	6.230	4.235	14.941	10.639	11.738	3.940	5.099	-7.965	2.391	-4.848	-17.259	-1.737	4.352	8.836	-1.053	-2.050	7.780	-5.758	-2.058	7.989	5.644	12	Cars
-5.045	1.064	8.114	3.722	1.722	4.823	-0.802	0.172	14.649	3.647	4.677	1.972	2.806	-0.883	13.037	-2.758	-0.278	3.804	1.698	-0.033	0.123	-0.540	-0.008	-2.464	1.651	4.342	0.167	1.355	12	Faces
7.172	1.434	1.811	0.438	4.533	8.604	1.867	9.289	7.820	5.483	8.973	2.482	-4.476	-1.520	-1.999	3.158	-2.726	-5.135	-1.514	0.789	1.341	-5.338	-3.708	-7.266	-8.695	-9.175	-5.285	-3.007	12	Cars
-2.942	-0.576	-8.788	15.772	0.615	-1.310	2.208	1.414	11.394	1.054	17.252	11.300	1.815	-6.193	-10.606	-9.410	-8.659	-3.901	-8.097	1.368	-4.924	-8.179	-7.812	-1.802	-1.208	3.832	3.813	7.325	12	ScrambledFaces
-5.340	-6.197	4.200	11.689	-1.932	0.312	4.403	15.952	12.341	0.858	13.999	1.877	-11.313	-9.791	-1.621	-9.294	-8.069	1.794	-2.834	-11.167	-7.420	-5.711	-0.420	-4.640	3.726	0.773	-5.284	-2.881	12	Cars
-10.051	-11.884	-7.735	-22.950	-9.270	-10.320	-1.594	1.491	9.889	12.213	25.893	20.302	-1.699	-5.438	-2.826	-6.884	-7.811	-5.672	-8.646	-7.384	-2.344	-3.205	-1.931	14.992	12.657	24.419	16.633	18.235	12	Faces
0.538	1.761	4.383	-4.414	0.092	-3.167	4.254	-2.529	-0.755	-1.501	4.025	3.642	-4.725	-4.320	2.491	-0.320	1.166	-24.414	4.376	3.473	4.861	-0.357	1.152	2.789	5.939	8.431	3.518	3.276	12	Faces
1.596	7.436	3.821	4.032	8.554	10.074	7.860	5.735	11.233	0.902	6.777	5.571	-10.311	0.398	-7.261	-0.176	-1.412	-9.554	-2.877	0.453	0.663	-3.814	-3.032	0.292	3.048	4.870	2.234	7.258	12	Faces
-8.720	-7.064	4.535	-4.068	4.034	4.422	4.229	8.322	7.766	2.769	3.322	1.945	-3.299	3.215	-3.963	-11.629	-10.668	-0.302	-7.169	-3.325	2.387	3.595	-0.310	8.329	2.993	5.116	3.747	3.021	12	Cars
