FP1	F3	F7	FC3	C3	C5	P3	P7	PO7	PO3	O1	Oz	Pz	CPz	FP2	Fz	F4	F8	FC4	FCz	Cz	C4	C6	P4	P8	PO8	PO4	O2	ID	Condition
-8.285	-1.005	-3.959	-1.569	2.285	3.258	8.166	1.299	12.650	12.597	12.203	13.564	11.373	4.187	-11.976	-6.763	-21.435	-7.267	-9.608	-1.406	1.457	-2.807	-1.655	9.240	2.716	6.712	7.747	11.357	32	Cars
-4.635	-5.349	-2.446	-9.138	-6.436	-2.671	-2.137	-1.583	1.889	10.023	1.009	0.605	5.810	-1.021	-3.922	-1.799	9.791	-4.283	10.227	1.914	-1.621	4.585	7.101	0.889	2.101	2.147	4.060	-0.872	32	ScrambledCars
-3.944	-0.371	2.231	2.844	2.134	1.653	2.833	-6.074	-8.533	-9.274	-5.837	-1.679	-2.349	2.032	0.303	8.174	13.256	-0.557	19.856	1.279	-0.005	9.466	1.073	-1.748	-3.697	-6.282	-1.590	1.808	32	Faces
5.737	2.798	6.921	7.010	2.102	0.774	1.163	-3.223	-1.387	-6.740	0.178	-6.051	4.527	5.556	5.381	6.598	5.143	1.671	0.775	8.334	3.212	2.433	1.209	-7.325	-3.254	-7.206	-6.193	0.885	32	ScrambledFaces
-9.111	-5.472	-4.668	-2.578	7.395	2.298	7.285	1.147	5.730	-3.655	13.961	12.228	5.206	7.703	-11.206	-1.055	-17.906	-13.160	-5.072	-7.849	0.623	7.171	1.573	8.503	0.543	2.556	6.680	5.740	32	Faces
2.631	-3.543	-2.397	-1.618	-0.935	-0.319	2.418	-3.265	-2.381	0.868	6.755	5.410	4.787	7.388	-0.134	5.629	15.676	-0.181	4.555	6.878	8.456	4.187	-3.809	3.354	-9.721	-1.167	7.763	-1.122	32	Faces
4.496	7.979	2.160	-2.568	-3.435	-3.043	-3.300	-0.928	-0.911	-8.896	-5.722	-9.372	-6.318	-3.360	13.273	0.438	5.259	12.078	-2.694	-1.294	-5.029	2.205	2.235	-3.022	0.534	-3.949	-10.705	-16.504	32	ScrambledCars
-11.476	-7.747	-9.038	-0.702	-5.619	-2.508	9.068	5.128	5.509	7.279	6.949	8.336	1.319	-2.254	-2.697	-10.519	-5.608	6.457	-17.759	-14.782	-4.493	0.191	0.268	4.501	0.636	1.968	10.812	5.153	32	ScrambledCars
-1.901	3.187	5.277	-4.555	1.787	3.033	2.778	1.083	-1.382	5.673	4.544	4.258	-0.541	-3.250	-3.582	-2.961	-1.234	-1.942	-3.803	-11.541	-5.252	-1.051	2.402	2.315	-1.499	0.395	1.156	2.460	32	Faces
7.967	12.083	15.607	12.760	0.002	3.536	1.384	0.514	2.617	0.375	-3.895	-0.684	-5.992	0.481	5.129	9.004	-7.667	-1.814	-9.780	3.848	-1.071	-5.085	2.592	-7.949	-7.697	-3.231	-4.142	-0.841	32	Faces
5.517	8.546	-1.145	0.407	0.180	0.918	-6.680	-0.410	-11.681	-1.139	-3.825	-1.408	-5.525	1.807	3.739	2.042	-5.190	6.738	-6.690	11.514	-2.214	-0.763	-1.139	-0.242	4.476	1.979	3.238	-13.062	32	ScrambledCars
-3.985	3.273	-3.946	6.705	-4.004	-1.260	-5.604	3.126	1.952	4.736	4.234	6.201	-2.235	-5.191	-5.763	0.775	-2.750	-0.515	-9.070	-5.480	-4.018	-8.395	-0.861	4.190	3.475	2.785	6.432	5.159	32	Cars
-8.129	-8.935	-7.864	-6.104	-3.324	-5.589	1.883	0.808	8.666	11.591	7.403	4.518	5.866	-1.841	-6.391	-5.518	-20.516	-6.999	11.986	0.359	0.502	4.005	1.350	6.094	10.530	8.200	10.038	6.628	32	ScrambledFaces
-8.549	-20.028	-15.235	-5.455	-8.009	-0.713	10.749	5.102	1.894	6.818	6.741	8.817	5.225	2.487	-3.405	-14.941	-6.470	6.539	-10.039	-10.510	-9.303	1.432	9.410	7.211	5.498	13.244	6.718	10.493	32	Cars
-9.775	-8.341	-9.753	-6.937	-3.629	-3.568	1.158	5.025	10.604	11.397	9.010	6.179	2.101	1.041	-7.047	-9.072	-2.964	-3.244	-3.307	-6.409	1.204	-0.845	7.366	6.001	10.697	2.772	3.347	9.371	32	ScrambledCars
-13.628	-21.805	-10.172	-18.172	-9.415	-9.948	5.025	10.576	5.059	10.272	15.211	11.014	10.938	0.864	-14.454	-19.419	4.703	-6.861	-2.669	-10.307	-7.934	-3.584	0.880	10.749	11.894	17.933	16.703	15.131	32	ScrambledFaces
-5.016	-4.958	-8.754	-5.513	-4.470	-5.914	-0.644	2.559	-2.574	-0.527	6.265	8.228	0.274	4.123	-6.452	-2.761	-4.839	-2.386	1.566	-1.706	-0.631	-0.652	5.198	2.854	9.587	7.265	5.701	8.805	32	ScrambledCars
-16.192	-9.478	-3.510	-5.882	-5.104	-0.527	-2.604	6.526	4.895	-4.860	24.125	4.700	-2.307	-4.235	-11.307	-8.018	-2.805	-6.849	-7.351	-1.489	-6.120	1.034	1.766	-1.182	11.288	4.603	3.974	8.087	32	ScrambledCars
-5.759	-1.573	-6.958	1.455	0.493	2.611	7.231	-0.474	7.137	5.059	10.248	5.721	7.289	1.633	0.754	5.188	-11.800	-0.632	-3.972	1.702	3.773	-1.450	0.241	-2.073	-3.428	-1.630	6.137	7.163	32	Faces
-4.916	-1.975	2.961	-10.343	-4.198	-0.734	7.275	7.212	10.094	8.878	4.575	2.000	2.444	-2.165	-9.145	-4.570	-8.678	2.154	3.034	-9.301	-9.134	-5.546	-4.584	2.155	1.894	2.863	1.826	4.215	32	ScrambledFaces
0.401	-4.142	-4.215	-12.233	-3.728	-6.497	-5.979	-3.586	2.058	-0.785	0.261	-1.148	-5.548	-2.166	5.486	-8.913	9.598	11.992	-1.057	-3.659	-4.857	-2.764	4.006	-2.479	6.070	6.712	-2.766	12.755	32	ScrambledFaces
-0.609	6.133	-3.648	2.947	-1.668	1.681	-3.611	-8.552	-0.019	-3.104	-8.148	0.139	2.363	5.658	3.684	6.288	1.569	-0.246	5.966	9.216	4.088	5.841	1.488	4.435	-1.181	-0.970	1.467	-4.467	32	Faces
-9.955	-8.327	-10.979	-4.255	-2.495	-4.198	6.591	4.916	6.369	7.577	11.083	7.186	7.512	4.492	-7.640	-7.737	-6.587	-15.434	2.569	2.560	0.966	4.141	2.397	10.552	2.781	6.917	12.733	6.779	32	Faces
0.206	-1.154	-7.029	-5.847	-1.117	-10.275	-4.972	-10.422	-3.635	-3.003	-0.222	1.471	2.446	1.842	7.826	2.381	-0.128	12.448	-3.721	-1.463	4.369	2.816	8.664	5.323	6.112	4.704	5.887	1.223	32	Faces
-6.878	1.050	-2.619	-3.890	1.869	-3.209	4.628	3.808	8.326	4.299	6.825	8.511	1.942	-4.200	-9.745	-12.534	-8.721	-9.163	-5.223	-7.345	-10.838	-4.889	-1.092	0.816	4.703	5.428	8.964	5.110	32	Faces
-3.640	-5.019	-6.266	2.537	3.679	-3.510	3.644	-7.716	-6.183	3.438	0.079	4.023	4.697	7.992	1.087	0.563	6.896	-1.386	-2.059	2.716	8.631	2.315	-0.107	4.890	-2.434	2.741	9.639	8.817	32	Cars
-4.788	-20.624	3.166	-7.241	-1.141	2.798	3.719	0.138	10.840	20.487	10.593	11.070	-2.602	0.980	-17.160	-9.317	-12.667	0.646	-15.596	-19.346	-3.441	-1.834	-5.203	2.070	3.671	7.625	0.154	12.422	32	Cars
6.972	-6.102	4.227	0.032	-2.506	-3.040	-2.999	-8.317	-17.884	-5.679	-1.222	0.088	-6.358	1.271	13.317	-0.777	4.379	12.948	7.131	5.314	3.427	1.647	2.688	-1.096	-6.930	-2.408	2.555	-0.107	32	Faces
-4.317	-11.695	-8.094	-5.685	-7.003	-2.040	6.225	3.883	-0.657	13.136	6.044	10.619	3.266	-4.472	-5.103	-13.831	-3.935	-7.886	1.030	-1.710	-5.426	-0.723	8.286	4.595	5.220	5.493	6.468	9.794	32	Cars
-20.160	-10.634	-8.232	-2.870	-6.351	-2.880	-2.141	2.813	12.183	2.478	5.813	1.527	-3.678	8.330	-6.396	-7.489	13.561	-1.840	9.516	-8.008	-5.909	4.186	3.297	1.355	7.251	6.272	0.989	1.213	32	ScrambledFaces
6.984	8.142	0.110	14.716	7.221	4.407	0.646	-2.355	2.609	2.121	-3.385	-0.955	-2.308	-0.526	3.714	3.779	0.372	7.699	-7.175	9.249	4.467	1.070	-7.654	-12.302	-7.990	-6.030	-3.892	-7.077	32	Faces
2.292	-10.300	5.388	1.962	-2.755	-4.603	-5.239	-3.370	-11.071	-9.015	1.911	2.098	-2.238	-1.162	-1.109	5.852	9.100	4.135	3.237	-1.291	2.178	-9.068	4.905	0.949	2.746	-0.490	0.937	6.920	32	Faces
-9.239	2.488	-4.840	-10.284	5.595	-0.004	5.879	3.971	8.586	15.329	7.323	2.669	0.439	-0.057	-10.194	-2.017	-9.286	-9.676	-8.496	-6.369	-0.295	-2.032	1.682	7.809	10.802	7.220	4.079	-1.786	32	ScrambledFaces
-3.536	-4.803	-2.021	-6.224	-2.529	-1.757	0.654	-2.267	-1.677	1.715	2.929	1.957	-1.708	7.301	-2.833	0.167	9.271	-2.253	5.049	-6.721	-4.129	8.075	3.121	3.650	-1.318	3.555	3.196	1.503	32	Faces
-15.889	-8.949	-14.032	-2.896	0.872	-2.231	3.484	1.971	7.991	15.494	2.279	8.357	6.172	-2.333	-12.044	2.542	1.668	-14.498	0.422	-9.093	-3.269	-0.768	-2.900	6.793	10.632	11.098	8.199	-4.667	32	ScrambledCars
17.417	9.759	6.565	8.207	6.864	5.511	-0.479	4.631	-3.875	-6.541	-2.060	-6.372	-5.397	-0.417	14.541	6.645	5.943	4.583	-0.930	3.742	-1.703	-4.353	-3.384	-5.511	-16.597	-12.027	-8.786	-8.241	32	Cars
-10.049	-12.500	-3.262	-7.764	-3.345	-3.670	2.254	-0.389	6.227	3.411	8.638	7.842	2.203	-2.740	-9.854	-9.827	-12.237	-8.372	2.147	-16.007	-6.875	-1.130	3.833	7.005	13.255	7.134	8.713	7.794	32	ScrambledFaces
-0.540	-1.807	3.545	-4.356	-3.223	-4.807	-5.077	-4.899	6.461	1.938	-1.466	3.279	0.345	-2.436	0.906	-2.927	0.877	8.200	-0.366	-8.083	-1.629	-2.641	2.679	-0.391	-0.032	3.262	4.253	1.909	32	Cars
-0.933	2.823	-1.283	-1.303	-4.690	-0.531	4.904	0.404	-2.222	6.773	5.057	5.658	6.436	5.138	-1.380	-2.280	-8.358	-0.869	0.896	2.795	2.062	-0.599	-3.798	4.471	-3.425	1.309	5.076	3.924	32	Faces
9.568	14.001	9.935	6.095	3.079	3.911	-1.836	-1.337	-16.956	-1.609	-5.788	-7.313	0.178	-1.033	5.517	13.995	9.459	2.281	15.408	6.922	7.834	4.680	8.070	0.323	-11.794	-15.656	-6.375	-11.149	32	Faces
-0.848	-3.570	-3.865	-8.321	-9.673	-0.842	-0.112	-1.097	-0.903	6.262	2.837	-1.413	4.664	1.989	7.329	-4.939	-6.227	7.358	9.928	-4.409	-5.042	6.132	3.290	5.962	-3.913	-2.113	0.545	3.876	32	Faces
-3.403	-0.665	0.922	-1.663	5.253	1.576	1.305	3.465	0.351	1.483	1.575	-2.155	-12.540	-6.937	-4.074	-11.743	-3.064	5.984	-4.934	-12.052	-1.583	-0.179	-0.119	-5.004	4.691	5.623	2.274	5.454	32	ScrambledCars
-17.361	-5.877	-14.127	-5.428	-2.982	-6.753	3.058	2.036	10.036	8.691	10.141	5.516	7.989	3.067	-1.397	-7.591	-12.829	-4.464	-7.548	-0.502	-5.406	7.532	9.789	6.375	13.250	9.088	7.068	4.213	32	ScrambledCars
4.668	-2.688	1.523	-0.322	-0.881	-3.733	-2.114	0.869	5.345	3.265	0.602	1.136	-8.039	-5.988	0.664	4.075	-4.813	2.774	-1.630	5.746	-4.613	1.729	0.699	-3.160	-1.194	3.333	-0.112	-0.855	32	Faces
-3.386	-0.445	-5.673	1.641	3.408	-3.159	-3.560	-2.557	-4.051	-2.430	-4.660	0.687	-4.532	-0.506	2.806	4.253	8.214	13.356	4.502	2.845	-1.182	-1.351	3.444	0.619	-1.871	-2.113	-5.340	3.358	32	Cars
-4.218	-11.689	-6.148	-4.624	1.864	-3.347	3.674	-0.501	0.868	12.561	6.292	6.396	-0.728	-3.856	-3.754	-9.768	12.362	-4.773	-2.026	0.440	3.422	-3.226	-2.312	2.115	2.594	3.898	2.490	2.308	32	Cars
-5.887	-5.441	-12.496	-6.272	-6.470	-2.634	1.876	2.672	3.933	12.358	5.199	8.788	5.171	0.789	-4.095	-2.311	-16.010	-4.270	-0.487	-0.763	-1.691	3.095	6.965	6.648	3.815	13.019	3.301	5.716	32	ScrambledCars
-19.080	-6.262	-13.964	-0.715	-0.175	-4.453	4.263	4.188	-0.341	7.588	8.330	6.906	6.807	5.552	-5.274	-5.498	-8.495	-12.503	-3.077	-3.019	2.025	6.439	3.290	6.683	13.563	12.126	8.421	4.130	32	ScrambledCars
-2.054	1.106	12.981	-4.433	-0.774	2.444	-1.022	2.223	-6.999	-0.337	-0.432	1.546	-2.450	1.267	-3.257	-0.924	-7.453	10.157	-0.205	-13.279	-5.748	-7.055	-0.889	-3.449	-1.284	-2.980	1.308	-2.790	32	Cars
-3.029	2.851	-9.740	-0.704	6.849	1.207	2.374	-3.622	4.096	8.405	8.031	8.496	9.828	2.468	-4.449	-2.461	-5.745	-8.061	12.556	0.655	11.371	-3.169	0.646	3.083	-6.538	2.646	7.216	6.341	32	Faces
-11.050	-4.129	-8.589	-0.212	-2.988	3.173	5.189	4.042	-8.725	5.834	3.073	1.776	-1.585	-0.838	-0.998	0.802	0.326	2.571	-3.766	-2.754	-0.446	3.644	4.529	4.363	3.866	4.216	2.723	-5.019	32	ScrambledFaces
-11.134	-3.930	-0.521	-1.153	4.867	1.161	-4.553	2.534	6.659	-1.734	4.265	-0.042	-2.649	-0.423	-3.349	-2.201	11.845	2.722	-0.614	-4.042	-6.323	3.119	5.027	-3.492	2.643	2.775	-1.268	-2.995	32	ScrambledFaces
-0.888	-0.022	-7.986	-0.135	-2.063	-3.244	2.979	-4.438	0.432	4.608	4.360	3.952	3.863	1.408	1.762	2.292	5.031	-3.922	-3.892	3.863	0.337	0.243	-5.335	-1.057	-6.792	-2.629	0.216	3.833	32	Faces
-5.591	-1.517	-0.289	1.584	0.335	-0.754	-4.049	-0.066	-5.727	-3.981	-0.883	-2.310	-2.752	-4.045	0.352	-0.218	7.827	9.521	5.116	-2.055	-3.156	0.570	2.624	-4.134	5.186	0.481	-5.218	-0.888	32	ScrambledFaces
-8.734	-12.878	-3.575	-9.518	-0.429	-1.122	-3.844	5.944	6.299	5.723	4.241	11.011	-1.868	-9.524	-13.730	-16.571	-14.058	-3.023	-1.990	-11.797	-6.221	-7.939	-0.933	-0.404	7.976	13.615	2.921	8.691	32	ScrambledFaces
-5.553	-3.089	-8.061	8.554	-1.592	-3.604	1.457	-3.136	4.933	4.525	8.174	10.929	5.637	10.419	-8.996	-0.728	6.185	-9.922	-2.148	1.486	5.415	-3.135	-2.421	4.500	1.388	0.210	8.585	13.671	32	Cars
-10.493	2.062	-5.480	-5.966	-2.395	-2.202	-3.179	4.006	0.201	0.374	5.737	0.295	-6.992	1.463	-3.877	6.159	10.027	8.714	6.456	1.454	-9.541	0.246	2.930	-3.561	7.556	0.628	-6.338	3.227	32	Faces
-4.121	15.540	-2.284	-6.963	-6.586	-3.083	3.813	2.227	10.413	-1.958	4.109	2.769	-2.809	-8.825	-3.364	-0.503	6.169	-5.530	-2.013	-9.355	-8.674	-0.092	-0.468	2.850	4.115	2.176	-0.404	-6.597	32	ScrambledFaces
2.676	-7.269	-1.181	0.924	1.210	1.499	-2.474	5.137	7.208	5.800	6.008	3.278	2.700	-1.490	-6.232	3.025	5.508	2.568	1.124	6.029	-2.345	1.857	-2.824	-4.416	-6.663	-3.880	-0.269	-1.499	32	Cars
10.460	-5.610	3.900	-2.896	-5.270	2.721	-5.648	-2.268	-3.375	-1.225	-4.045	-2.694	-1.045	-0.037	14.274	2.308	-11.684	10.086	-4.130	-1.759	-1.970	0.585	0.271	-7.338	-7.780	-4.887	-1.593	-6.526	32	Faces
-0.382	4.432	-3.356	-0.906	-4.717	-1.637	3.822	-0.483	14.173	0.718	-4.240	-2.704	-2.040	-0.330	-9.167	4.063	22.861	-3.464	1.340	1.811	1.063	1.381	2.964	2.300	5.279	2.272	4.865	1.220	32	ScrambledCars
-15.146	-8.505	-4.449	-4.008	-1.198	-2.190	3.311	-0.378	9.233	3.272	8.883	12.873	2.623	-1.503	-11.751	-6.152	18.403	-3.564	-7.778	-1.314	-0.889	5.224	-4.207	0.590	0.484	4.718	10.897	5.924	32	Faces
-9.768	-13.622	-9.807	-13.428	-8.121	-4.076	2.163	3.681	10.202	6.770	7.380	8.958	2.902	-0.417	-8.557	-11.596	-4.779	-1.960	0.750	-9.713	-7.587	-0.560	6.813	12.668	13.311	11.464	11.544	6.407	32	ScrambledFaces
-22.854	-15.602	-12.272	-7.559	-2.416	-1.591	8.304	7.731	13.836	7.918	22.428	17.745	10.730	1.619	-21.034	-16.248	-7.537	-6.695	-7.388	-9.836	-6.557	-4.928	-2.913	9.431	9.291	16.921	17.903	15.730	32	Faces
3.304	-0.608	-8.444	-3.371	-2.556	-2.350	4.212	-2.659	2.688	0.371	-0.869	5.315	10.145	10.688	-6.715	-1.224	-5.271	3.101	0.365	6.902	10.827	10.121	7.973	9.806	3.769	7.978	10.224	12.056	32	Faces
