FP1	F3	F7	FC3	C3	C5	P3	P7	PO7	PO3	O1	Oz	Pz	CPz	FP2	Fz	F4	F8	FC4	FCz	Cz	C4	C6	P4	P8	PO8	PO4	O2	ID	Condition
-3.250	4.884	3.881	12.803	8.128	1.045	6.694	-1.811	0.949	4.421	0.435	1.113	6.203	4.990	1.673	7.799	4.432	6.617	0.369	7.634	5.916	8.469	-7.582	-6.962	-17.424	-9.459	-1.825	-1.115	10	Faces
-9.366	-1.558	-8.272	6.691	8.705	2.215	11.279	3.190	8.273	5.586	9.458	5.309	9.278	8.236	-4.428	-1.265	-1.097	4.057	-0.200	-1.098	9.737	-1.649	-3.350	2.613	-12.376	0.638	5.759	5.804	10	Faces
0.753	-3.337	4.023	0.526	1.510	1.183	4.698	4.615	5.651	1.209	1.474	4.983	1.071	0.444	-0.777	-6.892	-2.139	-15.381	-2.373	-7.456	4.144	2.385	0.838	-0.029	-4.971	-0.301	0.493	2.195	10	Faces
-3.171	8.220	0.281	7.156	3.655	-4.535	2.293	-4.966	-1.900	0.012	0.908	-3.335	6.453	8.324	-1.394	15.088	7.563	-16.693	10.402	21.533	19.528	8.471	-5.338	-2.914	-6.552	-8.305	-4.932	-7.100	10	Cars
-1.479	6.059	-7.085	5.538	5.441	2.921	8.374	-2.328	-5.298	1.701	-3.165	-4.374	7.161	12.582	-1.490	9.593	7.390	-16.574	11.644	12.922	13.568	1.723	5.255	5.724	-10.729	-5.286	0.140	-5.229	10	ScrambledCars
0.644	-10.212	-0.459	-1.312	-2.872	-5.737	1.226	-1.589	0.305	0.397	-0.553	0.037	4.705	0.045	0.459	1.826	-1.739	3.458	0.140	4.817	2.084	6.477	0.940	3.638	-1.530	-3.384	1.223	-2.328	10	Cars
-10.632	1.059	-5.033	-3.567	-1.019	-4.141	-0.087	-3.382	11.798	4.595	15.806	12.524	1.144	3.505	-15.970	-9.479	-11.391	5.951	-8.005	-6.387	0.806	-6.645	-1.565	6.033	5.410	8.300	6.444	17.068	10	Faces
-0.703	-15.065	-4.907	-12.121	-10.872	-8.910	1.653	6.632	9.533	0.887	1.264	5.863	-7.940	-8.225	-4.770	-16.080	-9.978	11.455	-5.703	-19.666	-12.745	-6.407	6.498	1.966	13.337	12.599	4.945	7.393	10	ScrambledFaces
-6.900	-7.642	-13.288	-2.957	-5.579	-5.773	0.484	0.049	3.963	6.480	9.306	12.482	1.526	-2.254	-4.677	-6.844	-9.601	19.328	-10.249	-5.642	-0.801	-7.134	-0.515	1.662	1.057	7.736	8.614	13.335	10	Cars
-0.406	14.690	-5.589	11.355	3.538	3.309	2.946	4.091	1.377	4.569	1.941	1.030	3.550	0.479	-3.534	6.090	-1.932	-9.519	-2.307	5.342	5.037	-2.668	-1.819	-6.403	-7.173	-2.636	-2.304	-2.494	10	ScrambledFaces
-7.085	-2.681	-9.544	-2.182	0.378	-1.152	5.418	3.720	9.644	7.042	8.339	9.566	8.670	2.199	-6.114	0.658	-2.318	-4.873	1.745	-1.860	2.284	-13.404	-6.109	2.062	-1.536	3.111	5.887	5.380	10	ScrambledCars
-1.938	-1.489	2.734	-5.960	0.101	-1.347	9.960	2.682	9.530	7.261	5.086	7.487	-0.648	-2.518	0.904	-7.136	-5.141	-21.580	-4.800	-4.528	-8.264	-4.517	-1.418	-1.655	2.208	3.400	2.107	5.047	10	ScrambledFaces
-4.470	3.966	-9.041	3.340	4.125	-4.120	-3.365	-3.863	-0.439	-3.208	1.238	1.891	5.485	11.686	-1.675	9.043	6.053	-6.853	4.329	10.963	14.416	1.396	-1.398	0.194	-5.493	3.001	1.246	0.459	10	ScrambledFaces
-2.295	-8.687	-7.925	-9.050	-4.064	-4.698	10.131	10.667	11.157	9.647	16.249	18.792	2.802	-2.293	-7.280	-14.616	-16.201	-2.294	-16.228	-16.684	-4.631	-10.175	-6.815	8.095	4.763	11.456	13.279	14.305	10	Cars
0.160	-4.777	-4.173	-3.483	-0.937	1.371	12.093	2.661	7.692	8.502	10.298	11.110	3.269	1.176	-0.673	-9.626	-6.419	10.212	-8.904	-4.855	-2.899	-12.111	-4.084	0.602	1.754	2.690	0.846	6.436	10	Cars
0.113	-6.396	2.065	2.518	8.873	4.174	3.923	4.348	-1.086	3.760	-2.704	-3.286	5.252	2.190	-2.558	-2.029	-0.093	3.133	-2.615	0.173	3.405	-8.881	0.104	-0.413	-2.546	1.552	0.142	1.413	10	ScrambledFaces
-0.018	-0.934	0.871	1.790	1.592	-0.597	-2.889	-5.880	-5.810	-4.174	-6.506	-3.974	-0.775	6.291	-0.056	3.731	1.657	15.795	-0.164	4.390	3.700	5.115	3.689	0.871	-2.304	1.223	1.541	-0.061	10	ScrambledFaces
-5.942	-7.222	-8.819	-2.380	3.407	1.990	6.235	2.368	5.493	10.137	10.711	4.465	5.826	2.088	-5.842	-3.124	-2.250	-9.046	0.328	-2.712	-2.525	3.112	-0.489	5.980	-0.910	-0.211	4.055	4.047	10	ScrambledCars
1.667	1.323	4.872	1.799	-0.881	-3.683	1.926	-5.901	-7.859	-2.930	-6.512	1.439	-3.407	-0.790	-6.518	0.209	-2.076	3.225	-0.574	-0.820	0.217	1.615	2.246	1.076	4.288	5.411	3.420	6.121	10	Faces
-0.106	-3.136	0.284	-1.760	-8.722	-5.122	-11.762	-7.633	-14.915	-14.271	-14.880	-9.767	-9.073	-4.257	-0.153	3.225	16.214	24.476	17.336	0.719	-0.971	2.950	13.897	7.532	8.094	6.349	2.653	-0.202	10	Cars
0.958	-14.637	13.444	-11.808	-9.805	-4.243	-2.626	3.360	9.684	5.553	14.806	13.803	-0.540	-2.112	-1.915	-11.291	-5.095	-3.658	-12.726	-13.092	-7.516	-5.280	-2.676	0.869	8.636	9.776	1.738	10.544	10	Cars
-7.558	-7.095	-6.935	-3.365	-8.015	-7.691	2.840	-0.960	-0.322	2.974	3.185	1.203	1.503	2.644	-3.484	0.878	-1.009	-4.801	-0.826	0.985	1.654	-5.889	5.468	7.059	7.032	2.365	7.283	6.549	10	ScrambledCars
-9.600	-9.789	-13.099	-4.256	1.283	-5.224	8.281	7.653	14.382	9.047	13.894	14.566	8.230	-0.822	-15.564	-12.397	-12.267	-9.589	-8.013	-12.501	-7.062	-5.636	-6.649	8.408	7.934	10.372	14.551	15.986	10	Cars
-7.089	-4.299	1.926	-0.659	1.316	2.136	4.013	2.973	10.251	8.559	9.510	6.935	6.509	2.086	-9.266	-4.470	-8.172	-23.223	-3.700	-3.240	0.794	6.627	1.139	0.199	-6.154	-0.499	2.994	7.319	10	Faces
-3.395	-3.580	-5.677	-1.690	0.827	-2.362	8.895	7.416	10.013	6.331	2.549	-0.308	2.147	5.242	-9.747	-4.872	-5.538	-3.032	-3.122	-2.414	0.659	-2.157	-2.693	6.571	-0.844	3.280	5.286	-0.362	10	ScrambledFaces
0.778	3.331	1.950	0.089	-0.488	4.438	-16.910	-5.071	-3.103	-5.714	-3.385	-3.981	-6.442	-1.915	-1.034	-0.628	-1.729	-12.112	-1.327	2.792	-0.758	0.506	5.245	2.408	10.853	7.901	0.789	1.316	10	Cars
-0.480	2.767	-1.874	3.844	3.706	4.938	2.403	-1.783	-5.200	0.617	-6.129	-4.208	-0.196	3.161	1.706	5.680	-0.490	-9.821	-4.075	5.088	5.906	6.011	-1.246	1.389	-4.394	-1.826	-0.272	-3.237	10	ScrambledCars
-8.179	2.222	-8.885	8.969	11.646	0.646	4.068	-2.599	2.186	3.096	0.902	-3.262	10.880	12.576	-5.413	15.591	9.106	-14.616	12.063	16.039	15.613	6.004	-4.681	2.699	-12.530	-7.937	-3.081	-5.033	10	ScrambledFaces
-5.056	4.431	-0.177	2.507	1.799	3.878	4.765	3.867	9.538	6.432	9.581	5.388	5.953	3.122	4.043	0.133	-1.623	-25.690	2.998	6.078	2.258	5.723	-0.641	-2.283	-6.202	-4.894	-3.413	1.719	10	ScrambledCars
-0.976	3.255	-3.515	3.119	-3.286	-6.619	3.804	-3.443	0.029	7.677	0.600	3.570	1.531	0.342	-2.020	2.765	5.532	11.791	6.985	5.199	3.972	-9.493	-2.954	1.462	-6.267	-2.929	0.723	-0.521	10	Faces
9.091	6.091	8.673	9.497	4.730	-2.973	-5.009	-5.938	-13.325	-6.269	-14.108	-10.229	1.830	5.303	4.649	11.243	6.416	-11.628	12.953	8.079	8.444	4.230	-1.600	0.601	-11.383	-7.088	-2.250	-10.209	10	ScrambledFaces
-8.734	-4.922	-3.957	-7.053	-0.779	0.551	4.032	4.908	4.542	4.551	9.105	18.445	4.019	-0.198	-16.869	-5.189	-8.925	8.051	-5.489	-5.279	-5.236	-8.303	-4.472	6.258	2.168	8.660	13.379	21.516	10	Faces
0.261	0.256	-0.730	-0.299	0.438	0.449	7.670	0.238	2.347	3.537	4.058	3.193	2.091	1.544	-3.950	-6.013	-5.857	1.654	-5.397	-0.020	0.990	-6.574	-5.338	-0.110	-4.034	-1.764	3.789	2.729	10	ScrambledFaces
-1.616	5.641	-8.377	8.725	7.123	-5.450	6.171	-5.586	-7.013	0.297	-1.618	-6.114	3.564	7.289	3.286	15.974	12.009	9.804	16.040	15.152	10.615	10.435	-1.695	-0.450	-15.147	-9.984	-5.261	-9.378	10	Cars
1.635	0.776	2.884	-1.374	-6.697	-6.729	4.248	-0.396	3.289	6.295	7.623	15.534	9.659	-0.887	-1.151	-5.299	-5.578	2.926	-3.304	-9.550	-7.344	-1.790	-3.878	1.499	-1.461	3.587	1.678	10.781	10	Cars
1.311	8.644	2.769	14.455	11.112	10.293	-4.001	2.836	2.028	-7.181	-6.366	-7.509	-2.408	-0.759	1.656	2.884	-8.673	3.430	-12.618	3.814	3.658	-9.505	-8.531	-8.597	-2.915	-7.441	-5.702	-3.422	10	ScrambledCars
8.936	2.495	14.153	5.677	-1.333	5.358	-4.521	1.152	3.891	-10.385	-9.290	-5.490	-13.126	-6.966	4.499	-2.912	-0.728	17.945	-7.305	-1.587	-4.891	-6.591	-4.694	-10.693	-6.578	-6.847	-10.979	-8.719	10	ScrambledCars
5.491	3.893	8.270	-1.989	-0.346	3.662	-4.537	-3.706	-6.254	-6.299	-4.845	-6.625	-5.720	2.194	3.367	-4.143	1.111	-8.180	-4.218	-4.036	2.284	10.507	4.275	-0.792	-4.911	-1.495	-4.429	-4.037	10	ScrambledCars
1.361	-0.296	3.059	2.670	1.456	6.461	-0.567	-1.943	-6.238	-7.104	-8.113	-3.453	-1.036	2.204	-3.821	-3.406	-2.109	8.462	2.729	-3.034	0.960	-4.674	-0.008	0.673	-0.694	0.045	-3.907	4.611	10	ScrambledCars
0.473	2.106	-5.142	2.435	-0.360	-7.251	-3.654	1.895	-3.876	-1.352	-6.347	-0.836	-0.339	-1.302	0.943	6.656	3.501	3.647	2.670	7.612	0.361	8.747	-3.524	-1.405	-2.626	-2.050	-3.027	-1.837	10	ScrambledFaces
3.351	-1.129	3.277	5.621	5.647	-0.123	6.723	1.281	4.552	3.258	0.047	-4.899	4.686	8.145	1.722	1.291	-0.010	10.174	1.943	4.109	6.446	2.545	-2.219	-3.506	-12.990	-18.885	-6.684	-9.643	10	ScrambledCars
-0.282	2.350	0.310	-1.569	-4.203	-9.733	-7.938	-3.828	-5.157	-5.606	0.537	-7.246	-3.327	0.792	3.241	7.805	9.482	6.732	12.157	7.926	2.819	1.097	8.259	2.198	0.647	1.811	-3.916	-4.465	10	ScrambledCars
-3.030	-2.950	-1.837	2.485	1.345	-4.158	0.390	-0.266	1.954	8.562	3.425	2.594	11.874	9.646	-3.493	3.540	-2.429	-5.592	2.411	5.054	6.129	7.347	-8.089	2.815	-7.824	-2.983	4.372	1.160	10	Cars
4.118	-2.321	-1.058	1.839	5.887	6.912	4.244	6.695	5.636	3.727	-1.174	-1.766	-1.437	-0.824	3.868	-5.430	-2.432	-18.515	-4.738	0.161	0.089	-6.590	-0.254	-1.421	2.019	-4.388	-5.756	-4.967	10	ScrambledFaces
-0.198	3.687	0.942	3.917	0.062	-7.619	-0.129	-7.685	-6.697	1.080	-0.538	-0.167	5.752	7.066	1.572	8.806	5.707	5.603	5.278	6.807	7.660	8.776	-3.776	4.073	-4.376	-8.376	9.029	-3.020	10	Faces
-5.504	-2.351	-1.065	0.247	0.648	-1.010	7.439	-6.335	-5.016	3.103	-1.193	3.546	2.575	2.619	-2.381	5.284	5.662	-15.725	7.005	2.051	2.236	8.102	5.696	8.162	2.411	2.301	10.913	4.736	10	Faces
-6.172	2.769	-6.159	3.981	8.655	2.688	6.142	6.343	11.225	3.970	4.641	3.120	2.578	1.835	-9.041	0.779	-4.775	-4.855	0.098	4.346	3.154	-5.884	-2.346	-3.432	-10.069	-6.752	0.433	1.433	10	ScrambledFaces
0.743	-2.729	-0.275	-0.114	0.669	-1.787	-2.186	0.059	-1.039	-1.845	0.196	0.823	-3.320	-1.254	0.184	0.212	0.834	-0.563	6.511	-0.394	-0.912	0.228	4.893	-2.120	-2.649	1.815	0.160	1.105	10	Faces
-6.357	4.466	13.775	-0.842	-3.760	4.120	-9.628	-9.485	-4.661	-8.287	-12.249	-7.928	-9.554	-3.646	-5.081	11.005	4.028	-5.603	5.637	6.154	5.364	-5.578	2.817	0.498	7.340	-1.403	-3.445	0.471	10	ScrambledCars
-1.508	-3.838	5.219	0.973	-0.490	-1.736	0.675	6.121	-0.849	0.024	-0.551	0.691	1.313	1.962	-2.691	-2.339	-1.071	-47.337	1.653	1.540	0.097	-7.261	3.604	6.248	2.978	8.027	11.162	7.302	10	Cars
1.932	3.698	17.412	3.552	1.749	-0.342	-6.580	-9.008	-6.216	-7.138	-2.016	-8.791	-5.248	-2.477	6.903	8.868	8.198	-11.421	5.623	5.011	3.877	2.030	3.678	-2.285	-2.761	-7.327	-9.987	-5.654	10	Cars
-4.838	-15.140	-8.997	-7.791	-8.147	-5.021	-5.842	0.730	-0.995	-4.145	0.422	-0.348	-1.121	-3.228	-4.435	0.541	0.780	0.476	-3.704	0.409	-2.916	-7.540	7.761	3.769	13.719	6.547	8.321	3.898	10	Cars
2.110	9.045	6.488	10.116	6.538	1.494	-14.731	-7.814	-9.549	-8.216	-6.517	-9.497	-5.750	3.926	4.582	15.714	9.117	-24.220	9.699	21.839	14.901	10.860	3.261	-4.478	-9.047	-7.332	-8.032	-8.572	10	ScrambledCars
-5.785	-6.036	3.818	-2.819	0.328	0.742	0.044	-0.876	2.953	1.811	1.425	0.801	2.005	4.302	-5.191	-4.288	-2.918	3.118	-0.720	1.826	1.836	0.987	0.293	4.049	5.834	6.109	4.208	7.778	10	ScrambledCars
-0.519	5.863	-0.823	5.442	5.226	2.933	4.055	-1.275	-3.835	4.670	-0.126	-5.893	6.359	6.254	0.029	7.558	5.793	8.718	6.220	7.867	8.866	-3.101	-3.299	0.038	-10.048	-16.921	-3.342	-7.180	10	ScrambledFaces
-6.309	2.569	-6.934	8.449	4.291	-2.405	-3.819	-2.802	3.664	-7.986	-1.336	-2.832	9.247	3.351	-8.550	4.318	-4.818	16.354	-3.446	11.770	4.766	2.761	-5.057	2.050	-2.260	6.027	6.931	2.304	10	ScrambledFaces
-3.495	7.389	-1.755	6.628	6.285	-0.261	-6.792	-11.159	-4.990	-10.047	-7.635	-8.146	0.435	6.693	-2.377	11.611	9.214	8.118	8.657	12.156	11.897	4.683	1.959	-1.035	-1.532	-6.817	-0.605	-5.547	10	Faces
-8.876	-12.771	7.204	-6.145	-4.346	0.789	9.929	14.820	17.311	11.550	13.233	12.229	0.978	-0.521	-10.921	-15.797	-17.474	-2.057	-16.918	-14.258	-7.441	-12.801	-8.081	1.021	2.674	-23.531	9.055	15.069	10	Cars
1.660	7.233	7.066	2.668	2.922	-3.252	-4.865	-10.110	-5.230	-4.972	-10.826	-6.423	1.097	6.245	-4.743	5.389	7.978	-4.920	6.319	7.490	9.215	12.523	0.325	2.351	-1.859	-3.508	-0.149	-5.726	10	ScrambledCars
0.286	0.983	1.232	2.688	-4.424	-6.738	5.656	-2.727	1.552	5.292	6.600	8.926	9.039	1.979	-2.148	-5.858	-11.546	-11.745	-13.393	-6.872	-3.362	-2.636	-8.092	5.204	3.238	4.681	12.383	8.828	10	Faces
7.775	-2.736	1.048	-1.884	-2.196	-7.909	3.276	-3.146	-3.438	0.132	-3.911	-12.561	11.809	7.048	4.407	3.466	4.813	7.238	8.441	6.376	8.897	6.992	9.214	1.965	-7.616	-16.429	-8.832	-17.211	10	ScrambledFaces
1.928	8.779	12.960	3.392	0.923	-1.384	-3.869	-4.194	-1.000	-3.523	-1.862	-7.220	-8.348	-3.009	-4.320	7.186	0.733	5.836	0.618	8.233	-0.562	-6.439	-3.518	-4.526	-8.375	1.384	-3.325	-5.242	10	ScrambledCars
-4.638	-1.888	0.884	-3.723	1.470	0.157	3.902	-3.580	0.622	3.401	7.764	10.637	1.710	0.975	-1.031	-6.053	-4.588	-5.909	-8.660	-7.034	0.189	-4.455	-0.400	5.547	-3.424	-1.266	6.317	12.700	10	Faces
1.928	-1.656	1.184	0.069	-1.355	-3.921	-4.331	-7.949	-5.021	-0.269	1.868	7.545	-10.151	-0.169	3.436	-0.579	1.705	7.685	-0.848	-0.235	1.307	8.579	3.517	4.227	2.745	-3.968	6.924	3.946	10	Faces
-4.090	-0.846	5.878	-1.364	-4.372	-6.014	-7.718	-2.674	7.118	-4.848	-3.630	-1.636	-5.307	-4.206	-4.718	4.669	3.068	-9.173	2.585	-1.449	-1.191	3.674	4.584	-1.722	4.220	5.908	-4.819	-1.237	10	ScrambledFaces
3.204	-2.848	-4.064	3.649	5.231	-0.237	0.061	-3.745	-7.521	0.169	1.276	3.713	6.105	6.441	0.444	7.270	-4.446	0.097	-9.455	10.231	8.849	0.200	2.831	-0.758	-0.774	-5.680	0.118	1.643	10	Faces
-1.888	-0.487	0.607	-4.956	-4.503	-5.783	-3.085	1.464	-1.729	-2.742	5.409	4.951	-8.916	-7.854	-0.863	-0.921	1.170	-4.597	-0.897	-4.014	-5.439	0.280	0.390	-3.374	0.754	3.957	-1.486	6.589	10	Faces
-4.008	-0.092	-0.656	-0.776	3.782	3.655	9.161	8.006	12.198	6.556	9.546	7.332	2.279	3.044	-8.257	-3.562	-5.201	-22.402	-2.341	0.041	2.198	2.874	-4.043	4.042	-6.170	-5.241	3.769	2.219	10	Faces
5.583	-3.161	1.855	-0.840	4.695	-1.867	0.727	-3.965	-4.231	2.711	0.518	0.692	2.294	4.267	3.697	-1.893	0.609	-9.805	-0.331	0.183	3.978	-2.083	-0.824	1.079	-3.971	6.123	0.934	-0.979	10	Faces
-6.922	-0.309	-8.238	1.832	4.896	-0.100	7.197	-1.246	-1.009	6.438	2.471	5.266	10.482	14.909	-7.939	5.010	-0.683	-24.794	-1.300	12.536	15.094	-0.637	-12.767	5.654	-1.106	7.585	5.652	7.330	10	ScrambledFaces
1.111	14.690	0.976	12.254	1.854	0.882	0.636	-3.295	3.956	-2.943	-3.521	-3.776	1.608	-0.916	-4.095	1.278	-6.018	14.106	-6.441	0.989	2.119	2.703	-4.461	-3.446	-10.412	-0.818	-3.648	-4.700	10	Faces
-0.811	-5.205	-4.326	-7.927	-4.538	-0.131	-4.974	1.885	2.289	-8.295	-0.400	-7.642	-8.510	-6.809	1.643	-10.833	4.828	13.735	5.172	-13.195	-11.531	1.143	6.724	-3.261	6.174	3.509	-5.964	-1.831	10	ScrambledFaces
-1.442	-9.636	-0.933	-6.306	-10.930	-3.641	-8.986	4.380	5.413	-10.402	0.969	-1.049	-11.088	-9.425	-2.084	-3.255	1.971	25.850	-2.198	-3.166	-7.996	-9.427	-1.080	-11.443	6.805	-2.458	-9.000	0.265	10	ScrambledCars
-1.585	0.263	2.362	1.795	1.446	6.143	-2.289	6.756	5.605	1.879	1.977	3.960	-1.913	-4.858	-2.152	-4.978	-9.633	-19.614	-9.634	-9.599	-2.985	-0.465	-4.671	2.343	7.907	8.826	3.591	5.481	10	ScrambledCars
-1.572	8.847	-3.708	7.977	3.935	1.401	-1.260	-1.527	3.764	-3.556	-6.729	-5.942	-3.682	6.640	-3.690	6.135	-1.647	-1.960	0.508	10.774	6.473	6.679	-0.634	-1.209	-0.270	-5.359	-4.018	-5.992	10	ScrambledCars
3.097	7.478	8.245	10.341	-1.103	1.265	-6.209	-3.920	-6.459	-7.344	-12.052	-9.665	-9.660	-3.759	0.406	8.572	9.089	3.435	5.982	9.046	1.259	-6.207	1.356	-5.837	-1.928	-3.703	-11.427	-5.879	10	Faces
-0.378	-11.049	-1.848	-1.032	2.172	4.584	-0.435	4.606	3.609	-0.051	2.595	-0.638	0.917	2.908	0.159	-2.230	-0.014	-14.347	-4.770	1.321	5.572	2.094	1.065	3.020	-2.609	-8.912	-2.469	-2.371	10	Faces
-0.701	11.029	-3.160	4.785	1.618	2.297	-6.733	-0.516	-2.453	-11.499	-8.845	-10.307	-3.715	-4.035	-0.296	1.193	-3.214	-1.423	0.176	-0.357	-1.376	-2.876	0.366	-4.686	4.985	-7.580	-3.935	-3.376	10	ScrambledFaces
-1.200	-0.696	5.946	4.654	-3.115	-4.518	-11.647	-9.073	-7.507	-15.338	-20.048	-10.125	-5.214	-3.185	-7.458	1.963	-1.520	14.794	-1.055	0.773	-1.093	-3.524	6.805	0.697	4.247	6.530	-4.794	4.638	10	ScrambledFaces
-1.427	-2.142	-4.398	-5.712	-3.496	-10.010	-5.070	-6.606	-3.536	0.535	-2.997	4.004	2.792	9.580	-0.555	-1.101	1.130	9.903	-0.012	6.463	7.250	7.451	0.659	4.079	-0.221	8.655	3.568	5.710	10	ScrambledCars
-8.573	-0.072	-3.340	-13.572	-13.878	-16.473	-6.847	-6.995	2.269	-3.281	1.330	6.604	-3.861	-3.091	-2.779	-5.616	0.673	18.379	3.191	-6.356	-4.282	4.522	3.008	-2.643	7.286	8.110	4.221	11.081	10	ScrambledFaces
2.602	2.726	3.837	0.418	-5.851	-4.350	-0.851	0.589	-0.002	1.508	1.307	1.078	2.883	2.482	3.518	0.358	-6.772	-5.061	-3.387	-2.487	-3.026	1.039	-0.497	5.403	-1.569	0.557	4.663	0.241	10	ScrambledCars
7.746	-4.265	8.197	-4.729	-5.697	-1.403	1.796	1.446	-0.301	2.126	0.740	-1.187	-3.850	0.102	6.669	-12.833	-9.799	6.322	-3.709	-8.769	-2.128	-5.816	-1.118	-0.263	-5.485	2.055	0.126	-0.495	10	ScrambledCars
-6.562	0.429	-6.813	3.179	-0.184	-6.023	-4.502	-8.394	-3.803	-8.428	-4.670	-5.952	-2.579	3.317	-10.440	6.366	3.534	5.169	0.562	7.710	7.528	8.210	5.235	7.049	3.850	9.921	4.000	1.497	10	Faces
12.930	3.195	-0.158	11.954	7.389	2.539	1.403	-4.881	-11.615	-4.976	-6.967	-6.190	4.130	7.787	3.548	3.162	-1.811	-2.275	-3.578	12.549	10.335	-1.146	-2.839	-0.286	-4.347	-6.637	-3.648	-8.275	10	Faces
-9.050	-2.872	0.810	-4.443	-3.951	-3.623	-0.876	8.800	6.875	4.941	11.174	12.270	-1.710	-7.118	-8.646	-11.786	-11.952	-8.303	-15.011	-13.805	-10.677	-13.806	-6.596	0.571	15.880	-32.205	8.172	18.603	10	ScrambledFaces
-5.303	-8.989	-1.820	-9.052	0.187	-0.424	9.466	11.911	16.356	15.692	14.079	20.153	9.146	4.636	-9.313	-14.647	-17.333	-30.886	-12.481	-6.765	-0.511	-6.924	-8.097	4.117	1.423	15.582	15.661	16.707	10	ScrambledFaces
8.599	5.008	-1.526	4.540	-0.774	-5.251	-6.566	-7.822	-12.629	-7.114	-9.137	-7.416	2.457	5.997	16.946	5.975	6.011	8.674	5.886	10.789	10.295	5.201	3.333	11.470	-3.220	6.037	-0.009	-8.670	10	ScrambledCars
-4.382	13.117	-2.264	1.350	-1.935	-2.884	-4.948	-7.367	-8.239	-10.932	-10.168	-6.770	-3.649	0.778	-4.058	2.360	2.640	-6.597	2.356	-0.249	-0.201	9.208	6.648	0.389	11.005	8.814	3.851	4.060	10	ScrambledCars
6.004	-0.057	-0.560	6.249	4.691	3.123	9.971	6.148	-0.099	5.772	2.797	-1.596	6.757	9.796	5.628	5.783	-4.620	-10.480	-0.611	10.253	7.658	-2.632	-5.463	1.686	-0.294	-8.296	-2.970	-7.384	10	ScrambledCars
-3.531	-4.034	-5.298	1.228	0.051	-0.601	-1.413	-2.955	-3.089	-3.572	-1.470	2.023	-0.452	3.270	-9.459	1.655	-3.435	-6.753	-0.242	0.510	3.020	9.377	4.524	5.536	-0.138	-11.848	2.539	4.996	10	Cars
1.025	0.183	12.856	1.393	2.953	8.617	-2.586	9.492	4.333	0.146	7.915	2.652	-1.164	-5.231	-3.436	-2.337	-9.217	-6.682	-4.906	0.335	-2.582	-3.660	-7.875	-8.497	-10.977	-17.352	-4.294	2.568	10	ScrambledFaces
